Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,196.5,824.0228,4.1935,0.000164805
0.0002,202,847.087,4.1935,0.000169417
0.0004,221,926.874,4.194,0.000185375
0.0006,221,926.7635,4.1935,0.000185353
0.0008,207,868.0545,4.1935,0.000173611
0.001,208,872.3519,4.194,0.00017447
0.0012,228.5,958.3289,4.194,0.000191666
0.0014,221.5,928.8602,4.1935,0.000185772
0.0016,214,897.409,4.1935,0.000179482
0.0018,210,880.635,4.1935,0.000176127
0.002,224,939.344,4.1935,0.000187869
0.0022,223,935.1505,4.1935,0.00018703
0.0024,223,935.1505,4.1935,0.00018703
0.0026,207,868.0545,4.1935,0.000173611
0.0028,224,939.344,4.1935,0.000187869
0.003,225.5,945.7469,4.194,0.000189149
0.0032,227,952.265,4.195,0.000190453
0.0034,202,847.087,4.1935,0.000169417
0.0036,224.5,941.4407,4.1935,0.000188288
0.0038,221.5,928.9709,4.194,0.000185794
0.004,200.5,840.897,4.194,0.000168179
0.0042,171,716.9175,4.1925,0.000143384
0.0044,195,817.7325,4.1935,0.000163547
0.0046,194,813.539,4.1935,0.000162708
0.0048,199.5,836.9025,4.195,0.000167381
0.005,178,746.443,4.1935,0.000149289
0.0052,190,796.86,4.194,0.000159372
0.0054,199.5,836.7029,4.194,0.000167341
0.0056,198.5,832.4097,4.1935,0.000166482
0.0058,179,750.6365,4.1935,0.000150127
0.006,184,771.696,4.194,0.000154339
0.0062,199,834.5065,4.1935,0.000166901
0.0064,202.5,849.4875,4.195,0.000169898
0.0066,200.5,840.7968,4.1935,0.000168159
0.0068,207.5,870.2549,4.194,0.000174051
0.007,223,935.1505,4.1935,0.00018703
0.0072,225,943.5375,4.1935,0.000188708
0.0074,213,893.322,4.194,0.000178664
0.0076,214.5,899.613,4.194,0.000179923
0.0078,221.5,928.8602,4.1935,0.000185772
0.008,227,951.9245,4.1935,0.000190385
0.0082,212,889.1279,4.194,0.000177826
0.0084,210,880.635,4.1935,0.000176127
0.0086,224.5,941.5529,4.194,0.000188311
0.0088,226,947.731,4.1935,0.000189546
0.009,228,956.118,4.1935,0.000191224
0.0092,239,1002.2465,4.1935,0.000200449
0.0094,256,1073.536,4.1935,0.000214707
0.0096,263,1103.022,4.194,0.000220604
0.0098,254,1065.276,4.194,0.000213055
0.01,234.5,983.3757,4.1935,0.000196675
0.0102,246.5,1033.4513,4.1925,0.00020669
0.0104,317,1329.3395,4.1935,0.000265868
0.0106,320.5,1344.0167,4.1935,0.000268803
0.0108,309.5,1297.8883,4.1935,0.000259578
0.011,321.5,1348.371,4.194,0.000269674
0.0112,317.5,1331.595,4.194,0.000266319
0.0114,295.5,1239.3269,4.194,0.000247865
0.0116,260.5,1092.4067,4.1935,0.000218481
0.0118,251.5,1054.6653,4.1935,0.000210933
0.012,252,1056.8879,4.194,0.000211378
0.0122,251.5,1054.791,4.194,0.000210958
0.0124,232,972.892,4.1935,0.000194578
0.0126,243,1019.0205,4.1935,0.000203804
0.0128,251.5,1054.4138,4.1925,0.000210883
0.013,267.5,1121.8949,4.194,0.000224379
0.0132,252.5,1058.985,4.194,0.000211797
0.0134,257.5,1079.8263,4.1935,0.000215965
0.0136,271,1136.4385,4.1935,0.000227288
0.0138,276.5,1159.5028,4.1935,0.000231901
0.014,267.5,1121.8949,4.194,0.000224379
0.0142,263.5,1104.9873,4.1935,0.000220997
0.0144,276.5,1159.5028,4.1935,0.000231901
0.0146,268.5,1126.089,4.194,0.000225218
0.0148,234.5,983.3757,4.1935,0.000196675
0.015,205.5,861.8669,4.194,0.000172373
0.0152,208.5,874.3448,4.1935,0.000174869
0.0154,210,880.635,4.1935,0.000176127
0.0156,206.5,865.9578,4.1935,0.000173192
0.0158,222,930.957,4.1935,0.000186191
0.016,252,1056.762,4.1935,0.000211352
0.0162,266.5,1117.5677,4.1935,0.000223514
0.0164,264.5,1109.1808,4.1935,0.000221836
0.0166,262.5,1100.7937,4.1935,0.000220159
0.0168,296,1241.276,4.1935,0.000248255
0.017,330,1383.525,4.1925,0.000276705
0.0172,321,1346.2739,4.194,0.000269255
0.0174,297,1245.4695,4.1935,0.000249094
0.0176,325,1363.375,4.195,0.000272675
0.0178,328,1375.632,4.194,0.000275126
0.018,327.5,1373.3712,4.1935,0.000274674
0.0182,318,1333.6919,4.194,0.000266738
0.0184,307,1287.4045,4.1935,0.000257481
0.0186,321,1346.1135,4.1935,0.000269223
0.0188,334.5,1402.8929,4.194,0.000280579
0.019,317.5,1331.595,4.194,0.000266319
0.0192,319,1337.7266,4.1935,0.000267545
0.0194,340.5,1427.8867,4.1935,0.000285577
0.0196,337.5,1414.9688,4.1925,0.000282994
0.0198,323.5,1356.5973,4.1935,0.000271319
0.02,307.5,1289.1937,4.1925,0.000257839
0.0202,341.5,1432.0803,4.1935,0.000286416
0.0204,345,1446.9299,4.194,0.000289386
0.0206,328,1375.632,4.194,0.000275126
0.0208,277,1161.5995,4.1935,0.00023232
0.021,275,1153.2125,4.1935,0.000230642
0.0212,264.5,1109.1808,4.1935,0.000221836
0.0214,253,1060.9554,4.1935,0.000212191
0.0216,238.5,1000.1498,4.1935,0.00020003
0.0218,252,1056.762,4.1935,0.000211352
0.022,235,985.4725,4.1935,0.000197095
0.0222,228.5,958.3289,4.194,0.000191666
0.0224,208.5,874.3448,4.1935,0.000174869
0.0226,228,956.118,4.1935,0.000191224
0.0228,250,1048.5,4.194,0.0002097
0.023,250,1048.375,4.1935,0.000209675
0.0232,231.5,970.7953,4.1935,0.000194159
0.0234,258.5,1084.0198,4.1935,0.000216804
0.0236,251.5,1054.6653,4.1935,0.000210933
0.0238,245,1027.5299,4.194,0.000205506
0.024,241.5,1012.7303,4.1935,0.000202546
0.0242,249.5,1046.2783,4.1935,0.000209256
0.0244,260.5,1092.4067,4.1935,0.000218481
0.0246,250,1048.5,4.194,0.0002097
0.0248,239.5,1004.3433,4.1935,0.000200869
0.025,264,1107.084,4.1935,0.000221417
0.0252,291.5,1222.8425,4.195,0.000244568
