Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,122,511.607,4.1935,0.000102321
0.0002,123,515.985,4.195,0.000103197
0.0004,101.5,425.6403,4.1935,8.51281E-05
0.0006,113.5,475.9622,4.1935,9.51925E-05
0.0008,123,515.8005,4.1935,0.00010316
0.001,124,520.18,4.195,0.000104036
0.0012,104,436.176,4.194,8.72352E-05
0.0014,109.5,459.1883,4.1935,9.18377E-05
0.0016,123,515.862,4.194,0.000103172
0.0018,123,515.862,4.194,0.000103172
0.002,108,452.952,4.194,9.05904E-05
0.0022,106.5,446.661,4.194,8.93322E-05
0.0024,122.5,513.7037,4.1935,0.000102741
0.0026,122.5,513.765,4.194,0.000102753
0.0028,110,461.34,4.194,0.000092268
0.003,102.5,429.8337,4.1935,8.59668E-05
0.0032,124,520.056,4.194,0.000104011
0.0034,119.5,501.183,4.194,0.000100237
0.0036,113,474.035,4.195,0.000094807
0.0038,100.5,421.4467,4.1935,8.42894E-05
0.004,123,515.862,4.194,0.000103172
0.0042,124.5,522.0908,4.1935,0.000104418
0.0044,118.5,496.989,4.194,9.93978E-05
0.0046,96,402.624,4.194,8.05248E-05
0.0048,97.5,408.915,4.194,8.1783E-05
0.005,98,411.11,4.195,8.2222E-05
0.0052,98.5,413.109,4.194,8.26218E-05
0.0054,101,423.4425,4.1925,8.46885E-05
0.0056,139.5,585.063,4.194,0.000117013
0.0058,147,616.5179,4.194,0.000123304
0.006,144.5,606.1776,4.195,0.000121236
0.0062,125,524.25,4.194,0.00010485
0.0064,132,553.608,4.194,0.000110722
0.0066,152,637.412,4.1935,0.000127482
0.0068,146,612.47,4.195,0.000122494
0.007,127.5,534.735,4.194,0.000106947
0.0072,136.5,572.4128,4.1935,0.000114483
0.0074,151.5,635.5425,4.195,0.000127109
0.0076,150,629.1,4.194,0.00012582
0.0078,136,570.384,4.194,0.000114077
0.008,128.5,538.8647,4.1935,0.000107773
0.0082,150,629.025,4.1935,0.000125805
0.0084,151,633.2185,4.1935,0.000126644
0.0086,145,608.1299,4.194,0.000121626
0.0088,130,545.155,4.1935,0.000109031
0.009,150.5,631.1218,4.1935,0.000126224
0.0092,158,662.652,4.194,0.00013253
0.0094,147.5,618.7625,4.195,0.000123752
0.0096,127,532.4476,4.1925,0.00010649
0.0098,151,633.2185,4.1935,0.000126644
0.01,144,604.08,4.195,0.000120816
0.0102,122,511.79,4.195,0.000102358
0.0104,98,410.963,4.1935,8.21926E-05
0.0106,122,511.668,4.194,0.000102334
0.0108,124.5,522.2775,4.195,0.000104455
0.011,122.5,513.8875,4.195,0.000102778
0.0112,100,419.35,4.1935,8.387E-05
0.0114,116.5,488.5428,4.1935,9.77085E-05
0.0116,127.5,534.735,4.194,0.000106947
0.0118,130,545.35,4.195,0.00010907
0.012,103,431.9305,4.1935,8.63861E-05
0.0122,116.5,488.601,4.194,9.77202E-05
0.0124,122.5,513.7037,4.1935,0.000102741
0.0126,122,511.79,4.195,0.000102358
0.0128,105,440.37,4.194,8.8074E-05
0.013,111,465.534,4.194,9.31068E-05
0.0132,125.5,526.3469,4.194,0.000105269
0.0134,126.5,530.541,4.194,0.000106108
0.0136,109.5,459.243,4.194,9.18486E-05
0.0138,105.5,442.4142,4.1935,8.84829E-05
0.014,125.5,526.2842,4.1935,0.000105257
0.0142,129,541.0259,4.194,0.000108205
0.0144,116.5,488.7175,4.195,9.77435E-05
0.0146,104,436.176,4.194,8.72352E-05
0.0148,122.5,513.7037,4.1935,0.000102741
0.015,123,515.8005,4.1935,0.00010316
0.0152,115,482.425,4.195,9.6485E-05
0.0154,99.5,417.2533,4.1935,8.34506E-05
0.0156,121.5,509.5103,4.1935,0.000101902
0.0158,122,511.607,4.1935,0.000102321
0.016,117.5,492.9125,4.195,9.85825E-05
0.0162,97,406.6725,4.1925,8.13345E-05
0.0164,120.5,505.3167,4.1935,0.000101063
0.0166,123,515.862,4.194,0.000103172
0.0168,119.5,501.3025,4.195,0.000100261
0.017,99,415.1565,4.1935,8.30313E-05
0.0172,118.5,496.989,4.194,9.93978E-05
0.0174,123,515.8005,4.1935,0.00010316
0.0176,122,511.79,4.195,0.000102358
0.0178,98.5,412.9613,4.1925,8.25922E-05
0.018,116.5,488.7175,4.195,9.77435E-05
0.0182,123,515.8005,4.1935,0.00010316
0.0184,123,516.108,4.196,0.000103222
0.0186,102.5,429.8337,4.1935,8.59668E-05
0.0188,110.5,463.3817,4.1935,9.26763E-05
0.019,123,515.862,4.194,0.000103172
0.0192,122,511.607,4.1935,0.000102321
0.0194,105,440.37,4.194,8.8074E-05
0.0196,108.5,454.9948,4.1935,9.0999E-05
0.0198,122.5,513.8875,4.195,0.000102777
0.02,123,515.862,4.194,0.000103172
0.0202,108.5,455.049,4.194,9.10098E-05
0.0204,105,440.37,4.194,8.8074E-05
0.0206,123,515.8005,4.1935,0.00010316
0.0208,123,515.985,4.195,0.000103197
0.021,115.5,484.407,4.194,9.68814E-05
0.0212,97,406.7695,4.1935,8.13539E-05
0.0214,95,398.43,4.194,7.9686E-05
0.0216,99,415.305,4.195,8.3061E-05
0.0218,98,411.11,4.195,8.2222E-05
0.022,107,448.5975,4.1925,8.97195E-05
