Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,234.5,983.3757,4.1935,0.000196675
0.0002,236.5,991.7628,4.1935,0.000198353
0.0004,226,947.731,4.1935,0.000189546
0.0006,218,914.183,4.1935,0.000182837
0.0008,234,981.279,4.1935,0.000196256
0.001,234.5,983.3757,4.1935,0.000196675
0.0012,227,951.6975,4.1925,0.00019034
0.0014,215,901.6025,4.1935,0.000180321
0.0016,234,981.279,4.1935,0.000196256
0.0018,235,985.4725,4.1935,0.000197095
0.002,229.5,962.4083,4.1935,0.000192482
0.0022,213.5,895.3123,4.1935,0.000179062
0.0024,233.5,979.1823,4.1935,0.000195836
0.0026,236,989.194,4.1915,0.000197839
0.0028,301.5,1264.3402,4.1935,0.000252868
0.003,302,1266.437,4.1935,0.000253287
0.0032,335.5,1406.9193,4.1935,0.000281384
0.0034,340.5,1427.8867,4.1935,0.000285577
0.0036,343.5,1440.4673,4.1935,0.000288093
0.0038,332,1392.2421,4.1935,0.000278448
0.004,346,1451.816,4.196,0.000290363
0.0042,260,1090.3101,4.1935,0.000218062
0.0044,235,985.59,4.194,0.000197118
0.0046,216,905.796,4.1935,0.000181159
0.0048,230.5,966.6017,4.1935,0.00019332
0.005,254.5,1067.2457,4.1935,0.000213449
0.0052,258,1082.0519,4.194,0.00021641
0.0054,241,1010.6335,4.1935,0.000202127
0.0056,246.5,1034.0675,4.195,0.000206814
0.0058,202,847.087,4.1935,0.000169417
0.006,185,775.7975,4.1935,0.00015516
0.0062,170,712.895,4.1935,0.000142579
0.0064,172.5,723.3788,4.1935,0.000144676
0.0066,195.5,819.9269,4.194,0.000163985
0.0068,186,779.991,4.1935,0.000155998
0.007,171.5,719.2709,4.194,0.000143854
0.0072,167,700.3145,4.1935,0.000140063
0.0074,184,771.604,4.1935,0.000154321
0.0076,180.5,757.017,4.194,0.000151403
0.0078,173,725.562,4.194,0.000145112
0.008,160,670.96,4.1935,0.000134192
0.0082,178.5,748.5397,4.1935,0.000149708
0.0084,183,767.4105,4.1935,0.000153482
0.0086,179,750.726,4.194,0.000150145
0.0088,162,679.347,4.1935,0.000135869
0.009,182.5,765.405,4.194,0.000153081
0.0092,183.5,769.5989,4.194,0.00015392
0.0094,180,754.92,4.194,0.000150984
0.0096,161,675.1535,4.1935,0.000135031
0.0098,180,754.92,4.194,0.000150984
0.01,182.5,765.405,4.194,0.000153081
0.0102,180,754.92,4.194,0.000150984
0.0104,144.5,605.9608,4.1935,0.000121192
0.0106,150,629.025,4.1935,0.000125805
0.0108,155,649.9925,4.1935,0.000129998
0.011,154.5,648.1275,4.195,0.000129626
0.0112,135,566.1225,4.1935,0.000113225
0.0114,148,620.712,4.194,0.000124142
0.0116,155,650.0699,4.194,0.000130014
0.0118,153.5,643.779,4.194,0.000128756
0.012,137,574.5779,4.194,0.000114916
0.0122,142,595.477,4.1935,0.000119095
0.0124,152,637.488,4.194,0.000127498
0.0126,153,641.4525,4.1925,0.000128291
0.0128,211,884.934,4.194,0.000176987
0.013,217.5,912.1949,4.194,0.000182439
0.0132,212,889.022,4.1935,0.000177804
0.0134,231.5,970.5638,4.1925,0.000194113
0.0136,278,1165.9319,4.194,0.000233186
0.0138,321.5,1347.8888,4.1925,0.000269578
0.014,365.5,1532.9069,4.194,0.000306581
0.0142,343,1438.0276,4.1925,0.000287605
0.0144,413.5,1734.0122,4.1935,0.000346802
0.0146,399.5,1675.3032,4.1935,0.000335061
0.0148,436.5,1830.6809,4.194,0.000366136
0.015,416.5,1746.5928,4.1935,0.000349319
0.0152,365,1531.175,4.195,0.000306235
0.0154,279.5,1172.0833,4.1935,0.000234417
0.0156,283.5,1188.8573,4.1935,0.000237771
0.0158,286,1199.3411,4.1935,0.000239868
0.016,291,1220.3085,4.1935,0.000244062
0.0162,265,1111.2775,4.1935,0.000222256
0.0164,242.5,1016.9238,4.1935,0.000203385
0.0166,216.5,907.8928,4.1935,0.000181579
0.0168,219,918.486,4.194,0.000183697
0.017,197,826.218,4.194,0.000165244
0.0172,203,851.2805,4.1935,0.000170256
0.0174,215,901.925,4.195,0.000180385
0.0176,206.5,866.2675,4.195,0.000173253
0.0178,180,754.83,4.1935,0.000150966
0.018,178.5,748.5397,4.1935,0.000149708
0.0182,191.5,803.0552,4.1935,0.000160611
0.0184,191.5,803.0552,4.1935,0.000160611
0.0186,180,754.92,4.194,0.000150984
0.0188,176,738.144,4.194,0.000147629
0.019,191.5,803.0552,4.1935,0.000160611
0.0192,193,809.442,4.194,0.000161888
0.0194,191.5,803.0552,4.1935,0.000160611
0.0196,185.5,777.9869,4.194,0.000155597
0.0198,188,788.472,4.194,0.000157694
0.02,191.5,803.1509,4.194,0.00016063
0.0202,186.5,782.181,4.194,0.000156436
0.0204,172,721.282,4.1935,0.000144256
0.0206,192,805.152,4.1935,0.00016103
0.0208,191.5,803.0552,4.1935,0.000160611
0.021,186.5,782.181,4.194,0.000156436
0.0212,173,725.4755,4.1935,0.000145095
0.0214,198,830.4119,4.194,0.000166082
0.0216,215,901.6025,4.1935,0.00018032
0.0218,220,922.6799,4.194,0.000184536
0.022,203.5,853.3773,4.1935,0.000170675
0.0222,203,851.2805,4.1935,0.000170256
0.0224,212,889.1279,4.194,0.000177826
0.0226,214,897.409,4.1935,0.000179482
0.0228,195.5,819.8293,4.1935,0.000163966
0.023,214,897.409,4.1935,0.000179482
0.0232,233.5,979.1823,4.1935,0.000195836
0.0234,236,989.666,4.1935,0.000197933
0.0236,226.5,949.8278,4.1935,0.000189966
0.0238,232.5,974.9888,4.1935,0.000194998
0.024,238.5,1000.1498,4.1935,0.00020003
0.0242,241,1010.754,4.194,0.000202151
0.0244,227.5,954.0212,4.1935,0.000190804
0.0246,220,922.57,4.1935,0.000184514
0.0248,233.5,979.1823,4.1935,0.000195836
0.025,238,998.053,4.1935,0.000199611
0.0252,221,926.7635,4.1935,0.000185353
0.0254,211.5,886.7137,4.1925,0.000177343
0.0256,239,1002.2465,4.1935,0.000200449
0.0258,242.5,1016.9238,4.1935,0.000203385
0.026,235,985.4725,4.1935,0.000197095
0.0262,208.5,874.3448,4.1935,0.000174869
0.0264,219.5,920.4733,4.1935,0.000184095
0.0266,219.5,920.2538,4.1925,0.000184051
0.0268,222.5,933.165,4.194,0.000186633
0.027,180,754.83,4.1935,0.000150966
0.0272,185,775.89,4.194,0.000155178
0.0274,194,813.539,4.1935,0.000162708
0.0276,192,805.2479,4.194,0.00016105
0.0278,172.5,723.3788,4.1935,0.000144676
0.028,194,813.6359,4.194,0.000162727
0.0282,195,817.7325,4.1935,0.000163547
0.0284,190,797.05,4.195,0.00015941
0.0286,169.5,710.7983,4.1935,0.00014216
0.0288,186,779.991,4.1935,0.000155998
0.029,191,800.9585,4.1935,0.000160192
0.0292,189.5,794.9525,4.195,0.00015899
0.0294,171.5,719.2709,4.194,0.000143854
0.0296,160,671.04,4.194,0.000134208
0.0298,147.5,618.5413,4.1935,0.000123708
0.03,149,625.0551,4.195,0.000125011
0.0302,145,608.0575,4.1935,0.000121611
0.0304,176,738.056,4.1935,0.000147611
0.0306,197,826.1195,4.1935,0.000165224
0.0308,194,813.539,4.1935,0.000162708
0.031,185.5,777.8943,4.1935,0.000155579
0.0312,174.5,731.7657,4.1935,0.000146353
0.0314,191,800.9585,4.1935,0.000160192
0.0316,194.5,815.6357,4.1935,0.000163127
0.0318,187.5,786.3749,4.194,0.000157275
0.032,170,712.725,4.1925,0.000142545
0.0322,192.5,807.345,4.194,0.000161469
0.0324,191,800.9585,4.1935,0.000160192
0.0326,186.5,782.3676,4.195,0.000156474
0.0328,170,712.895,4.1935,0.000142579
0.033,189,792.5715,4.1935,0.000158514
0.0332,192.5,807.2488,4.1935,0.00016145
0.0334,189.5,794.9525,4.195,0.00015899
0.0336,170,712.725,4.1925,0.000142545
0.0338,182,763.217,4.1935,0.000152643
0.034,196,821.73,4.1925,0.000164346
0.0342,229.5,962.7526,4.195,0.00019255
0.0344,210,880.425,4.1925,0.000176085
0.0346,228,956.118,4.1935,0.000191224
0.0348,240.5,1008.5367,4.1935,0.000201707
0.035,244,1023.214,4.1935,0.000204643
0.0352,220,922.6799,4.194,0.000184536
0.0354,209,876.7551,4.195,0.000175351
0.0356,193,808.9595,4.1915,0.000161792
0.0358,267,1119.798,4.194,0.00022396
0.036,268,1123.858,4.1935,0.000224772
0.0362,278,1165.793,4.1935,0.000233159
0.0364,282.5,1184.6638,4.1935,0.000236933
0.0366,271.5,1138.5353,4.1935,0.000227707
0.0368,246,1031.9701,4.195,0.000206394
0.037,208,872.248,4.1935,0.00017445
0.0372,230.5,966.6017,4.1935,0.00019332
0.0374,233.5,979.1823,4.1935,0.000195836
0.0376,223.5,937.3589,4.194,0.000187472
0.0378,212.5,890.9062,4.1925,0.000178181
0.038,249,1044.1815,4.1935,0.000208836
0.0382,254,1065.149,4.1935,0.00021303
0.0384,247,1035.7946,4.1935,0.000207159
0.0386,232,972.66,4.1925,0.000194532
0.0388,250,1048.375,4.1935,0.000209675
0.039,251.5,1054.6653,4.1935,0.000210933
0.0392,252,1057.14,4.195,0.000211428
0.0394,226.5,949.8278,4.1935,0.000189966
0.0396,252,1056.762,4.1935,0.000211352
0.0398,255.5,1071.4392,4.1935,0.000214288
0.04,252.5,1058.8588,4.1935,0.000211772
0.0402,237,993.6225,4.1925,0.000198724
0.0404,259.5,1088.3429,4.194,0.000217669
0.0406,258,1082.0519,4.194,0.00021641
0.0408,257,1077.7295,4.1935,0.000215546
0.041,235,985.4725,4.1935,0.000197094
0.0412,249.5,1046.403,4.194,0.000209281
0.0414,257,1077.7295,4.1935,0.000215546
0.0416,257.5,1079.8263,4.1935,0.000215965
0.0418,243.5,1021.1172,4.1935,0.000204223
0.042,252,1056.762,4.1935,0.000211352
0.0422,259,1086.1165,4.1935,0.000217223
0.0424,266,1115.6039,4.194,0.000223121
0.0426,250.5,1050.8475,4.195,0.000210169
0.0428,245.5,1029.5043,4.1935,0.000205901
0.043,262.5,1100.9249,4.194,0.000220185
0.0432,261.5,1096.731,4.194,0.000219346
0.0434,246,1031.9701,4.195,0.000206394
0.0436,219,918.3765,4.1935,0.000183675
0.0438,235.5,987.5693,4.1935,0.000197514
0.044,233.5,979.1823,4.1935,0.000195836
0.0442,217,910.098,4.194,0.00018202
0.0444,208,872.248,4.1935,0.00017445
0.0446,227,952.038,4.194,0.000190408
0.0448,227,951.9245,4.1935,0.000190385
0.045,227.5,954.1349,4.194,0.000190827
0.0452,213,893.2155,4.1935,0.000178643
0.0454,230,964.505,4.1935,0.000192901
0.0456,231,968.6985,4.1935,0.00019374
0.0458,230.5,966.7169,4.194,0.000193343
0.046,214.5,899.613,4.194,0.000179923
