Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,548.5,2300.1348,4.1935,0.000460027
0.0002,563.5,2363.3188,4.194,0.000472664
0.0004,541,2268.6836,4.1935,0.000453737
0.0006,515.5,2161.7493,4.1935,0.00043235
0.0008,528.5,2216.2649,4.1935,0.000443253
0.001,531.5,2228.8452,4.1935,0.000445769
0.0012,505.5,2119.8145,4.1935,0.000423963
0.0014,486.5,2040.1378,4.1935,0.000408028
0.0016,509,2134.4915,4.1935,0.000426898
0.0018,515,2159.1375,4.1925,0.000431828
0.002,524,2197.394,4.1935,0.000439479
0.0022,493,2066.9026,4.1925,0.00041338
0.0024,489.5,2052.7183,4.1935,0.000410544
0.0026,529,2218.3616,4.1935,0.000443672
0.0028,563.5,2363.0374,4.1935,0.000472607
0.003,493,2066.9026,4.1925,0.000413381
0.0032,521,2184.8135,4.1935,0.000436963
0.0034,507,2126.1047,4.1935,0.000425221
0.0036,519.5,2178.5232,4.1935,0.000435705
0.0038,531.5,2228.3137,4.1925,0.000445663
0.004,509,2134.4915,4.1935,0.000426898
0.0042,523,2192.1545,4.1915,0.000438431
0.0044,545,2284.9126,4.1925,0.000456982
0.0046,520,2180.6201,4.1935,0.000436124
0.0048,503.5,2111.4272,4.1935,0.000422285
0.005,525,2201.5874,4.1935,0.000440317
0.0052,515.5,2161.7493,4.1935,0.00043235
0.0054,499.5,2094.1538,4.1925,0.000418831
0.0056,501.5,2103.0403,4.1935,0.000420608
0.0058,519.5,2178.0039,4.1925,0.000435601
0.006,580.5,2433.7463,4.1925,0.000486749
0.0062,570.5,2392.3918,4.1935,0.000478478
0.0064,495,2075.7825,4.1935,0.000415156
0.0066,524.5,2199.4907,4.1935,0.000439898
0.0068,510.5,2139.7607,4.1915,0.000427952
0.007,615.5,2582.6379,4.196,0.000516528
0.0072,570,2389.7251,4.1925,0.000477945
0.0074,595,2495.4299,4.194,0.000499086
0.0076,527,2209.9746,4.1935,0.000441995
0.0078,508,2130.2981,4.1935,0.00042606
0.008,493,2066.9026,4.1925,0.000413381
0.0082,506,2121.9109,4.1935,0.000424382
0.0084,512.5,2149.1687,4.1935,0.000429834
0.0086,517,2168.0396,4.1935,0.000433608
0.0088,479.5,2010.3038,4.1925,0.000402061
0.009,512.5,2148.1438,4.1915,0.000429629
0.0092,528,2214.168,4.1935,0.000442834
0.0094,519,2176.6858,4.194,0.000435337
0.0096,497.5,2085.7688,4.1925,0.000417154
0.0098,521,2184.8135,4.1935,0.000436963
0.01,522,2188.4851,4.1925,0.000437697
0.0102,519,2176.4265,4.1935,0.000435285
0.0104,500.5,2099.0969,4.194,0.000419819
0.0106,500,2096.75,4.1935,0.00041935
0.0108,498,2088.363,4.1935,0.000417673
0.011,497,2083.6726,4.1925,0.000416735
0.0112,491.5,2061.1052,4.1935,0.000412221
0.0114,471,1974.6676,4.1925,0.000394933
0.0116,535,2242.9875,4.1925,0.000448598
0.0118,567.5,2380.095,4.194,0.000476019
0.012,491,2059.2539,4.194,0.000411851
0.0122,487,2041.7476,4.1925,0.000408349
0.0124,513.5,2153.3623,4.1935,0.000430672
0.0126,521.5,2186.9102,4.1935,0.000437382
0.0128,517.5,2170.1362,4.1935,0.000434027
0.013,500.5,2098.3464,4.1925,0.000419669
0.0132,524.5,2199.4907,4.1935,0.000439898
0.0134,533,2235.1355,4.1935,0.000447027
0.0136,517.5,2170.3948,4.194,0.000434079
0.0138,512,2147.072,4.1935,0.000429414
0.014,524,2196.8701,4.1925,0.000439374
0.0142,545,2285.4575,4.1935,0.000457091
0.0144,528.5,2216.2649,4.1935,0.000443253
0.0146,513,2151.2656,4.1935,0.000430253
0.0148,525,2201.5874,4.1935,0.000440317
0.015,531.5,2228.8452,4.1935,0.000445769
0.0152,547,2293.8445,4.1935,0.000458769
0.0154,541,2268.6836,4.1935,0.000453737
0.0156,535.5,2245.0837,4.1925,0.000449017
0.0158,546,2289.6511,4.1935,0.00045793
0.016,553,2319.0056,4.1935,0.000463801
0.0162,543,2277.0706,4.1935,0.000455414
0.0164,536,2247.7161,4.1935,0.000449543
0.0166,546.5,2291.7478,4.1935,0.00045835
0.0168,554.5,2325.2957,4.1935,0.000465059
0.017,577,2419.0725,4.1925,0.000483814
0.0172,557.5,2337.8762,4.1935,0.000467575
0.0174,528.5,2215.7363,4.1925,0.000443147
0.0176,528.5,2216.2649,4.1935,0.000443253
0.0178,518.5,2174.3298,4.1935,0.000434866
0.018,510,2138.175,4.1925,0.000427635
0.0182,522,2189.0071,4.1935,0.000437801
0.0184,526.5,2207.8777,4.1935,0.000441576
0.0186,520.5,2182.7168,4.1935,0.000436543
0.0188,510,2138.6851,4.1935,0.000427737
0.019,530,2222.5549,4.1935,0.000444511
0.0192,534,2238.261,4.1915,0.000447652
0.0194,555.5,2328.9338,4.1925,0.000465787
0.0196,576,2415.4561,4.1935,0.000483091
0.0198,547,2293.8445,4.1935,0.000458769
0.02,519,2175.9075,4.1925,0.000435181
0.0202,517,2168.0396,4.1935,0.000433608
0.0204,493.5,2068.9988,4.1925,0.0004138
0.0206,516,2163.8459,4.1935,0.000432769
0.0208,523,2193.2004,4.1935,0.00043864
0.021,520,2180.6201,4.1935,0.000436124
0.0212,503,2109.3306,4.1935,0.000421866
0.0214,517,2167.5225,4.1925,0.000433505
0.0216,606.5,2543.3577,4.1935,0.000508672
0.0218,630,2641.905,4.1935,0.000528381
0.022,631.5,2648.1953,4.1935,0.000529639
0.0222,613,2570.6155,4.1935,0.000514123
0.0224,656.5,2752.3762,4.1925,0.000550475
0.0226,652.5,2736.2588,4.1935,0.000547252
0.0228,615.5,2581.0994,4.1935,0.00051622
0.023,648.5,2719.4849,4.1935,0.000543897
0.0232,669.5,2806.8789,4.1925,0.000561376
0.0234,657,2756.1152,4.195,0.000551223
0.0236,525,2201.0625,4.1925,0.000440213
0.0238,581.5,2438.5203,4.1935,0.000487704
0.024,603,2528.9819,4.194,0.000505796
0.0242,595.5,2496.6338,4.1925,0.000499327
0.0244,595.5,2497.2292,4.1935,0.000499446
0.0246,575,2411.2625,4.1935,0.000482252
0.0248,597,2503.5195,4.1935,0.000500704
0.025,597,2503.8179,4.194,0.000500764
0.0252,584.5,2451.1008,4.1935,0.00049022
0.0254,585.5,2455.2942,4.1935,0.000491059
0.0256,592,2482.552,4.1935,0.00049651
0.0258,595,2494.5376,4.1925,0.000498907
0.026,587,2461.8779,4.194,0.000492376
0.0262,577.5,2421.1687,4.1925,0.000484234
0.0264,606,2540.655,4.1925,0.000508131
0.0266,585,2452.6125,4.1925,0.000490523
0.0268,612.5,2568.5188,4.1935,0.000513704
0.027,578,2423.2651,4.1925,0.000484653
0.0272,578.5,2425.9397,4.1935,0.000485188
0.0274,597,2503.5195,4.1935,0.000500704
0.0276,585,2453.1975,4.1935,0.000490639
0.0278,577,2419.6494,4.1935,0.00048393
0.028,585.5,2455.2942,4.1935,0.000491059
0.0282,544,2280.176,4.1915,0.000456035
0.0284,582,2440.6169,4.1935,0.000488123
0.0286,549.5,2304.3284,4.1935,0.000460866
0.0288,509.5,2137.3528,4.195,0.000427471
0.029,438.5,1837.9728,4.1915,0.000367595
0.0292,538,2256.103,4.1935,0.000451221
0.0294,557.5,2337.8762,4.1935,0.000467575
0.0296,581,2434.6804,4.1905,0.000486936
0.0298,725,3040.2876,4.1935,0.000608057
0.03,705.5,2958.5142,4.1935,0.000591703
0.0302,643,2696.4204,4.1935,0.000539284
0.0304,607,2544.8477,4.1925,0.000508969
0.0306,621,2603.5425,4.1925,0.000520709
0.0308,646.5,2711.0977,4.1935,0.00054222
0.031,620.5,2602.0669,4.1935,0.000520413
0.0312,593.5,2488.2488,4.1925,0.00049765
0.0314,629.5,2639.1787,4.1925,0.000527836
0.0316,624.5,2618.8408,4.1935,0.000523768
0.0318,639.5,2682.7026,4.195,0.00053654
0.032,595,2495.1326,4.1935,0.000499026
0.0322,620.5,2602.0669,4.1935,0.000520413
0.0324,626,2625.1311,4.1935,0.000525026
0.0326,614,2574.8091,4.1935,0.000514962
0.0328,606.5,2543.3577,4.1935,0.000508672
0.033,602.5,2526.5837,4.1935,0.000505317
0.0332,620.5,2602.0669,4.1935,0.000520413
0.0334,617,2587.3894,4.1935,0.000517478
0.0336,594.5,2493.0359,4.1935,0.000498607
0.0338,597,2502.9226,4.1925,0.000500585
0.034,586.5,2459.4878,4.1935,0.000491898
0.0342,593,2486.7456,4.1935,0.000497349
0.0344,575,2411.2625,4.1935,0.000482252
0.0346,572,2398.1101,4.1925,0.000479622
0.0348,598.5,2509.2114,4.1925,0.000501842
0.035,586.5,2458.9014,4.1925,0.00049178
0.0352,585,2453.1975,4.1935,0.000490639
0.0354,549,2302.2314,4.1935,0.000460446
0.0356,587.5,2463.6814,4.1935,0.000492736
0.0358,585.5,2455.2942,4.1935,0.000491059
0.036,576.5,2416.9763,4.1925,0.000483395
0.0362,574.5,2408.5913,4.1925,0.000481718
0.0364,589,2469.9714,4.1935,0.000493994
0.0366,604,2533.1758,4.194,0.000506635
0.0368,582.5,2442.7139,4.1935,0.000488543
0.037,573,2402.8755,4.1935,0.000480575
0.0372,587,2460.9976,4.1925,0.0004922
0.0374,585,2453.1975,4.1935,0.000490639
0.0376,595,2495.1326,4.1935,0.000499026
0.0378,567,2377.1475,4.1925,0.000475429
0.038,595.5,2497.5269,4.194,0.000499505
0.0382,588,2465.7781,4.1935,0.000493156
0.0384,584.5,2449.9319,4.1915,0.000489986
0.0386,579,2427.4575,4.1925,0.000485491
0.0388,585.5,2455.2942,4.1935,0.000491059
0.039,595,2495.1326,4.1935,0.000499026
0.0392,591,2478.3586,4.1935,0.000495672
0.0394,548.5,2299.5864,4.1925,0.000459917
0.0396,612.5,2567.9062,4.1925,0.000513581
0.0398,619,2595.7766,4.1935,0.000519155
0.04,596,2499.6238,4.194,0.000499925
0.0402,555.5,2329.4893,4.1935,0.000465898
0.0404,574.5,2409.4529,4.194,0.000481891
0.0406,617.5,2589.4863,4.1935,0.000517897
0.0408,619,2594.5386,4.1915,0.000518908
0.041,649.5,2723.6782,4.1935,0.000544736
0.0412,623.5,2614.0239,4.1925,0.000522805
0.0414,617,2587.3894,4.1935,0.000517478
0.0416,562,2356.1851,4.1925,0.000471237
0.0418,574.5,2408.5913,4.1925,0.000481718
0.042,623.5,2614.6472,4.1935,0.000522929
0.0422,666,2792.8711,4.1935,0.000558574
0.0424,667,2796.3975,4.1925,0.000559279
0.0426,646,2708.355,4.1925,0.000541671
0.0428,626,2625.1311,4.1935,0.000525026
0.043,661.5,2774.0002,4.1935,0.0005548
0.0432,659,2764.5051,4.195,0.000552901
0.0434,532,2231.74,4.195,0.000446348
0.0436,451,1890.8175,4.1925,0.000378163
0.0438,440.5,1847.4569,4.194,0.000369491
0.044,426,1785.5791,4.1915,0.000357116
0.0442,549.5,2303.7788,4.1925,0.000460756
0.0444,548,2298.0381,4.1935,0.000459608
0.0446,531.5,2228.8452,4.1935,0.000445769
0.0448,547.5,2296.2148,4.194,0.000459243
0.045,542.5,2274.4314,4.1925,0.000454886
0.0452,557,2335.2227,4.1925,0.000467045
0.0454,574,2407.9302,4.195,0.000481586
0.0456,503.5,2110.9238,4.1925,0.000422185
0.0458,502.5,2107.2339,4.1935,0.000421447
0.046,429.5,1801.7526,4.195,0.00036035
0.0462,412,1727.3101,4.1925,0.000345462
0.0464,508,2130.2981,4.1935,0.00042606
0.0466,535.5,2245.6194,4.1935,0.000449124
0.0468,560.5,2350.4568,4.1935,0.000470091
0.047,575,2410.6875,4.1925,0.000482137
0.0472,608.5,2552.0488,4.194,0.00051041
0.0474,589,2469.3826,4.1925,0.000493877
0.0476,600,2516.3999,4.194,0.00050328
0.0478,434,1820.6301,4.195,0.000364126
