Time (s),Main Avg Current (mA),Main Avg Power (mW),,
4.9938,313.5,1315.1326,4.194,0.000262964
4.994,347.5,1457.7626,4.194,0.000291483
4.9942,342.5,1436.2738,4.194,0.000287289
4.9944,308,1291.598,4.194,0.00025835
4.9946,303,1271.0851,4.194,0.000254156
4.9948,300,1258.2,4.194,0.00025164
4.995,319.5,1339.9829,4.194,0.000267997
4.9952,280,1174.3199,4.194,0.000234864
4.9954,284.5,1192.7662,4.194,0.000238639
4.9956,346.5,1452.7013,4.194,0.000290644
4.9958,403.5,1692.0773,4.194,0.000338456
4.996,458,1920.165,4.194,0.00038417
4.9962,495.5,2077.3838,4.194,0.000415625
4.9964,451.5,1893.3652,4.194,0.000378718
4.9966,433.5,1817.4489,4.194,0.00036362
4.9968,454.5,1905.4913,4.194,0.000381235
4.997,474,1987.245,4.194,0.000397591
4.9972,536,2247.7161,4.194,0.000449597
4.9974,560,2347.8,4.194,0.000469728
4.9976,574.5,2408.5913,4.194,0.000481891
4.9978,535,2242.4526,4.194,0.000448758
4.998,584,2447.8362,4.194,0.000489859
4.9982,663.5,2782.3872,4.194,0.000556544
4.9984,692,2901.21,4.194,0.00058045
4.9986,670.5,2811.7417,4.194,0.000562415
4.9988,723,3031.9006,4.194,0.000606452
4.999,699,2930.5576,4.194,0.000586321
4.9992,761.5,3193.3503,4.194,0.000638746
4.9994,747.5,3133.8938,4.194,0.000627003
4.9996,733,3073.8354,4.194,0.00061484
4.9998,738.5,3096.8999,4.194,0.000619454
5,735.5,3083.5837,4.194,0.000616937
5.0002,726,3043.7551,4.194,0.000608969
5.0004,713,2989.9656,4.194,0.000598064
5.0006,716.5,3004.6428,4.194,0.000601
5.0008,718,3010.9331,4.194,0.000602258
5.001,713.5,2992.0623,4.194,0.000598484
5.0012,734,3077.2952,4.194,0.000615679
5.0014,765,3207.2627,4.194,0.000641682
5.0016,765,3208.0276,4.194,0.000641682
5.0018,756.5,3172.3828,4.194,0.000634552
5.002,740.5,3104.5464,4.194,0.000621131
5.0022,768,3220.6079,4.194,0.000644198
5.0024,769,3224.0325,4.194,0.000645037
5.0026,763,3199.6406,4.194,0.000640004
5.0028,746,3128.3511,4.194,0.000625745
5.003,774.5,3247.8657,4.194,0.000649651
5.0032,779,3266.7366,4.194,0.000653425
5.0034,773.5,3243.6724,4.194,0.000648812
5.0036,750.5,3147.2217,4.194,0.000629519
5.0038,762.5,3196.7812,4.194,0.000639585
5.004,771,3232.4175,4.194,0.000646715
5.0042,774,3245.769,4.194,0.000649231
5.0044,750.5,3147.2217,4.194,0.000629519
5.0046,774.5,3247.0913,4.194,0.000649651
5.0048,812.5,3407.2188,4.194,0.000681525
5.005,822,3447.0571,4.194,0.000689494
5.0052,760.5,3188.3962,4.194,0.000637907
5.0054,763.5,3200.9739,4.194,0.000640424
5.0056,773.5,3243.6724,4.194,0.000648812
5.0058,756.5,3172.3828,4.194,0.000634552
5.006,733.5,3075.9324,4.194,0.00061526
5.0062,729,3057.0615,4.194,0.000611485
5.0064,750.5,3147.2217,4.194,0.000629519
5.0066,748,3136.738,4.194,0.000627422
5.0068,737.5,3092.7063,4.194,0.000618615
5.007,724,3036.094,4.194,0.000607291
5.0072,743.5,3117.8672,4.194,0.000623648
5.0074,742.5,3112.9314,4.194,0.000622809
5.0076,737.5,3092.7063,4.194,0.000618615
5.0078,719.5,3017.2234,4.194,0.000603517
5.008,744.5,3121.3164,4.194,0.000624487
5.0082,741.5,3109.4802,4.194,0.00062197
5.0084,739,3098.9966,4.194,0.000619873
5.0086,718,3010.9331,4.194,0.000602258
5.0088,742.5,3113.6738,4.194,0.000622809
5.009,743.5,3117.1238,4.194,0.000623648
5.0092,743,3115.7705,4.194,0.000623228
5.0094,718.5,3012.3113,4.194,0.000602678
5.0096,742.5,3113.6738,4.194,0.000622809
5.0098,741,3107.3835,4.194,0.000621551
5.01,744,3119.9641,4.194,0.000624067
5.0102,721,3022.7925,4.194,0.000604775
5.0104,743.5,3117.8672,4.194,0.000623648
5.0106,747.5,3134.6414,4.194,0.000627003
5.0108,759.5,3184.9634,4.194,0.000637069
5.011,734,3078.0291,4.194,0.000615679
5.0112,735,3082.2224,4.194,0.000616518
5.0114,751,3148.5676,4.194,0.000629939
5.0116,744,3119.9641,4.194,0.000624067
5.0118,729.5,3059.1582,4.194,0.000611905
5.012,734,3078.0291,4.194,0.000615679
5.0122,745.5,3126.2544,4.194,0.000625325
5.0124,747,3132.5444,4.194,0.000626584
5.0126,733.5,3075.1987,4.194,0.00061526
5.0128,746,3128.3511,4.194,0.000625745
5.013,750.5,3147.2217,4.194,0.000629519
5.0132,753,3157.7056,4.194,0.000631616
5.0134,744,3119.22,4.194,0.000624067
5.0136,745.5,3125.5088,4.194,0.000625325
5.0138,793,3324.6526,4.194,0.000665168
5.014,802,3362.385,4.194,0.000672718
5.0142,793.5,3327.5422,4.194,0.000665588
5.0144,777.5,3260.4463,4.194,0.000652167
5.0146,775.5,3251.2839,4.194,0.000650489
5.0148,775.5,3252.0593,4.194,0.000650489
5.015,721,3022.7925,4.194,0.000604775
5.0152,733,3072.3696,4.194,0.00061484
5.0154,759.5,3184.9634,4.194,0.000637069
5.0156,751,3149.3186,4.194,0.000629939
5.0158,736,3086.416,4.194,0.000617357
5.016,721.5,3024.8889,4.194,0.000605194
5.0162,736.5,3087.7764,4.194,0.000617776
5.0164,757.5,3175.8188,4.194,0.000635391
5.0166,727,3047.9475,4.194,0.000609808
5.0168,723,3031.9006,4.194,0.000606452
5.017,724,3034.6462,4.194,0.000607291
5.0172,754,3161.8989,4.194,0.000632455
5.0174,759,3182.8665,4.194,0.000636649
5.0176,752,3152.0081,4.194,0.000630778
5.0178,786,3296.0911,4.194,0.000659297
5.018,782,3279.3171,4.194,0.000655942
5.0182,769.5,3226.8982,4.194,0.000645457
5.0184,754.5,3163.2415,4.194,0.000632875
5.0186,747,3132.5444,4.194,0.000626584
5.0188,769,3224.8015,4.194,0.000645037
5.019,767,3215.6477,4.194,0.00064336
5.0192,753.5,3159.8022,4.194,0.000632036
5.0194,755,3166.0925,4.194,0.000633294
5.0196,778.5,3263.8613,4.194,0.000653006
5.0198,776.5,3256.2527,4.194,0.000651328
5.02,769,3224.8015,4.194,0.000645037
5.0202,752.5,3155.6089,4.194,0.000631197
5.0204,772.5,3239.4788,4.194,0.000647973
5.0206,774,3245.769,4.194,0.000649231
5.0208,773.5,3243.6724,4.194,0.000648812
5.021,760.5,3188.3962,4.194,0.000637907
5.0212,774.5,3247.0913,4.194,0.000649651
5.0214,779,3266.7366,4.194,0.000653425
5.0216,777.5,3260.4463,4.194,0.000652167
5.0218,750,3145.125,4.194,0.0006291
5.022,770,3228.2251,4.194,0.000645876
5.0222,778,3262.543,4.194,0.000652586
5.0224,775,3249.9626,4.194,0.00065007
5.0226,731.5,3067.5452,4.194,0.000613582
5.0228,740.5,3105.2869,4.194,0.000621131
5.023,749,3140.9316,4.194,0.000628261
5.0232,748,3136.738,4.194,0.000627422
5.0234,728.5,3054.2363,4.194,0.000611066
5.0236,740.5,3105.2869,4.194,0.000621131
5.0238,745,3123.4126,4.194,0.000624906
5.024,748.5,3139.2087,4.194,0.000627842
5.0242,732,3069.6421,4.194,0.000614002
5.0244,740,3102.4502,4.194,0.000620712
5.0246,762.5,3196.0188,4.194,0.000639585
5.0248,871,3651.6675,4.194,0.000730595
5.025,911,3820.2786,4.194,0.000764147
5.0252,827.5,3469.2939,4.194,0.000694107
5.0254,901.5,3779.5388,4.194,0.000756178
5.0256,927.5,3888.5439,4.194,0.000777987
5.0258,935,3919.9875,4.194,0.000784278
5.026,927.5,3888.5439,4.194,0.000777987
5.0262,944.5,3959.8164,4.194,0.000792247
5.0264,947.5,3972.3938,4.194,0.000794763
5.0266,941,3946.0835,4.194,0.000789311
5.0268,926,3882.2551,4.194,0.000776729
5.027,942,3949.3352,4.194,0.00079015
5.0272,944.5,3959.8164,4.194,0.000792247
5.0274,943,3954.4705,4.194,0.000790988
5.0276,922.5,3867.5813,4.194,0.000773793
5.0278,946.5,3968.2014,4.194,0.000793924
5.028,949.5,3981.7283,4.194,0.000796441
5.0282,945,3962.8574,4.194,0.000792666
5.0284,921.5,3863.3889,4.194,0.000772954
5.0286,936.5,3927.2129,4.194,0.000785536
5.0288,946.5,3968.2014,4.194,0.000793924
5.029,948,3975.438,4.194,0.000795182
5.0292,924,3873.8701,4.194,0.000775051
5.0294,941.5,3947.2388,4.194,0.00078973
5.0296,946.5,3968.2014,4.194,0.000793924
5.0298,941.5,3948.1802,4.194,0.00078973
5.03,928,3890.6401,4.194,0.000778406
5.0302,936.5,3926.2764,4.194,0.000785536
5.0304,947.5,3973.3413,4.194,0.000794763
5.0306,947.5,3972.3938,4.194,0.000794763
5.0308,932,3908.342,4.194,0.000781762
5.031,930.5,3902.0518,4.194,0.000780503
5.0312,944,3957.7202,4.194,0.000791827
5.0314,943,3953.5276,4.194,0.000790988
5.0316,932.5,3909.5063,4.194,0.000782181
5.0318,932.5,3910.4387,4.194,0.000782181
5.032,933.5,3912.7654,4.194,0.00078302
5.0322,935.5,3924.4226,4.194,0.000784697
5.0324,717.5,3008.8362,4.194,0.000601839
5.0326,642.5,2693.6814,4.194,0.000538929
5.0328,662.5,2778.1938,4.194,0.000555705
5.033,637,2670.6226,4.194,0.000534316
5.0332,674.5,2827.8413,4.194,0.000565771
5.0334,694,2912.0242,4.194,0.000582127
5.0336,521.5,2186.3889,4.194,0.000437434
5.0338,524,2196.3462,4.194,0.000439531
5.034,579.5,2431.0027,4.194,0.000486085
5.0342,529,2217.8325,4.194,0.000443725
5.0344,583,2443.6445,4.194,0.00048902
5.0346,623,2612.5505,4.194,0.000522572
5.0348,637,2671.2595,4.194,0.000534316
5.035,642.5,2693.6814,4.194,0.000538929
5.0352,629.5,2640.7527,4.194,0.000528025
5.0354,459.5,1926.4539,4.194,0.000385429
5.0356,433,1816.4351,4.194,0.0003632
5.0358,353,1479.9525,4.194,0.000296096
5.036,395.5,1658.5293,4.194,0.000331745
5.0362,417.5,1750.7863,4.194,0.000350199
5.0364,392.5,1645.5563,4.194,0.000329229
5.0366,410,1719.5399,4.194,0.000343908
5.0368,374,1568.369,4.194,0.000313711
5.037,356,1492.1741,4.194,0.000298613
5.0372,439.5,1843.0432,4.194,0.000368653
5.0374,490.5,2057.157,4.194,0.000411431
5.0376,487.5,2043.3563,4.194,0.000408915
5.0378,521,2185.074,4.194,0.000437015
5.038,505.5,2121.0781,4.194,0.000424013
5.0382,393,1648.0455,4.194,0.000329648
5.0384,439,1841.6051,4.194,0.000368233
5.0386,455.5,1910.1393,4.194,0.000382073
5.0388,418,1752.8831,4.194,0.000350618
5.039,411.5,1725.6252,4.194,0.000345166
5.0392,433,1815.3525,4.194,0.0003632
5.0394,474.5,1989.3413,4.194,0.000398011
5.0396,542.5,2274.9739,4.194,0.000455049
5.0398,541,2269.4951,4.194,0.000453791
5.04,457.5,1918.5262,4.194,0.000383751
5.0402,394.5,1653.9413,4.194,0.000330907
5.0404,458.5,1922.7197,4.194,0.00038459
5.0406,451,1891.4939,4.194,0.000378299
5.0408,388,1626.3021,4.194,0.000325454
5.041,397.5,1666.9163,4.194,0.000333423
5.0412,439,1840.9465,4.194,0.000368233
5.0414,477,2000.2996,4.194,0.000400108
5.0416,514.5,2157.5557,4.194,0.000431563
5.0418,498.5,2091.2075,4.194,0.000418142
5.042,507,2126.1047,4.194,0.000425272
5.0422,533.5,2237.4988,4.194,0.0004475
5.0424,510,2138.6851,4.194,0.000427788
5.0426,548.5,2299.5864,4.194,0.000460082
5.0428,516.5,2165.4263,4.194,0.00043324
5.043,536,2247.7161,4.194,0.000449597
5.0432,517.5,2169.6189,4.194,0.000434079
5.0434,472,1979.332,4.194,0.000395914
5.0436,435,1824.8251,4.194,0.000364878
5.0438,287,1203.2476,4.194,0.000240736
5.044,332.5,1395.17,4.194,0.000278901
5.0442,302.5,1268.2313,4.194,0.000253737
5.0444,407.5,1708.8513,4.194,0.000341811
5.0446,412.5,1729.4062,4.194,0.000346005
5.0448,436,1828.5839,4.194,0.000365717
5.045,403,1689.5775,4.194,0.000338036
5.0452,489,2050.6216,4.194,0.000410173
5.0454,470,1970.4751,4.194,0.000394236
5.0456,437.5,1834.6562,4.194,0.000366975
5.0458,414.5,1738.2058,4.194,0.000347683
5.046,376,1576.756,4.194,0.000315389
5.0462,391.5,1640.9723,4.194,0.00032839
5.0464,484,2029.17,4.194,0.000405979
5.0466,481,2017.3138,4.194,0.000403463
5.0468,399,1673.2065,4.194,0.000334681
5.047,355.5,1490.7893,4.194,0.000298193
5.0472,329.5,1381.7583,4.194,0.000276385
5.0474,338.5,1419.1613,4.194,0.000283934
5.0476,437.5,1834.2188,4.194,0.000366975
5.0478,550,2307.25,4.194,0.00046134
5.048,514.5,2158.3276,4.194,0.000431563
5.0482,400.5,1679.0963,4.194,0.000335939
5.0484,445,1866.1075,4.194,0.000373266
5.0486,476,1995.63,4.194,0.000399269
5.0488,528.5,2215.7363,4.194,0.000443306
5.049,558.5,2342.0698,4.194,0.00046847
5.0492,576,2415.4561,4.194,0.000483149
5.0494,570,2390.2949,4.194,0.000478116
5.0496,571,2394.4885,4.194,0.000478955
5.0498,538.5,2258.1997,4.194,0.000451694
5.05,524,2196.8701,4.194,0.000439531
5.0502,527.5,2211.5437,4.194,0.000442467
5.0504,528,2214.168,4.194,0.000442886
5.0506,528,2214.168,4.194,0.000442886
5.0508,542,2272.335,4.194,0.00045463
5.051,576,2414.8801,4.194,0.000483149
5.0512,577.5,2421.7463,4.194,0.000484407
5.0514,570.5,2392.3918,4.194,0.000478535
5.0516,549,2301.6826,4.194,0.000460501
5.0518,573,2403.1619,4.194,0.000480632
5.052,577.5,2421.7463,4.194,0.000484407
5.0522,570.5,2392.6768,4.194,0.000478535
5.0524,563.5,2363.0374,4.194,0.000472664
5.0526,567,2377.7146,4.194,0.0004756
5.0528,583,2444.8105,4.194,0.00048902
5.053,578,2423.843,4.194,0.000484826
5.0532,557.5,2337.3188,4.194,0.000467631
5.0534,570.5,2391.8213,4.194,0.000478535
5.0536,578,2423.843,4.194,0.000484826
5.0538,579.5,2430.4229,4.194,0.000486085
5.054,562.5,2358.8438,4.194,0.000471825
5.0542,568.5,2383.4363,4.194,0.000476858
5.0544,580.5,2434.3267,4.194,0.000486923
5.0546,591.5,2480.4553,4.194,0.00049615
5.0548,600.5,2517.5964,4.194,0.000503699
5.055,587.5,2463.6814,4.194,0.000492795
5.0552,597.5,2505.6162,4.194,0.000501183
5.0554,578.5,2425.3613,4.194,0.000485246
5.0556,549.5,2303.7788,4.194,0.000460921
5.0558,534,2239.3291,4.194,0.000447919
5.056,543.5,2279.1672,4.194,0.000455888
5.0562,542.5,2274.4314,4.194,0.000455049
5.0564,534.5,2240.8914,4.194,0.000448339
5.0566,522,2189.0071,4.194,0.000437854
5.0568,542,2273.1479,4.194,0.00045463
5.057,542.5,2274.9739,4.194,0.000455049
5.0572,536.5,2249.2764,4.194,0.000450016
5.0574,520,2180.1001,4.194,0.000436176
5.0576,541,2268.6836,4.194,0.000453791
5.0578,542,2272.877,4.194,0.00045463
5.058,538.5,2257.6614,4.194,0.000451694
5.0582,520,2180.6201,4.194,0.000436176
5.0584,542.5,2274.9739,4.194,0.000455049
5.0586,542.5,2274.9739,4.194,0.000455049
5.0588,540.5,2266.5867,4.194,0.000453371
5.059,520,2180.1001,4.194,0.000436176
5.0592,537.5,2254.0063,4.194,0.000450855
5.0594,542,2272.877,4.194,0.00045463
5.0596,542.5,2274.9739,4.194,0.000455049
5.0598,522,2188.4851,4.194,0.000437854
5.06,535,2243.5225,4.194,0.000448758
5.0602,542.5,2274.9739,4.194,0.000455049
5.0604,542.5,2275.2449,4.194,0.000455049
5.0606,525,2201.5874,4.194,0.00044037
5.0608,532.5,2232.5063,4.194,0.000446661
5.061,542,2272.877,4.194,0.00045463
5.0612,544,2281.2639,4.194,0.000456307
5.0614,528.5,2216.2649,4.194,0.000443306
5.0616,529,2218.3616,4.194,0.000443725
5.0618,542,2272.877,4.194,0.00045463
5.062,543,2277.0706,4.194,0.000455468
5.0622,531,2226.2175,4.194,0.000445403
5.0624,525.5,2203.6843,4.194,0.000440789
5.0626,542,2272.877,4.194,0.00045463
5.0628,543,2277.0706,4.194,0.000455468
5.063,534,2238.7952,4.194,0.000447919
5.0632,523,2192.6775,4.194,0.000438692
5.0634,542.5,2274.9739,4.194,0.000455049
5.0636,542.5,2274.4314,4.194,0.000455049
5.0638,536.5,2249.8127,4.194,0.000450016
5.064,521,2184.2925,4.194,0.000437015
5.0642,541.5,2270.7803,4.194,0.00045421
5.0644,544,2281.2639,4.194,0.000456307
5.0646,549,2302.2314,4.194,0.000460501
5.0648,541,2268.1426,4.194,0.000453791
5.065,568,2380.2039,4.194,0.000476438
5.0652,692.5,2903.9988,4.194,0.000580869
5.0654,724.5,3038.1907,4.194,0.000607711
5.0656,718.5,3011.5928,4.194,0.000602678
5.0658,822,3446.2351,4.194,0.000689494
5.066,811,3400.1177,4.194,0.000680267
5.0662,735,3082.5898,4.194,0.000616518
5.0664,661,2771.9036,4.194,0.000554447
5.0666,644.5,2702.7107,4.194,0.000540607
5.0668,670.5,2812.0769,4.194,0.000562415
5.067,707,2964.0977,4.194,0.000593032
5.0672,692,2900.5181,4.194,0.00058045
5.0674,786.5,3296.615,4.194,0.000659716
5.0676,876.5,3675.6028,4.194,0.000735208
5.0678,920.5,3860.1167,4.194,0.000772115
5.068,906,3799.311,4.194,0.000759953
5.0682,911,3819.3677,4.194,0.000764147
5.0684,954,4000.5991,4.194,0.000800215
5.0686,960,4024.8,4.194,0.000805248
5.0688,944.5,3959.8164,4.194,0.000792247
5.069,939,3936.7576,4.194,0.000787633
5.0692,959.5,4022.7039,4.194,0.000804829
5.0694,967,4054.1477,4.194,0.00081112
5.0696,954.5,4001.7415,4.194,0.000800635
5.0698,939,3936.7576,4.194,0.000787633
5.07,957,4012.2227,4.194,0.000802732
5.0702,963,4038.3406,4.194,0.000807764
5.0704,978,4101.2432,4.194,0.000820346
5.0706,921.5,3863.3889,4.194,0.000772954
5.0708,956,4008.03,4.194,0.000801893
5.071,962,4033.1851,4.194,0.000806926
5.0712,960,4024.8,4.194,0.000805248
5.0714,940,3940.9502,4.194,0.000788472
5.0716,957.5,4015.2764,4.194,0.000803151
5.0718,963.5,4039.4739,4.194,0.000808184
5.072,965.5,4048.8242,4.194,0.000809861
5.0722,924.5,3875.042,4.194,0.000775471
5.0724,925.5,3880.1589,4.194,0.000776309
5.0726,930,3899.0251,4.194,0.000780084
5.0728,933,3912.5356,4.194,0.0007826
5.073,915,3836.1377,4.194,0.000767502
5.0732,921.5,3863.3889,4.194,0.000772954
5.0734,931.5,3906.2454,4.194,0.000781342
5.0736,935.5,3922.0837,4.194,0.000784697
5.0738,919,3852.9077,4.194,0.000770857
5.074,917.5,3847.5364,4.194,0.000769599
5.0742,932,3907.4102,4.194,0.000781762
5.0744,936,3924.1802,4.194,0.000785117
5.0746,922,3865.4851,4.194,0.000773374
5.0748,930,3899.9551,4.194,0.000780084
5.075,943.5,3955.6238,4.194,0.000791408
5.0752,940,3941.8901,4.194,0.000788472
5.0754,927.5,3888.5439,4.194,0.000777987
5.0756,915,3837.0525,4.194,0.000767502
5.0758,933.5,3913.699,4.194,0.00078302
5.076,940.5,3943.9868,4.194,0.000788891
5.0762,929.5,3896.929,4.194,0.000779665
5.0764,913,3827.7527,4.194,0.000765824
5.0766,933,3912.5356,4.194,0.0007826
5.0768,936.5,3926.2764,4.194,0.000785536
5.077,938,3932.5652,4.194,0.000786794
5.0772,914.5,3834.9558,4.194,0.000767083
5.0774,937,3929.3096,4.194,0.000785956
5.0776,936,3925.116,4.194,0.000785117
5.0778,938.5,3934.6614,4.194,0.000787214
5.078,918.5,3850.8113,4.194,0.000770438
5.0782,926.5,3884.3513,4.194,0.000777148
5.0784,938,3932.5652,4.194,0.000786794
5.0786,938.5,3935.5999,4.194,0.000787214
5.0788,918,3849.6331,4.194,0.000770018
5.079,926,3883.1812,4.194,0.000776729
5.0792,934.5,3917.8914,4.194,0.000783859
5.0794,935,3920.9226,4.194,0.000784278
5.0796,918,3848.7151,4.194,0.000770018
5.0798,924.5,3875.9663,4.194,0.000775471
5.08,930.5,3902.0518,4.194,0.000780503
5.0802,909.5,3813.0789,4.194,0.000762889
5.0804,922,3866.407,4.194,0.000773374
5.0806,919.5,3855.9233,4.194,0.000771277
5.0808,933.5,3914.6323,4.194,0.00078302
5.081,934.5,3917.8914,4.194,0.000783859
5.0812,927,3887.3745,4.194,0.000777568
5.0814,918.5,3850.8113,4.194,0.000770438
5.0816,942.5,3951.4314,4.194,0.000790569
5.0818,939.5,3939.7932,4.194,0.000788053
5.082,926,3882.2551,4.194,0.000776729
5.0822,913,3827.7527,4.194,0.000765824
5.0824,933.5,3914.6323,4.194,0.00078302
5.0826,933.5,3913.699,4.194,0.00078302
5.0828,933,3911.6025,4.194,0.0007826
5.083,914,3832.8591,4.194,0.000766663
5.0832,913.5,3829.8489,4.194,0.000766244
5.0834,913,3827.7527,4.194,0.000765824
5.0836,913,3827.7527,4.194,0.000765824
5.0838,913,3826.8396,4.194,0.000765824
5.084,956.5,4011.0828,4.194,0.000802312
5.0842,971.5,4073.9854,4.194,0.000814894
5.0844,952,3990.3081,4.194,0.000798538
5.0846,920,3858.02,4.194,0.000771696
5.0848,793,3325.4456,4.194,0.000665168
5.085,742.5,3112.9314,4.194,0.000622809
5.0852,747.5,3135.7627,4.194,0.000627003
5.0854,697.5,2926.0127,4.194,0.000585063
5.0856,617.5,2588.8689,4.194,0.000517959
5.0858,653,2738.3555,4.194,0.000547736
5.086,600.5,2517.5964,4.194,0.000503699
5.0862,604,2532.874,4.194,0.000506635
5.0864,580.5,2433.7463,4.194,0.000486923
5.0866,574.5,2408.5913,4.194,0.000481891
5.0868,586.5,2458.9014,4.194,0.000491956
5.087,601,2520.2935,4.194,0.000504119
5.0872,594.5,2493.0359,4.194,0.000498667
5.0874,620.5,2602.9976,4.194,0.000520475
5.0876,519.5,2178.0039,4.194,0.000435757
5.0878,498.5,2091.2075,4.194,0.000418142
5.088,325.5,1364.6588,4.194,0.000273029
5.0882,388.5,1628.7863,4.194,0.000325874
5.0884,464,1946.4801,4.194,0.000389203
5.0886,429,1798.5825,4.194,0.000359845
5.0888,528,2214.168,4.194,0.000442886
5.089,525.5,2203.6843,4.194,0.000440789
5.0892,510,2138.6851,4.194,0.000427788
5.0894,511,2142.8784,4.194,0.000428627
5.0896,514,2155.459,4.194,0.000431143
5.0898,535.5,2245.6194,4.194,0.000449177
5.09,488.5,2048.5247,4.194,0.000409754
5.0902,457.5,1919.2125,4.194,0.000383751
5.0904,384.5,1612.4008,4.194,0.000322519
5.0906,366,1535.0039,4.194,0.000307001
5.0908,321,1346.1135,4.194,0.000269255
5.091,383,1606.3019,4.194,0.00032126
5.0912,378.5,1586.8613,4.194,0.000317486
5.0914,353.5,1482.4022,4.194,0.000296516
5.0916,344.5,1444.3163,4.194,0.000288967
5.0918,383,1605.7275,4.194,0.00032126
5.092,389,1630.4935,4.194,0.000326293
5.0922,501,2101.1938,4.194,0.000420239
5.0924,543.5,2279.1672,4.194,0.000455888
5.0926,531,2226.7485,4.194,0.000445403
5.0928,515,2159.6526,4.194,0.000431982
5.093,539,2260.2966,4.194,0.000452113
5.0932,599,2512.8052,4.194,0.000502441
5.0934,472,1979.332,4.194,0.000395914
5.0936,429.5,1800.2494,4.194,0.000360265
5.0938,488.5,2049.2576,4.194,0.000409754
5.094,434.5,1822.7275,4.194,0.000728917
5.0944,462,1936.9351,4.194,0.000387526
5.0946,524.5,2199.4907,4.194,0.000439951
5.0948,542,2272.335,4.194,0.00045463
5.095,572.5,2401.0649,4.194,0.000480213
5.0952,537,2251.3726,4.194,0.000450436
5.0954,587,2461.5845,4.194,0.000492376
5.0956,610.5,2559.5212,4.194,0.000512087
5.0958,556,2331.5859,4.194,0.000466373
5.096,535,2242.9875,4.194,0.000448758
5.0962,548.5,2299.5864,4.194,0.000460082
5.0964,586.5,2459.4878,4.194,0.000491956
5.0966,599.5,2514.0032,4.194,0.000502861
5.0968,584,2449.2959,4.194,0.000489859
5.097,527,2209.9746,4.194,0.000442048
5.0972,477.5,2002.3962,4.194,0.000400527
5.0974,497.5,2085.7688,4.194,0.000417303
5.0976,553.5,2321.1023,4.194,0.000464276
5.0978,532.5,2232.5063,4.194,0.000446661
5.098,570.5,2392.3918,4.194,0.000478535
5.0982,574.5,2410.0276,4.194,0.000481891
5.0984,493.5,2068.5054,4.194,0.000413948
5.0986,545.5,2288.3726,4.194,0.000457565
5.0988,426,1786.431,4.194,0.000357329
5.099,341.5,1432.5925,4.194,0.00028645
5.0992,321,1345.7925,4.194,0.000269255
5.0994,419,1756.6576,4.194,0.000351457
5.0996,427,1790.6245,4.194,0.000358168
5.0998,449,1883.1058,4.194,0.000376621
5.1,437,1832.778,4.194,0.000366556
5.1002,501,2100.9436,4.194,0.000420239
5.1004,556.5,2333.6829,4.194,0.000466792
5.1006,516,2164.6201,4.194,0.000432821
5.1008,386.5,1621.3676,4.194,0.000324196
5.101,343.5,1440.6389,4.194,0.000288128
5.1012,331.5,1390.1453,4.194,0.000278062
5.1014,390.5,1636.7809,4.194,0.000327551
5.1016,466,1954.8701,4.194,0.000390881
5.1018,393.5,1649.7488,4.194,0.000330068
5.102,437.5,1834.6562,4.194,0.000366975
5.1022,498,2088.363,4.194,0.000417722
5.1024,479,2009.405,4.194,0.000401785
5.1026,478,2005.688,4.194,0.000400946
5.1028,451,1890.3666,4.194,0.000378299
5.103,506,2122.1638,4.194,0.000424433
5.1032,460,1928.55,4.194,0.000385848
5.1034,392,1644.0479,4.194,0.00032881
5.1036,363,1522.2405,4.194,0.000304484
5.1038,430.5,1805.3018,4.194,0.000361103
5.104,462.5,1939.4938,4.194,0.000387945
5.1042,475,1991.9125,4.194,0.00039843
5.1044,537.5,2254.0063,4.194,0.000450855
5.1046,543,2277.0706,4.194,0.000455468
5.1048,545,2284.9126,4.194,0.000457146
5.105,586.5,2460.3677,4.194,0.000491956
5.1052,538.5,2257.6614,4.194,0.000451694
5.1054,595.5,2496.6338,4.194,0.000499505
5.1056,559,2344.4458,4.194,0.000468889
5.1058,463,1941.5906,4.194,0.000388364
5.106,358,1500.915,4.194,0.00030029
5.1062,380,1593.15,4.194,0.000318744
5.1064,410.5,1721.4318,4.194,0.000344327
5.1066,443,1858.3851,4.194,0.000371588
5.1068,356,1493.42,4.194,0.000298613
5.107,295.5,1238.5883,4.194,0.000247865
5.1072,370.5,1553.6918,4.194,0.000310775
5.1074,409.5,1718.2621,4.194,0.000343489
5.1076,327.5,1373.0438,4.194,0.000274707
5.1078,322.5,1352.5649,4.194,0.000270513
5.108,304.5,1276.9208,4.194,0.000255415
5.1082,335.5,1407.4226,4.194,0.000281417
5.1084,303.5,1272.1204,4.194,0.000254576
5.1086,348.5,1461.4348,4.194,0.000292322
5.1088,342,1433.8351,4.194,0.00028687
5.109,361.5,1515.9503,4.194,0.000303226
5.1092,367.5,1541.2949,4.194,0.000308259
5.1094,336,1409.52,4.194,0.000281837
5.1096,316.5,1327.2428,4.194,0.00026548
5.1098,354.5,1487.1276,4.194,0.000297355
5.11,327.5,1373.0438,4.194,0.000274707
5.1102,366.5,1537.101,4.194,0.00030742
5.1104,310,1299.985,4.194,0.000260028
5.1106,307,1287.4045,4.194,0.000257512
5.1108,337,1412.8726,4.194,0.000282676
5.111,419,1757.0765,4.194,0.000351457
5.1112,473.5,1985.1488,4.194,0.000397172
5.1114,469,1966.7515,4.194,0.000393397
