Time (s),Main Avg Current (mA),Main Avg Power (mW),,
1.8078,1610,6749.9253,4.195,0.00135079
1.808,1635,6854.7378,4.195,0.001371765
1.8082,1633,6846.3525,4.195,0.001370087
1.8084,1620.5,6792.3262,4.195,0.001359599
1.8086,1607,6737.3477,4.195,0.001348273
1.8088,1626.5,6819.1016,4.195,0.001364633
1.809,1626.5,6819.1016,4.195,0.001364633
1.8092,1625,6812.8125,4.195,0.001363375
1.8094,1606.5,6735.2515,4.195,0.001347854
1.8096,1629.5,6831.6787,4.195,0.00136715
1.8098,1627.5,6823.2939,4.195,0.001365472
1.81,1566,6567.021,4.195,0.001313874
1.8102,1496.5,6274.0767,4.195,0.001255563
1.8104,1488.5,6240.5366,4.195,0.001248851
1.8106,1492,6255.21,4.195,0.001251788
1.8108,1499.5,6288.9028,4.195,0.00125808
1.811,1199.5,5030.1035,4.195,0.00100638
1.8112,1016.9999,4264.7891,4.195,0.000853263
1.8114,1006.0001,4218.6611,4.195,0.000844034
1.8116,1003.9999,4210.2739,4.195,0.000842356
1.8118,983,4120.2446,4.195,0.000824737
1.812,1050,4404.75,4.195,0.00088095
1.8122,941,3946.0835,4.195,0.000789499
1.8124,916.5,3842.4263,4.195,0.000768943
1.8126,898.5,3767.8599,4.195,0.000753841
1.8128,913.5,3827.5649,4.195,0.000766426
1.813,1136,4758.7041,4.195,0.000953104
1.8132,1404,5887.6738,4.195,0.001177956
1.8134,1281,5372.5137,4.195,0.001074759
1.8136,1316,5519.3037,4.195,0.001104124
1.8138,1318,5524.3975,4.195,0.001105802
1.814,1251,5249.1963,4.195,0.001049589
1.8142,1031.5,4325.5952,4.195,0.000865428
1.8144,1137.5,4767.8315,4.195,0.000954362
1.8146,1279,5362.2075,4.195,0.001073081
1.8148,1304.5,5470.4209,4.195,0.001094475
1.815,1214.5,5093.0059,4.195,0.001018965
1.8152,1162.5,4876.6875,4.195,0.000975337
1.8154,1018.5,4269.043,4.195,0.000854522
1.8156,924.5,3875.9663,4.195,0.000775655
1.8158,947,3970.2976,4.195,0.000794533
1.816,1032.5,4331.3379,4.195,0.000866267
1.8162,907,3798.0625,4.195,0.000760973
1.8164,1326.5,5563.3408,4.195,0.001112933
1.8166,1264,5296.7915,4.195,0.001060496
1.8168,1470,6161.5054,4.195,0.00123333
1.817,1655.5,6940.6841,4.195,0.001388964
1.8172,1749.5,7334.7788,4.195,0.00146783
1.8174,1760,7378.8003,4.195,0.00147664
1.8176,1765.5,7401.8589,4.195,0.001481254
1.8178,1738,7286.5654,4.195,0.001458182
1.818,1744,7311.7202,4.195,0.001463216
1.8182,1738.5,7288.6616,4.195,0.001458601
1.8184,1719.5,7207.2847,4.195,0.00144266
1.8186,1728,7242.9121,4.195,0.001449792
1.8188,1738.5,7288.6616,4.195,0.001458601
1.819,1739,7290.7578,4.195,0.001459021
1.8192,1710.5,7172.9819,4.195,0.001435109
1.8194,1697,7114.6729,4.195,0.001423783
1.8196,1716.5,7196.4263,4.195,0.001440143
1.8198,1711.5,7175.4639,4.195,0.001435948
1.82,1692.5,7095.8066,4.195,0.001420007
1.8202,1694.5,7104.1914,4.195,0.001421685
1.8204,1717,7198.5225,4.195,0.001440563
1.8206,1714.5,7188.0415,4.195,0.001438465
1.8208,1693,7097.9028,4.195,0.001420427
1.821,1696.5,7110.8799,4.195,0.001423363
1.8212,1709,7163.2739,4.195,0.001433851
1.8214,1717.5,7198.9014,4.195,0.001440983
1.8216,1779.5,7460.5537,4.195,0.001493
1.8218,1839.5,7713.9434,4.195,0.00154334
1.822,1804,7565.0742,4.195,0.001513556
1.8222,1800,7546.5,4.195,0.0015102
1.8224,1800.5,7548.5967,4.195,0.001510619
1.8226,1803.5,7561.1738,4.195,0.001513136
1.8228,1843,7726.7778,4.195,0.001546277
1.823,1852.5,7766.6064,4.195,0.001554247
1.8232,1848.5,7749.8364,4.195,0.001550891
1.8234,1826,7657.3311,4.195,0.001532014
1.8236,1732.5,7261.7739,4.195,0.001453567
1.8238,1768,7412.3403,4.195,0.001483352
1.824,1797.5,7546.8042,4.195,0.001508102
1.8242,1467.5,6153.9614,4.195,0.001231232
1.8244,1359,5698.9668,4.195,0.001140201
1.8246,1072.5,4493.7749,4.195,0.000899827
1.8248,1183,4954.4043,4.195,0.000992537
1.825,1442,6049.1904,4.195,0.001209838
1.8252,1311.5,5499.7754,4.195,0.001100348
1.8254,1244.5,5217.5664,4.195,0.001044135
1.8256,1263.5,5295.9604,4.195,0.001060077
1.8258,1322,5542.4854,4.195,0.001109158
1.826,1266.5,5312.9678,4.195,0.001062593
1.8262,1146.5,4810.7144,4.195,0.000961913
1.8264,1014.5,4250.7549,4.195,0.000851165
1.8266,1217,5103.4897,4.195,0.001021063
1.8268,1256,5267.0361,4.195,0.001053784
1.827,1265,5304.7773,4.195,0.001061335
1.8272,1326.5,5561.3516,4.195,0.001112933
1.8274,1388.5,5818.5088,4.195,0.001164951
1.8276,1558,6530.3574,4.195,0.001307162
1.8278,1637,6863.1226,4.195,0.001373443
1.828,1656.5,6946.5327,4.195,0.001389803
1.8282,1627,6822.8247,4.195,0.001365053
1.8284,1483,6217.4775,4.195,0.001244237
1.8286,1480,6204.9004,4.195,0.00124172
1.8288,1489.5,6244.729,4.195,0.00124969
1.829,1493.5,6262.9922,4.195,0.001253046
1.8292,1481.5,6209.7075,4.195,0.001242978
1.8294,1629,6827.9536,4.195,0.001366731
1.8296,1829,7669.9116,4.195,0.001534531
1.8298,1752.5,7349.1089,4.195,0.001470347
1.83,1682.5,7053.8813,4.195,0.001411617
1.8302,1641.5,6880.3477,4.195,0.001377218
1.8304,1680.5,7045.4966,4.195,0.001409939
1.8306,1664.5,6978.4165,4.195,0.001396515
1.8308,1670.5,7003.5713,4.195,0.001401549
1.831,1674.5,7020.3413,4.195,0.001404905
1.8312,1686,7066.8691,4.195,0.001414554
1.8314,1690.5,7087.4214,4.195,0.001418329
1.8316,1691.5,7091.6138,4.195,0.001419169
1.8318,1668,6991.4224,4.195,0.001399452
1.832,1689.5,7083.229,4.195,0.00141749
1.8322,1696,7110.48,4.195,0.001422944
1.8324,1692.5,7095.8066,4.195,0.001420007
1.8326,1679.5,7039.6245,4.195,0.0014091
1.8328,1696,7110.48,4.195,0.001422944
1.833,1715,7190.1377,4.195,0.001438885
1.8332,1740,7294.9502,4.195,0.00145986
1.8334,1725.5,7234.1592,4.195,0.001447694
1.8336,1728.5,7245.0083,4.195,0.001450212
1.8338,1696,7112.1763,4.195,0.001422944
1.834,1622,6800.2354,4.195,0.001360858
1.8342,1587.5,6654.0063,4.195,0.001331912
1.8344,1750.5,7340.7217,4.195,0.001468669
1.8346,1479,6208.103,4.195,0.001240881
1.8348,935,3917.6501,4.195,0.000784465
1.835,938.5,3936.0688,4.195,0.000787401
1.8352,977,4096.0728,4.195,0.000819703
1.8354,1037,4345.5483,4.195,0.000870043
1.8356,996,4182.7021,4.195,0.000835644
1.8358,676.5,2837.2407,4.195,0.000567583
1.836,568.5,2384.0049,4.195,0.000476971
1.8362,581.5,2438.5203,4.195,0.000487878
1.8364,581,2436.4236,4.195,0.000487459
1.8366,576.5,2417.5527,4.195,0.000483683
1.8368,555.5,2329.4893,4.195,0.000466064
1.837,576,2411.4241,4.195,0.000483264
1.8372,963,4034.0071,4.195,0.000807957
1.8374,1295,5429.2876,4.195,0.001086505
1.8376,1253,5253.2026,4.195,0.001051267
1.8378,1146.5,4804.4082,4.195,0.000961913
1.838,1207.5,5063.6514,4.195,0.001013092
1.8382,1132.5,4745.1753,4.195,0.000950167
1.8384,1165.5,4886.3589,4.195,0.000977854
1.8386,1127.5,4728.1714,4.195,0.000945972
1.8388,1060,4449.3501,4.195,0.00088934
1.839,823,3450.4275,4.195,0.000690497
1.8392,852.5,3576.2375,4.195,0.000715247
1.8394,850,3563.625,4.195,0.00071315
1.8396,925,3877.1377,4.195,0.000776075
1.8398,997.5,4184.5127,4.195,0.000836902
1.84,824,3452.5601,4.195,0.000691336
1.8402,994.5,4170.9326,4.195,0.000834385
1.8404,908,3807.698,4.195,0.000761812
1.8406,895,3753.1826,4.195,0.000750905
1.8408,882.5,3699.8813,4.195,0.000740417
1.841,877,3676.8225,4.195,0.000735803
1.8412,902,3782.5371,4.195,0.000756778
1.8414,903,3786.7305,4.195,0.000757617
1.8416,895.5,3755.2793,4.195,0.000751325
1.8418,876.5,3674.7263,4.195,0.000735383
1.842,897,3760.6726,4.195,0.000752583
1.8422,899.5,3772.0532,4.195,0.00075468
1.8424,900.5,3776.2468,4.195,0.000755519
1.8426,903,3788.0852,4.195,0.000757617
1.8428,826.5,3463.0352,4.195,0.000693433
1.843,1059.5,4437.186,4.195,0.00088892
1.8432,1345,5640.2573,4.195,0.001128455
1.8434,1325.5,5557.1587,4.195,0.001112094
1.8436,1339.5,5615.854,4.195,0.001123841
1.8438,1346,5644.4512,4.195,0.001129294
1.844,1345.5,5641.0088,4.195,0.001128874
1.8442,1369,5741.5854,4.195,0.001148591
1.8444,1408,5904.4482,4.195,0.001181312
1.8446,1399.5,5867.4038,4.195,0.00117418
1.8448,1396,5852.73,4.195,0.001171244
1.845,1380,5787.0303,4.195,0.00115782
1.8452,1387.5,5817.0938,4.195,0.001164112
1.8454,1402,5877.8853,4.195,0.001176278
1.8456,1402.5,5879.9814,4.195,0.001176698
1.8458,1387.5,5815.7065,4.195,0.001164112
1.846,1391,5831.7676,4.195,0.001167049
1.8462,1387.5,5818.4814,4.195,0.001164112
1.8464,1381.5,5790.5576,4.195,0.001159078
1.8466,1374,5761.8691,4.195,0.001152786
1.8468,1360.5,5703.8965,4.195,0.001141459
1.847,1397,5856.9229,4.195,0.001172083
1.8472,1408,5903.04,4.195,0.001181312
1.8474,1400.5,5871.5962,4.195,0.001175019
1.8476,1384.5,5804.5166,4.195,0.001161596
1.8478,1403.5,5884.1738,4.195,0.001177536
1.848,1404,5887.6738,4.195,0.001177956
1.8482,1402,5876.4834,4.195,0.001176278
1.8484,1387,5814.9976,4.195,0.001163693
1.8486,1405,5890.4629,4.195,0.001178795
1.8488,1409.5,5909.3291,4.195,0.00118257
1.849,1409.5,5909.3291,4.195,0.00118257
1.8492,1393.5,5843.6421,4.195,0.001169146
1.8494,1416,5936.5801,4.195,0.001188024
1.8496,1414,5929.6089,4.195,0.001186346
1.8498,1412.5,5921.9062,4.195,0.001185087
1.85,1393,5840.1528,4.195,0.001168727
1.8502,1410,5912.835,4.195,0.00118299
1.8504,1410.5,5913.5215,4.195,0.001183409
1.8506,1418,5944.9653,4.195,0.001189702
1.8508,1396,5852.73,4.195,0.001171244
1.851,1411,5915.6177,4.195,0.001183829
1.8512,1419.5,5951.2539,4.195,0.00119096
1.8514,1420,5953.3501,4.195,0.00119138
1.8516,1399.5,5867.4038,4.195,0.00117418
1.8518,1405.5,5893.9644,4.195,0.001179215
1.852,1426.5,5980.6016,4.195,0.001196833
1.8522,1414.5,5931.7056,4.195,0.001186765
1.8524,1428.5,5990.415,4.195,0.001198511
1.8526,1347.5,5649.394,4.195,0.001130552
1.8528,1392,5835.96,4.195,0.001167888
1.853,1390.5,5831.062,4.195,0.001166629
1.8532,1379,5782.8364,4.195,0.001156981
1.8534,1368,5735.3403,4.195,0.001147752
1.8536,1388,5819.1899,4.195,0.001164532
1.8538,1395,5849.9326,4.195,0.001170405
1.854,1376.5,5769.6001,4.195,0.001154883
1.8542,1444,6056.1357,4.195,0.001211516
1.8544,1520.5,6376.2168,4.195,0.001275699
1.8546,1446,6064.5234,4.195,0.001213194
1.8548,1439,6034.4468,4.195,0.001207321
1.855,1410,5912.835,4.195,0.00118299
1.8552,1410,5912.835,4.195,0.00118299
1.8554,1402,5879.2871,4.195,0.001176278
1.8556,1409.5,5910.7383,4.195,0.00118257
1.8558,1411,5915.6177,4.195,0.001183829
1.856,1456.5,6107.833,4.195,0.001222003
1.8562,1426.5,5980.6016,4.195,0.001196833
1.8564,1412,5919.8101,4.195,0.001184668
1.8566,1397.5,5860.4165,4.195,0.001172502
1.8568,1396,5852.73,4.195,0.001171244
1.857,1456,6104.2803,4.195,0.001221584
1.8572,1511.5,6339.2305,4.195,0.001268148
1.8574,1269,5320.2827,4.195,0.001064691
1.8576,1306.5,5477.5015,4.195,0.001096153
1.8578,1404,5887.6738,4.195,0.001177956
1.858,1402.5,5879.9814,4.195,0.001176697
1.8582,1394,5844.3452,4.195,0.001169566
1.8584,1377.5,5775.1689,4.195,0.001155722
1.8586,1394.5,5846.4414,4.195,0.001169985
1.8588,1401,5873.6929,4.195,0.001175439
1.859,1393,5840.1528,4.195,0.001168727
1.8592,1380,5785.6504,4.195,0.00115782
1.8594,1398,5861.1152,4.195,0.001172922
1.8596,1400,5868.1001,4.195,0.0011746
1.8598,1400,5869.5,4.195,0.0011746
1.86,1374.5,5761.2168,4.195,0.001153205
1.8602,1402.5,5879.9814,4.195,0.001176697
1.8604,1403.5,5884.1738,4.195,0.001177536
1.8606,1396,5852.73,4.195,0.001171244
1.8608,1373,5756.3027,4.195,0.001151947
1.861,1366,5726.9551,4.195,0.001146074
1.8612,1372.5,5754.2065,4.195,0.001151527
1.8614,1355,5682.1924,4.195,0.001136845
1.8616,1271.5,5330.7637,4.195,0.001066788
1.8618,1282.5,5375.5991,4.195,0.001076018
1.862,1293,5420.9028,4.195,0.001084827
1.8622,1290.5,5410.4214,4.195,0.001082729
1.8624,1273,5337.0527,4.195,0.001068047
1.8626,1281.5,5372.689,4.195,0.001075178
1.8628,1117.5,4686.2363,4.195,0.000937582
1.863,923,3870.6006,4.195,0.000774397
1.8632,899.5,3771.1538,4.195,0.00075468
1.8634,904.5,3792.1165,4.195,0.000758875
1.8636,934,3916.729,4.195,0.000783626
1.8638,935.5,3923.0193,4.195,0.000784885
1.864,922,3866.407,4.195,0.000773558
1.8642,1120,4695.6001,4.195,0.00093968
1.8644,1466,6147.6709,4.195,0.001229974
1.8646,1491.5,6256.8428,4.195,0.001251368
1.8648,1142.5,4791.6445,4.195,0.000958557
1.865,943,3954.4705,4.195,0.000791177
1.8652,913,3830.948,4.195,0.000766007
1.8654,883.5,3704.0737,4.195,0.000741256
1.8656,748.5,3138.8347,4.195,0.000627991
1.8658,581,2436.7139,4.195,0.000487459
1.866,596.5,2501.4229,4.195,0.000500463
1.8662,590,2474.165,4.195,0.00049501
1.8664,585,2453.1975,4.195,0.000490815
1.8666,566,2373.521,4.195,0.000474874
1.8668,586,2454.1682,4.195,0.000491654
1.867,981,4113.8237,4.195,0.000823059
1.8672,1150,4820.2251,4.195,0.00096485
1.8674,1310.5,5500.8242,4.195,0.001099509
1.8676,1221,5114.769,4.195,0.001024419
1.8678,1342.5,5629.7739,4.195,0.001126358
1.868,1195.5,5015.1226,4.195,0.001003024
1.8682,1163,4877.0405,4.195,0.000975757
1.8684,1020,4275.3301,4.195,0.00085578
1.8686,994.5,4166.9551,4.195,0.000834385
1.8688,1061,4450.895,4.195,0.000890179
1.869,952,3994.592,4.195,0.000798728
1.8692,782,3278.5352,4.195,0.000656098
1.8694,807.5,3387.4626,4.195,0.000677492
1.8696,790.5,3314.1714,4.195,0.000663229
1.8698,809.5,3393.8289,4.195,0.000679171
1.87,1015,4255.3877,4.195,0.000851585
1.8702,1114,4668.2168,4.195,0.000934646
1.8704,1244.5,5216.3218,4.195,0.001044135
1.8706,1272,5332.8604,4.195,0.001067208
1.8708,1275.5,5347.5337,4.195,0.001070144
1.871,1286.5,5393.6514,4.195,0.001079373
1.8712,1287.5,5397.8438,4.195,0.001080212
1.8714,1285.5,5390.7441,4.195,0.001078534
1.8716,1266.5,5309.8013,4.195,0.001062593
1.8718,1272,5334.1318,4.195,0.001067208
1.872,1271.5,5332.0352,4.195,0.001066788
1.8722,1270.5,5326.5713,4.195,0.001065949
1.8724,1283.5,5381.0737,4.195,0.001076856
1.8726,1326.5,5562.6777,4.195,0.001112933
1.8728,1328,5567.6401,4.195,0.001114192
1.873,1324,5550.8701,4.195,0.001110836
1.8732,1300.5,5452.3462,4.195,0.001091119
1.8734,1322.5,5544.5815,4.195,0.001109577
1.8736,1328,5567.6401,4.195,0.001114192
1.8738,1323,5546.6777,4.195,0.001109997
1.874,1305,5471.2129,4.195,0.001094895
1.8742,1354,5676.645,4.195,0.001136006
1.8744,1488.5,6239.0479,4.195,0.001248851
1.8746,1470,6166.6504,4.195,0.00123333
1.8748,1344.5,5636.8164,4.195,0.001128035
1.875,1322.5,5545.9038,4.195,0.001109577
1.8752,1328.5,5568.4082,4.195,0.001114611
1.8754,1334.5,5596.2256,4.195,0.001119645
1.8756,1315,5514.4526,4.195,0.001103285
1.8758,1321,5538.2925,4.195,0.001108319
1.876,1337,5606.7095,4.195,0.001121743
1.8762,1341,5622.1426,4.195,0.001125099
1.8764,1326.5,5561.3516,4.195,0.001112933
1.8766,1320,5534.1001,4.195,0.00110748
1.8768,1338,5610.9028,4.195,0.001122582
1.877,1334.5,5594.8916,4.195,0.001119645
1.8772,1331.5,5582.314,4.195,0.001117128
1.8774,1306.5,5477.5015,4.195,0.001096153
1.8776,1295,5429.2876,4.195,0.001086505
1.8778,1293,5420.9028,4.195,0.001084827
1.878,1285.5,5389.459,4.195,0.001078535
1.8782,1268,5316.0903,4.195,0.001063852
1.8784,1288.5,5402.0366,4.195,0.001081051
1.8786,1289,5404.1328,4.195,0.001081471
1.8788,1285.5,5389.459,4.195,0.001078534
1.879,1268,5316.0903,4.195,0.001063852
1.8792,1287.5,5399.1313,4.195,0.001080212
1.8794,1292.5,5418.8066,4.195,0.001084407
1.8796,1291,5413.8086,4.195,0.001083149
1.8798,1262,5290.9351,4.195,0.001058818
1.88,1295.5,5432.6792,4.195,0.001086925
1.8802,1310.5,5495.582,4.195,0.001099509
1.8804,1319.5,5533.3232,4.195,0.00110706
1.8806,1291,5412.5176,4.195,0.001083149
1.8808,1308.5,5485.8862,4.195,0.001097831
1.881,1315,5513.1377,4.195,0.001103285
1.8812,1317,5522.8394,4.195,0.001104963
1.8814,1292,5416.71,4.195,0.001083988
1.8816,1299,5446.0576,4.195,0.001089861
1.8818,1321.5,5540.3887,4.195,0.001108738
1.882,1315,5513.1377,4.195,0.001103285
1.8822,1305.5,5473.3091,4.195,0.001095314
1.8824,1306,5476.7109,4.195,0.001095734
1.8826,1323,5546.6777,4.195,0.001109997
1.8828,1316.5,5519.4263,4.195,0.001104543
1.883,1309.5,5491.3882,4.195,0.00109867
1.8832,1295,5429.2876,4.195,0.001086505
1.8834,1320.5,5536.1963,4.195,0.001107899
1.8836,1321.5,5541.7104,4.195,0.001108738
1.8838,1311.5,5498.4639,4.195,0.001100348
1.884,1295.5,5431.3838,4.195,0.001086925
1.8842,1320.5,5538.1768,4.195,0.001107899
1.8844,1258.5,5277.52,4.195,0.001055881
1.8846,1205.5,5054.0591,4.195,0.001011414
1.8848,1243.5,5213.374,4.195,0.001043296
1.885,1360.5,5703.8965,4.195,0.001141459
1.8852,1326.5,5561.3516,4.195,0.001112933
1.8854,1232.5,5167.2563,4.195,0.001034067
1.8856,1192,4997.46,4.195,0.001000088
1.8858,1208.5,5066.6362,4.195,0.001013931
1.886,1205.5,5054.0591,4.195,0.001011415
1.8862,1206.5,5060.0605,4.195,0.001012253
1.8864,1096,4594.98,4.195,0.000919544
1.8866,1122,4705.1069,4.195,0.000941358
1.8868,1128,4734.7803,4.195,0.000946392
1.887,894.5,3751.5327,4.195,0.000750485
1.8872,880,3687.2,4.195,0.00073832
1.8874,1102,4621.7876,4.195,0.000924578
1.8876,910.5,3817.2712,4.195,0.000763909
1.8878,920.5,3860.1167,4.195,0.000772299
1.888,900,3774.1501,4.195,0.0007551
1.8882,800,3354.8,4.195,0.0006712
1.8884,815,3417.7026,4.195,0.000683785
1.8886,791,3313.499,4.195,0.000663649
1.8888,934.5,3916.957,4.195,0.000784045
1.889,1157,4850.7227,4.195,0.000970723
1.8892,1452.5,6096.8691,4.195,0.001218647
1.8894,1218.5,5110.3887,4.195,0.001022321
1.8896,1087,4556.1606,4.195,0.000911993
1.8898,1153,4832.7998,4.195,0.000967367
1.89,1348,5659.5781,4.195,0.001130972
1.8902,1176.5,4935.4175,4.195,0.000987083
1.8904,1021,4283.0952,4.195,0.000856619
1.8906,881,3692.7117,4.195,0.000739159
1.8908,855,3582.8772,4.195,0.000717345
1.891,878,3680.1372,4.195,0.000736642
1.8912,894,3747.2012,4.195,0.000750066
1.8914,1235.5,5181.0693,4.195,0.001036584
1.8916,1236.5,5182.79,4.195,0.001037423
1.8918,1393,5841.5454,4.195,0.001168727
1.892,1523.5,6385.7505,4.195,0.001278217
1.8922,1607.5,6739.4438,4.195,0.001348692
1.8924,1635,6853.103,4.195,0.001371765
1.8926,1710,7167.4653,4.195,0.00143469
1.8928,1707.5,7160.4014,4.195,0.001432592
1.893,1646.5,6901.3052,4.195,0.001381413
1.8932,1651.5,6923.9141,4.195,0.001385608
1.8934,1666.5,6986.8013,4.195,0.001398193
1.8936,1669.5,6999.3789,4.195,0.00140071
1.8938,1653,6930.2026,4.195,0.001386867
1.894,1635.5,6856.834,4.195,0.001372185
1.8942,1615.5,6771.3687,4.195,0.001355404
1.8944,1643.5,6890.374,4.195,0.001378896
1.8946,1630,6833.7754,4.195,0.00136757
1.8948,1620,6791.8501,4.195,0.00135918
1.895,1641,6879.8926,4.195,0.001376799
1.8952,1637,6863.1226,4.195,0.001373443
1.8954,1632.5,6844.2563,4.195,0.001369667
1.8956,1623.5,6806.5239,4.195,0.001362116
1.8958,1644,6892.4702,4.195,0.001379316
1.896,1638.5,6869.4116,4.195,0.001374702
1.8962,1632,6842.1602,4.195,0.001369248
1.8964,1618.5,6785.5615,4.195,0.001357921
1.8966,1651.5,6923.9141,4.195,0.001385608
1.8968,1663.5,6972.5605,4.195,0.001395676
1.897,1659,6955.3579,4.195,0.001391901
1.8972,1640,6875.7002,4.195,0.00137596
1.8974,1664.5,6978.4165,4.195,0.001396515
1.8976,1669,6997.2827,4.195,0.001400291
1.8978,1668,6989.7534,4.195,0.001399452
1.898,1679,7037.5288,4.195,0.001408681
1.8982,1690,7087.0151,4.195,0.00141791
1.8984,1674.5,7020.3413,4.195,0.001404905
1.8986,1593,6674.6699,4.195,0.001336527
1.8988,1685.5,7064.7734,4.195,0.001414134
1.899,1610.5,6757.6582,4.195,0.001351209
1.8992,1265,5307.9399,4.195,0.001061335
1.8994,893,3746.1353,4.195,0.000749227
1.8996,753,3157.7056,4.195,0.000631767
1.8998,721,3023.5134,4.195,0.000604919
1.9,700.5,2936.8464,4.195,0.000587719
1.9002,697.5,2925.3149,4.195,0.000585203
1.9004,677.5,2841.0962,4.195,0.000568422
1.9006,683.5,2865.5737,4.195,0.000573456
1.9008,704.5,2954.3208,4.195,0.000591075
1.901,713.5,2991.3489,4.195,0.000598626
1.9012,702.5,2945.9338,4.195,0.000589397
1.9014,688,2885.1279,4.195,0.000577232
1.9016,698.5,2929.1597,4.195,0.000586041
1.9018,725,3040.2876,4.195,0.000608275
1.902,867,3636.1978,4.195,0.000727413
1.9022,967.5,4056.2439,4.195,0.000811733
1.9024,941,3946.0835,4.195,0.000789499
1.9026,915.5,3839.1492,4.195,0.000768104
1.9028,884,3707.054,4.195,0.000741676
1.903,881.5,3696.5703,4.195,0.000739578
1.9032,882,3698.667,4.195,0.000739998
1.9034,887.5,3721.7312,4.195,0.000744612
1.9036,870.5,3650.4419,4.195,0.000730349
1.9038,847.5,3553.9912,4.195,0.000711052
1.904,863,3618.9905,4.195,0.000724057
1.9042,867.5,3637.8613,4.195,0.000727833
1.9044,936,3924.1802,4.195,0.000785304
1.9046,1257.5,5275.2129,4.195,0.001055042
1.9048,1298,5439.2686,4.195,0.001089022
1.905,1328.5,5569.7363,4.195,0.001114611
1.9052,1191.5,4996.5552,4.195,0.000999668
1.9054,1125.5,4719.7842,4.195,0.000944294
1.9056,1136.5,4765.9126,4.195,0.000953523
1.9058,1145.5,4804.2266,4.195,0.000961074
1.906,1113,4670.1479,4.195,0.000933807
1.9062,907,3803.5046,4.195,0.000760973
1.9064,913.5,3830.7622,4.195,0.000766426
1.9066,905,3793.3076,4.195,0.000759295
1.9068,968.5,4061.4048,4.195,0.000812571
1.907,1025,4299.875,4.195,0.000859975
1.9072,904.5,3787.5938,4.195,0.000758875
1.9074,1304.5,5471.0728,4.195,0.001094475
1.9076,1235.5,5178.5986,4.195,0.001036584
1.9078,1460.5,6123.1465,4.195,0.001225359
1.908,1460,6122.5103,4.195,0.00122494
1.9082,1469,6158.7827,4.195,0.001232491
1.9084,1461.5,6127.3389,4.195,0.001226198
1.9086,1505,6309.7129,4.195,0.001262695
1.9088,1511,6333.3569,4.195,0.001267729
1.909,1546,6481.605,4.195,0.001297094
1.9092,1547.5,6487.894,4.195,0.001298352
1.9094,1549,6495.7314,4.195,0.001299611
1.9096,1503.5,6301.9204,4.195,0.001261436
1.9098,1511.5,6336.9639,4.195,0.001268148
1.91,1490.5,6247.4312,4.195,0.001250529
1.9102,1485.5,6227.959,4.195,0.001246335
1.9104,1477,6192.3228,4.195,0.001239203
1.9106,1488,6239.9282,4.195,0.001248432
1.9108,1466,6147.6709,4.195,0.001229974
1.911,1457.5,6110.5688,4.195,0.001222842
1.9112,1429,5989.6538,4.195,0.001198931
1.9114,1434,6012.0449,4.195,0.001203126
1.9116,1453.5,6095.2524,4.195,0.001219486
1.9118,1449,6074.9326,4.195,0.001215711
1.912,1406,5894.6553,4.195,0.001179634
1.9122,1420.5,5955.4463,4.195,0.0011918
1.9124,1448,6070.7402,4.195,0.001214872
1.9126,1447,6066.5479,4.195,0.001214033
1.9128,1436.5,6022.5264,4.195,0.001205223
1.913,1434.5,6014.1416,4.195,0.001203545
1.9132,1451.5,6085.4141,4.195,0.001217808
1.9134,1452,6087.5103,4.195,0.001218228
1.9136,1438.5,6030.9116,4.195,0.001206901
1.9138,1431.5,6001.564,4.195,0.001201028
1.914,1463.5,6135.7241,4.195,0.001227876
1.9142,1495.5,6268.3887,4.195,0.001254725
1.9144,1665.5,6980.9434,4.195,0.001397354
1.9146,1776,7444.1045,4.195,0.001490064
1.9148,1789.5,7502.479,4.195,0.00150139
1.915,1679,7039.2075,4.195,0.001408681
1.9152,1625,6811.188,4.195,0.001363375
1.9154,1661.5,6964.1777,4.195,0.001393998
1.9156,1659,6953.6987,4.195,0.001391901
1.9158,1288.5,5403.3247,4.195,0.001081051
1.916,957,4013.1794,4.195,0.000802923
1.9162,943,3952.5847,4.195,0.000791177
1.9164,1174,4919.0601,4.195,0.000984986
1.9166,1375.5,5768.1592,4.195,0.001154044
1.9168,1270.5,5327.8418,4.195,0.001065949
1.917,1118.5,4689.3115,4.195,0.000938421
1.9172,1234,5176.6304,4.195,0.001035326
1.9174,1194,5010.0239,4.195,0.001001766
1.9176,1098.5,4606.5596,4.195,0.000921641
1.9178,888,3722.9402,4.195,0.000745032
1.918,974,4085.9302,4.195,0.000817186
1.9182,899.5,3768.905,4.195,0.000754681
1.9184,953.5,3999.9326,4.195,0.000799986
1.9186,770,3228.9951,4.195,0.00064603
1.9188,818,3430.283,4.195,0.000686302
1.919,760.5,3186.4951,4.195,0.000638059
1.9192,943,3953.5276,4.195,0.000791177
1.9194,895,3753.1826,4.195,0.000750905
1.9196,805,3375.7676,4.195,0.000675395
1.9198,817.5,3427.3689,4.195,0.000685882
1.92,818,3430.283,4.195,0.000686302
1.9202,808,3388.3481,4.195,0.000677912
1.9204,800.5,3356.8967,4.195,0.000671619
1.9206,818,3429.4651,4.195,0.000686302
1.9208,818.5,3432.3799,4.195,0.000686721
1.921,876.5,3676.9177,4.195,0.000735383
1.9212,888.5,3725.9248,4.195,0.000745451
1.9214,869.5,3647.5527,4.195,0.00072951
1.9216,913,3830.0352,4.195,0.000766007
