Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,131,549.3485,4.1935,0.00010987
0.0002,141.5,593.451,4.194,0.00011869
0.0004,149.5,626.9283,4.1935,0.000125386
0.0006,150,629.1,4.194,0.00012582
0.0008,133.5,559.8323,4.1935,0.000111966
0.001,140.5,589.0463,4.1925,0.000117809
0.0012,168.5,706.689,4.194,0.000141338
0.0014,172,721.282,4.1935,0.000144256
0.0016,158,662.573,4.1935,0.000132515
0.0018,157.5,660.555,4.194,0.000132111
0.002,171,717.0885,4.1935,0.000143418
0.0022,171.5,719.2709,4.194,0.000143854
0.0024,160.5,673.137,4.194,0.000134627
0.0026,154.5,647.973,4.194,0.000129595
0.0028,173.5,727.6589,4.194,0.000145532
0.003,175,733.95,4.194,0.00014679
0.0032,170.5,714.9918,4.1935,0.000142998
0.0034,157,658.3795,4.1935,0.000131676
0.0036,179,750.726,4.194,0.000150145
0.0038,175.5,735.7838,4.1925,0.000147157
0.004,171,717.174,4.194,0.000143435
0.0042,154.5,647.8958,4.1935,0.000129579
0.0044,173,725.4755,4.1935,0.000145095
0.0046,177.5,744.4349,4.194,0.000148887
0.0048,175.5,735.9592,4.1935,0.000147192
0.005,156,654.03,4.1925,0.000130806
0.0052,176,738.144,4.194,0.000147629
0.0054,178.5,748.5397,4.1935,0.000149708
0.0056,177,742.338,4.194,0.000148468
0.0058,157,658.3795,4.1935,0.000131676
0.006,173,725.4755,4.1935,0.000145095
0.0062,177,742.2495,4.1935,0.00014845
0.0064,177,742.515,4.195,0.000148503
0.0066,147,616.4445,4.1935,0.000123289
0.0068,142.5,597.5737,4.1935,0.000119515
0.007,150,629.025,4.1935,0.000125805
0.0072,150,629.1,4.194,0.00012582
0.0074,133.5,559.8323,4.1935,0.000111966
0.0076,141,591.2835,4.1935,0.000118257
0.0078,150,629.1,4.194,0.00012582
0.008,149,624.9059,4.194,0.000124981
0.0082,134,561.929,4.1935,0.000112386
0.0084,134,561.929,4.1935,0.000112386
0.0086,147,616.4445,4.1935,0.000123289
0.0088,147,616.5179,4.194,0.000123304
0.009,139,582.8965,4.1935,0.000116579
0.0092,124.5,522.153,4.194,0.000104431
0.0094,110.5,463.5475,4.195,9.27095E-05
0.0096,106,444.564,4.194,8.89128E-05
0.0098,106,444.564,4.194,8.89128E-05
0.01,117,490.6395,4.1935,9.81279E-05
0.0102,150,629.1,4.194,0.00012582
0.0104,152,637.412,4.1935,0.000127482
0.0106,149,624.9059,4.194,0.000124981
0.0108,128,536.768,4.1935,0.000107354
0.011,145.5,610.1542,4.1935,0.000122031
0.0112,150,629.025,4.1935,0.000125805
0.0114,154,645.876,4.194,0.000129175
0.0116,131.5,551.3138,4.1925,0.000110263
0.0118,146,612.251,4.1935,0.00012245
0.012,150,629.1,4.194,0.00012582
0.0122,150,629.1,4.194,0.00012582
0.0124,132,553.542,4.1935,0.000110708
0.0126,139,582.8965,4.1935,0.000116579
0.0128,149,624.8315,4.1935,0.000124966
0.013,152,637.412,4.1935,0.000127482
0.0132,136,570.384,4.194,0.000114077
0.0134,138.5,580.6613,4.1925,0.000116132
0.0136,177.5,744.4349,4.194,0.000148887
0.0138,183,767.6851,4.195,0.000153537
0.014,170.5,715.077,4.194,0.000143015
0.0142,170,712.98,4.194,0.000142596
0.0144,189,792.5715,4.1935,0.000158514
0.0146,209,876.7551,4.195,0.000175351
0.0148,214,897.409,4.1935,0.000179482
0.015,238,998.053,4.1935,0.000199611
0.0152,243,1019.0205,4.1935,0.000203804
0.0154,245.5,1029.5043,4.1935,0.000205901
0.0156,232,972.892,4.1935,0.000194578
0.0158,222,930.735,4.1925,0.000186147
0.016,241.5,1012.7303,4.1935,0.000202546
0.0162,254.5,1067.2457,4.1935,0.000213449
0.0164,264.5,1109.1808,4.1935,0.000221836
0.0166,266.5,1118.234,4.196,0.000223647
0.0168,199.5,836.6033,4.1935,0.000167321
0.017,186.5,782.0878,4.1935,0.000156418
0.0172,189,792.855,4.195,0.000158571
0.0174,161,675.1535,4.1935,0.000135031
0.0176,174,729.669,4.1935,0.000145934
0.0178,192.5,807.2488,4.1935,0.00016145
0.018,193.5,811.4423,4.1935,0.000162288
0.0182,175.5,735.9592,4.1935,0.000147192
0.0184,185.5,777.8943,4.1935,0.000155579
0.0186,193.5,811.4423,4.1935,0.000162288
0.0188,193,809.442,4.194,0.000161888
0.019,175.5,735.9592,4.1935,0.000147192
0.0192,182.5,765.3138,4.1935,0.000153063
0.0194,198,830.313,4.1935,0.000166063
0.0196,210.5,882.7318,4.1935,0.000176546
0.0198,196.5,824.0228,4.1935,0.000164805
0.02,200.5,840.7968,4.1935,0.000168159
0.0202,214.5,899.5057,4.1935,0.000179901
0.0204,212,889.022,4.1935,0.000177804
0.0206,200.5,840.897,4.194,0.000168179
0.0208,196.5,823.8263,4.1925,0.000164765
0.021,215,901.6025,4.1935,0.00018032
0.0212,220.5,924.6667,4.1935,0.000184933
0.0214,203.5,853.4789,4.194,0.000170696
0.0216,198.5,832.4097,4.1935,0.000166482
0.0218,210,880.635,4.1935,0.000176127
0.022,210,880.7399,4.194,0.000176148
0.0222,201,842.994,4.194,0.000168599
0.0224,186,779.991,4.1935,0.000155998
0.0226,214,897.409,4.1935,0.000179482
0.0228,225,943.5375,4.1935,0.000188707
0.023,208.5,874.3448,4.1935,0.000174869
0.0232,180,754.83,4.1935,0.000150966
0.0234,191,800.9585,4.1935,0.000160192
0.0236,210,880.635,4.1935,0.000176127
0.0238,210,880.635,4.1935,0.000176127
0.024,189.5,794.4788,4.1925,0.000158896
0.0242,210.5,882.837,4.194,0.000176567
0.0244,212.5,891.1188,4.1935,0.000178224
0.0246,207,868.0545,4.1935,0.000173611
0.0248,191,800.9585,4.1935,0.000160192
0.025,194,813.6359,4.194,0.000162727
0.0252,184,771.696,4.194,0.000154339
0.0254,182.5,765.405,4.194,0.000153081
0.0256,183,767.4105,4.1935,0.000153482
0.0258,172.5,723.6375,4.195,0.000144727
0.026,109.5,459.1883,4.1935,9.18377E-05
0.0262,106.5,446.6078,4.1935,8.93215E-05
0.0264,106.5,446.6078,4.1935,8.93215E-05
0.0266,128.5,538.8647,4.1935,0.000107773
0.0268,152.5,639.5087,4.1935,0.000127902
0.027,151.5,635.3152,4.1935,0.000127063
0.0272,143,599.7419,4.194,0.000119948
0.0274,129,540.8325,4.1925,0.000108166
0.0276,148.5,622.7347,4.1935,0.000124547
0.0278,151,633.2185,4.1935,0.000126644
0.028,151,633.445,4.195,0.000126689
0.0282,128.5,538.7363,4.1925,0.000107747
0.0284,150.5,631.1218,4.1935,0.000126224
0.0286,150,629.025,4.1935,0.000125805
0.0288,148.5,622.809,4.194,0.000124562
0.029,127.5,534.5438,4.1925,0.000106909
0.0292,146,612.324,4.194,0.000122465
0.0294,150.5,631.1218,4.1935,0.000126224
0.0296,152,637.488,4.194,0.000127498
0.0298,130,545.025,4.1925,0.000109005
0.03,143,599.6705,4.1935,0.000119934
0.0302,150,629.025,4.1935,0.000125805
0.0304,152,637.488,4.194,0.000127498
0.0306,132,553.542,4.1935,0.000110708
0.0308,153.5,643.9326,4.195,0.000128786
0.031,155,649.9925,4.1935,0.000129998
0.0312,151,633.2185,4.1935,0.000126644
0.0314,138,578.703,4.1935,0.000115741
0.0316,138.5,580.869,4.194,0.000116174
0.0318,150.5,631.197,4.194,0.000126239
0.032,152,637.488,4.194,0.000127498
0.0322,140,587.16,4.194,0.000117432
0.0324,137.5,576.6063,4.1935,0.000115321
0.0326,156.5,656.1263,4.1925,0.000131225
0.0328,167,700.3979,4.194,0.00014008
0.033,149.5,627.003,4.194,0.000125401
0.0332,141,591.2835,4.1935,0.000118257
0.0334,161.5,677.2502,4.1935,0.00013545
0.0336,182,763.217,4.1935,0.000152643
0.0338,214.5,899.5057,4.1935,0.000179901
0.034,205.5,861.8669,4.194,0.000172373
0.0342,182,763.217,4.1935,0.000152643
0.0344,178,746.443,4.1935,0.000149289
0.0346,174.5,731.853,4.194,0.000146371
0.0348,161,675.1535,4.1935,0.000135031
0.035,183.5,769.5073,4.1935,0.000153901
0.0352,177,742.2495,4.1935,0.00014845
0.0354,169.5,710.8829,4.194,0.000142177
0.0356,149.5,626.9283,4.1935,0.000125386
0.0358,169,708.7015,4.1935,0.00014174
0.036,176.5,740.1528,4.1935,0.000148031
0.0362,172.5,723.3788,4.1935,0.000144676
0.0364,158.5,664.5113,4.1925,0.000132902
0.0366,173.5,727.5723,4.1935,0.000145514
0.0368,177.5,744.3463,4.1935,0.000148869
0.037,176.5,740.4175,4.195,0.000148083
0.0372,156,654.186,4.1935,0.000130837
0.0374,166.5,698.2178,4.1935,0.000139644
0.0376,175,733.8625,4.1935,0.000146772
0.0378,178,746.532,4.194,0.000149306
0.038,163,683.785,4.195,0.000136757
0.0382,165.5,694.0242,4.1935,0.000138805
0.0384,178,746.532,4.194,0.000149306
0.0386,179,750.6365,4.1935,0.000150127
0.0388,166,696.121,4.1935,0.000139224
0.039,163.5,685.6373,4.1935,0.000137127
0.0392,175,733.95,4.194,0.00014679
0.0394,149.5,626.9283,4.1935,0.000125386
0.0396,140,587.16,4.194,0.000117432
0.0398,131.5,551.4453,4.1935,0.000110289
0.04,149.5,626.9283,4.1935,0.000125386
0.0402,149.5,627.003,4.194,0.000125401
0.0404,143.5,601.839,4.194,0.000120368
0.0406,130,545.155,4.1935,0.000109031
0.0408,149.5,627.003,4.194,0.000125401
0.041,150,629.025,4.1935,0.000125805
0.0412,142,595.477,4.1935,0.000119095
0.0414,127,532.5745,4.1935,0.000106515
0.0416,145.5,610.1542,4.1935,0.000122031
0.0418,147,616.5179,4.194,0.000123304
0.042,144.5,606.1776,4.195,0.000121235
0.0422,128,536.768,4.1935,0.000107354
0.0424,117,490.698,4.194,9.81396E-05
0.0426,107,448.7045,4.1935,8.97409E-05
0.0428,105.5,442.4142,4.1935,8.84828E-05
0.043,106.5,446.5013,4.1925,8.93003E-05
0.0432,141,591.3539,4.194,0.000118271
0.0434,153,641.6055,4.1935,0.000128321
0.0436,151,633.2185,4.1935,0.000126644
0.0438,137,574.715,4.195,0.000114943
0.044,135,566.1225,4.1935,0.000113225
0.0442,149.5,626.9283,4.1935,0.000125386
0.0444,152.5,639.5087,4.1935,0.000127902
0.0446,143,599.7419,4.194,0.000119948
0.0448,133.5,559.899,4.194,0.00011198
0.045,151,633.2185,4.1935,0.000126644
0.0452,150,629.025,4.1935,0.000125805
0.0454,143,599.7419,4.194,0.000119948
0.0456,129.5,543.0582,4.1935,0.000108612
0.0458,149,624.8315,4.1935,0.000124966
0.046,150,629.1,4.194,0.00012582
0.0462,147.5,618.7625,4.195,0.000123752
0.0464,128.5,538.7363,4.1925,0.000107747
0.0466,148,620.638,4.1935,0.000124128
0.0468,150,629.025,4.1935,0.000125805
0.047,147.5,618.7625,4.195,0.000123752
0.0472,128,536.768,4.1935,0.000107354
0.0474,146,612.324,4.194,0.000122465
0.0476,149.5,626.9283,4.1935,0.000125386
0.0478,149,625.0551,4.195,0.000125011
0.048,128.5,538.7363,4.1925,0.000107747
0.0482,144,603.864,4.1935,0.000120773
0.0484,149.5,627.003,4.194,0.000125401
0.0486,149.5,627.003,4.194,0.000125401
0.0488,130.5,547.2518,4.1935,0.00010945
0.049,140.5,589.1868,4.1935,0.000117837
0.0492,149.5,626.9283,4.1935,0.000125386
0.0494,149,624.9059,4.194,0.000124981
0.0496,133.5,560.0325,4.195,0.000112006
0.0498,137,574.5095,4.1935,0.000114902
0.05,149.5,626.9283,4.1935,0.000125386
0.0502,150,629.1,4.194,0.00012582
0.0504,136,570.316,4.1935,0.000114063
0.0506,135.5,568.0837,4.1925,0.000113617
0.0508,167,700.3145,4.1935,0.000140063
0.051,172,721.54,4.195,0.000144308
0.0512,161,675.1535,4.1935,0.000135031
0.0514,155,649.9925,4.1935,0.000129998
0.0516,170.5,714.9918,4.1935,0.000142998
0.0518,171.5,719.2709,4.194,0.000143854
0.052,163.5,685.7189,4.194,0.000137144
0.0522,151.5,635.1638,4.1925,0.000127033
0.0524,172.5,723.3788,4.1935,0.000144676
0.0526,175.5,735.9592,4.1935,0.000147192
0.0528,169,708.7859,4.194,0.000141757
0.053,159.5,668.8633,4.1935,0.000133773
0.0532,180.5,757.017,4.194,0.000151403
0.0534,178.5,748.3613,4.1925,0.000149672
0.0536,202,847.1879,4.194,0.000169438
0.0538,185.5,777.8943,4.1935,0.000155579
0.054,204.5,857.5707,4.1935,0.000171514
0.0542,214.5,899.5057,4.1935,0.000179901
0.0544,222.5,933.0538,4.1935,0.000186611
0.0546,207.5,869.9438,4.1925,0.000173989
0.0548,230,964.505,4.1935,0.000192901
0.055,237.5,995.9562,4.1935,0.000199191
0.0552,225.5,945.6343,4.1935,0.000189127
0.0554,206,863.655,4.1925,0.000172731
0.0556,232,972.892,4.1935,0.000194578
0.0558,230,964.505,4.1935,0.000192901
0.056,221.5,928.8602,4.1935,0.000185772
0.0562,207.5,870.2549,4.194,0.000174051
0.0564,204.5,857.3663,4.1925,0.000171473
0.0566,212.5,891.1188,4.1935,0.000178224
0.0568,185,775.7975,4.1935,0.000155159
0.057,176,738.056,4.1935,0.000147611
0.0572,179.5,752.8229,4.194,0.000150565
0.0574,188,788.472,4.194,0.000157694
0.0576,188.5,790.569,4.194,0.000158114
0.0578,170.5,715.2476,4.195,0.00014305
0.058,160.5,673.0568,4.1935,0.000134611
0.0582,184.5,773.9775,4.195,0.000154795
0.0584,174.5,731.5912,4.1925,0.000146318
0.0586,176.5,740.241,4.194,0.000148048
0.0588,151,633.2185,4.1935,0.000126644
0.059,147.5,618.7625,4.195,0.000123753
0.0592,134,561.929,4.1935,0.000112386
0.0594,140,587.16,4.194,0.000117432
0.0596,139,582.7575,4.1925,0.000116551
0.0598,181,759.0235,4.1935,0.000151805
0.06,179,750.6365,4.1935,0.000150127
0.0602,182.5,765.405,4.194,0.000153081
0.0604,161,675.2339,4.194,0.000135047
0.0606,167.5,702.4949,4.194,0.000140499
0.0608,182,763.4901,4.195,0.000152698
0.061,178.5,748.629,4.194,0.000149726
0.0612,172,721.368,4.194,0.000144274
0.0614,178,746.532,4.194,0.000149306
0.0616,181,759.114,4.194,0.000151823
0.0618,176.5,740.1528,4.1935,0.000148031
0.062,170.5,715.2476,4.195,0.000143049
0.0622,160.5,672.8962,4.1925,0.000134579
0.0624,182,763.308,4.194,0.000152662
0.0626,176,737.88,4.1925,0.000147576
0.0628,172,721.282,4.1935,0.000144256
0.063,161,675.395,4.195,0.000135079
0.0632,175,733.8625,4.1935,0.000146772
0.0634,181.5,761.2109,4.194,0.000152242
0.0636,173.5,727.6589,4.194,0.000145532
0.0638,155.5,652.0892,4.1935,0.000130418
0.064,176.5,740.1528,4.1935,0.000148031
0.0642,178.5,748.5397,4.1935,0.000149708
0.0644,168.5,706.6047,4.1935,0.000141321
0.0646,158.5,664.6697,4.1935,0.000132934
0.0648,172.5,723.3788,4.1935,0.000144676
0.065,183,767.4105,4.1935,0.000153482
0.0652,171.5,719.2709,4.194,0.000143854
0.0654,159,666.7665,4.1935,0.000133353
0.0656,169,708.7859,4.194,0.000141757
0.0658,183.5,769.3238,4.1925,0.000153865
0.066,187,783.9975,4.1925,0.000156799
0.0662,212,889.022,4.1935,0.000177804
0.0664,223,935.485,4.195,0.000187097
0.0666,218,914.2919,4.194,0.000182858
0.0668,208,872.5601,4.195,0.000174512
0.067,183.5,769.5073,4.1935,0.000153901
0.0672,186.5,782.0878,4.1935,0.000156418
0.0674,172,721.282,4.1935,0.000144256
0.0676,173.5,727.8325,4.195,0.000145567
0.0678,156.5,656.2828,4.1935,0.000131257
0.068,162.5,681.4438,4.1935,0.000136289
0.0682,172.5,723.3788,4.1935,0.000144676
0.0684,173,725.4755,4.1935,0.000145095
0.0686,159.5,668.943,4.194,0.000133789
0.0688,158.5,664.6697,4.1935,0.000132934
0.069,175,733.95,4.194,0.00014679
0.0692,175.5,736.0469,4.194,0.000147209
