Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,845,3542.6626,4.1925,0.000708533
0.0002,937.5,3930.4688,4.1925,0.000786094
0.0004,1061.5,4450.3389,4.1925,0.000890068
0.0006,1071,4490.1675,4.1925,0.000898034
0.0008,1010.4999,4236.521,4.1925,0.000847304
0.001,888,3724.2717,4.194,0.000744854
0.0012,894.5,3750.1914,4.1925,0.000750038
0.0014,1000,4193.5,4.1935,0.0008387
0.0016,1051,4407.8936,4.194,0.000881579
0.0018,910,3815.175,4.1925,0.000763035
0.002,892.5,3741.8064,4.1925,0.000748361
0.0022,919.5,3855.0039,4.1925,0.000771001
0.0024,948.5,3975.6379,4.1915,0.000795128
0.0026,924,3873.8701,4.1925,0.000774774
0.0028,902.5,3785.9875,4.195,0.000757198
0.003,796,3337.23,4.1925,0.000667446
0.0032,744,3121.0801,4.195,0.000624216
0.0034,614,2572.9668,4.1905,0.000514593
0.0036,640,2684.8,4.195,0.00053696
0.0038,606,2540.0491,4.1915,0.00050801
0.004,629,2638.0259,4.194,0.000527605
0.0042,631.5,2646.9324,4.1915,0.000529386
0.0044,680,2851.5801,4.1935,0.000570316
0.0046,713,2989.2527,4.1925,0.00059785
0.0048,859.5,3602.5945,4.1915,0.000720519
0.005,850,3565.7502,4.195,0.00071315
0.0052,655,2746.0876,4.1925,0.000549218
0.0054,671.5,2815.9353,4.1935,0.000563187
0.0056,697,2923.2178,4.194,0.000584644
0.0058,623,2612.5505,4.1935,0.00052251
0.006,524.5,2199.4907,4.1935,0.000439898
0.0062,505.5,2119.8145,4.1935,0.000423963
0.0064,500.5,2098.3464,4.1925,0.000419669
0.0066,519,2175.9075,4.1925,0.000435181
0.0068,551,2310.6184,4.1935,0.000462124
0.007,546,2289.6511,4.1935,0.00045793
0.0072,536,2247.1802,4.1925,0.000449436
0.0074,529.5,2219.3994,4.1915,0.00044388
0.0076,624.5,2617.5918,4.1915,0.000523518
0.0078,753,3158.8352,4.195,0.000631767
0.008,573.5,2404.3989,4.1925,0.00048088
0.0082,491,2059.0085,4.1935,0.000411802
0.0084,440.5,1847.2368,4.1935,0.000369447
0.0086,483,2024.9775,4.1925,0.000404996
0.0088,526.5,2207.8777,4.1935,0.000441576
0.009,578.5,2425.3613,4.1925,0.000485072
0.0092,662.5,2778.5249,4.194,0.000555705
0.0094,524.5,2199.4907,4.1935,0.000439898
0.0096,407,1706.3475,4.1925,0.00034127
0.0098,419.5,1759.1732,4.1935,0.000351835
0.01,424,1778.0441,4.1935,0.000355609
0.0102,423,1773.8505,4.1935,0.00035477
0.0104,402.5,1687.8838,4.1935,0.000337577
0.0106,417.5,1750.7863,4.1935,0.000350157
0.0108,423,1773.8505,4.1935,0.00035477
0.011,421,1765.674,4.194,0.000353135
0.0112,404,1694.1741,4.1935,0.000338835
0.0114,410,1719.335,4.1935,0.000343867
0.0116,419.5,1759.1732,4.1935,0.000351835
0.0118,420,1761.27,4.1935,0.000352254
0.012,545.5,2287.0088,4.1925,0.000457402
0.0122,633.5,2655.9487,4.1925,0.00053119
0.0124,613,2570.6155,4.1935,0.000514123
0.0126,595.5,2496.6338,4.1925,0.000499327
0.0128,686,2875.3691,4.1915,0.000575074
0.013,767,3216.4146,4.1935,0.000643283
0.0132,760.5,3189.1567,4.1935,0.000637831
0.0134,755,3166.0925,4.1935,0.000633218
0.0136,744,3119.9641,4.1935,0.000623993
0.0138,720.5,3020.6963,4.1925,0.000604139
0.014,785.5,3293.9944,4.1935,0.000658799
0.0142,767,3216.4146,4.1935,0.000643283
0.0144,753,3157.7056,4.1935,0.000631541
0.0146,724,3036.094,4.1935,0.000607219
0.0148,700,2934.05,4.1915,0.00058681
0.015,814.5,3416.0127,4.194,0.000683203
0.0152,808,3387.54,4.1925,0.000677508
0.0154,732.5,3071.0063,4.1925,0.000614201
0.0156,685.5,2874.6443,4.1935,0.000574929
0.0158,691.5,2897.7307,4.1905,0.000579546
0.016,733.5,3077.0327,4.195,0.000615406
0.0162,702,2944.1877,4.194,0.000588838
0.0164,689.5,2891.4182,4.1935,0.000578284
0.0166,699.5,2933.3533,4.1935,0.000586671
0.0168,701,2939.6436,4.1935,0.000587929
0.017,694.5,2910.9968,4.1915,0.000582199
0.0172,680.5,2854.6975,4.195,0.000570939
0.0174,698,2928.1101,4.195,0.000585622
0.0176,735,3079.6501,4.19,0.00061593
0.0178,911,3821.6453,4.195,0.000764329
0.018,762,3193.9231,4.1915,0.000638785
0.0182,737,3091.7151,4.195,0.000618343
0.0184,656,2748.9678,4.1905,0.000549794
0.0186,631.5,2648.1953,4.1935,0.000529639
0.0188,610.5,2560.1318,4.1935,0.000512026
0.019,611,2562.2285,4.1935,0.000512446
0.0192,629.5,2640.7527,4.195,0.000528151
0.0194,572.5,2400.7788,4.1935,0.000480156
0.0196,558,2339.415,4.1925,0.000467883
0.0198,545.5,2287.5542,4.1935,0.000457511
0.02,476.5,1998.2028,4.1935,0.000399641
0.0202,473,1983.0526,4.1925,0.000396611
0.0204,458,1920.165,4.1925,0.000384033
0.0206,460.5,1930.6464,4.1925,0.000386129
0.0208,473.5,1985.1488,4.1925,0.00039703
0.021,472,1978.8601,4.1925,0.000395772
0.0212,470,1970.4751,4.1925,0.000394095
0.0214,445.5,1868.2042,4.1935,0.000373641
0.0216,471,1975.1385,4.1935,0.000395028
0.0218,471,1975.1385,4.1935,0.000395028
0.022,466,1954.171,4.1935,0.000390834
0.0222,450,1887.0751,4.1935,0.000377415
0.0224,470.5,1973.0417,4.1935,0.000394608
0.0226,474,1987.719,4.1935,0.000397544
0.0228,474,1987.719,4.1935,0.000397544
0.023,455,1907.5875,4.1925,0.000381517
0.0232,470,1970.9451,4.1935,0.000394189
0.0234,494,2071.5891,4.1935,0.000414318
0.0236,513.5,2153.3623,4.1935,0.000430672
0.0238,491,2058.5176,4.1925,0.000411703
0.024,500.5,2099.5977,4.195,0.000419919
0.0242,452,1895.462,4.1935,0.000379092
0.0244,466.5,1956.2678,4.1935,0.000391254
0.0246,492,2063.2019,4.1935,0.00041264
0.0248,524,2196.8701,4.1925,0.000439374
0.025,555.5,2330.3225,4.195,0.000466064
0.0252,421,1765.4635,4.1935,0.000353093
0.0254,368,1543.208,4.1935,0.000308642
0.0256,367.5,1541.1112,4.1935,0.000308222
0.0258,380.5,1595.2463,4.1925,0.000319049
0.026,381,1597.7235,4.1935,0.000319545
0.0262,370.5,1553.6918,4.1935,0.000310738
0.0264,364.5,1528.5308,4.1935,0.000305706
0.0266,381.5,1599.8203,4.1935,0.000319964
0.0268,381.5,1599.8203,4.1935,0.000319964
0.027,373,1564.1755,4.1935,0.000312835
0.0272,363,1521.8776,4.1925,0.000304376
0.0274,381.5,1599.8203,4.1935,0.000319964
0.0276,399,1672.8075,4.1925,0.000334561
0.0278,453,1899.2025,4.1925,0.000379841
0.028,445.5,1867.7588,4.1925,0.000373552
