Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,118.5,496.989,4.194,9.93978E-05
0.0002,96.5,404.5763,4.1925,8.09153E-05
0.0004,119,499.0265,4.1935,9.98053E-05
0.0006,122,511.607,4.1935,0.000102321
0.0008,119,499.205,4.195,0.000099841
0.001,97,406.7695,4.1935,8.13539E-05
0.0012,117.5,492.7363,4.1935,9.85473E-05
0.0014,122.5,513.765,4.194,0.000102753
0.0016,121.5,509.6925,4.195,0.000101939
0.0018,103,431.982,4.194,8.63964E-05
0.002,90.5,379.557,4.194,7.59114E-05
0.0022,77,322.938,4.194,6.45876E-05
0.0024,75,314.55,4.194,0.00006291
0.0026,75.5,316.6093,4.1935,6.33219E-05
0.0028,104,436.176,4.194,8.72352E-05
0.003,124,519.994,4.1935,0.000103999
0.0032,125,524.25,4.194,0.00010485
0.0034,109.5,459.243,4.194,9.18486E-05
0.0036,101,423.5435,4.1935,8.47087E-05
0.0038,124,519.994,4.1935,0.000103999
0.004,123.5,517.8973,4.1935,0.000103579
0.0042,114,478.116,4.194,9.56232E-05
0.0044,98,410.963,4.1935,8.21926E-05
0.0046,120.5,505.377,4.194,0.000101075
0.0048,121,507.474,4.194,0.000101495
0.005,116.5,488.601,4.194,9.77202E-05
0.0052,98.5,413.0598,4.1935,8.2612E-05
0.0054,121.5,509.5103,4.1935,0.000101902
0.0056,124.5,522.153,4.194,0.000104431
0.0058,121,507.4135,4.1935,0.000101483
0.006,97,406.6725,4.1925,8.13345E-05
0.0062,119,499.086,4.194,9.98172E-05
0.0064,125,524.1875,4.1935,0.000104838
0.0066,126.5,530.6675,4.195,0.000106134
0.0068,100,419.35,4.1935,8.387E-05
0.007,114.5,480.1558,4.1935,9.60311E-05
0.0072,122.5,513.765,4.194,0.000102753
0.0074,122,511.79,4.195,0.000102358
0.0076,101.5,425.6403,4.1935,8.5128E-05
0.0078,111.5,467.631,4.194,9.35262E-05
0.008,124.5,522.0908,4.1935,0.000104418
0.0082,124.5,522.0908,4.1935,0.000104418
0.0084,106.5,446.6078,4.1935,8.93216E-05
0.0086,108,452.952,4.194,9.05904E-05
0.0088,123,515.862,4.194,0.000103172
0.009,130.5,547.2518,4.1935,0.00010945
0.0092,113,473.922,4.194,9.47844E-05
0.0094,104.5,438.2208,4.1935,8.76441E-05
0.0096,123,515.8005,4.1935,0.00010316
0.0098,122,511.607,4.1935,0.000102321
0.01,114,478.059,4.1935,9.56118E-05
0.0102,101.5,425.6403,4.1935,8.5128E-05
0.0104,137,574.5095,4.1935,0.000114902
0.0106,146.5,614.3478,4.1935,0.00012287
0.0108,141,591.3539,4.194,0.000118271
0.011,120.5,505.3167,4.1935,0.000101063
0.0112,142,595.477,4.1935,0.000119095
0.0114,153,641.6055,4.1935,0.000128321
0.0116,146.5,614.3478,4.1935,0.00012287
0.0118,120.5,505.1963,4.1925,0.000101039
0.012,145,608.1299,4.194,0.000121626
0.0122,148,620.638,4.1935,0.000124128
0.0124,144,603.936,4.194,0.000120787
0.0126,131,549.3485,4.1935,0.00010987
0.0128,148.5,622.7347,4.1935,0.000124547
0.013,151.5,635.391,4.194,0.000127078
0.0132,150,629.25,4.195,0.00012585
0.0134,126.5,530.3513,4.1925,0.00010607
0.0136,139.5,584.9933,4.1935,0.000116999
0.0138,150,629.025,4.1935,0.000125805
0.014,154.5,648.1275,4.195,0.000129626
0.0142,133,557.8019,4.194,0.00011156
0.0144,138.5,580.7997,4.1935,0.00011616
0.0146,152,637.488,4.194,0.000127498
0.0148,152,637.412,4.1935,0.000127482
0.015,136,570.384,4.194,0.000114077
0.0152,135,566.1225,4.1935,0.000113225
0.0154,145,608.275,4.195,0.000121655
0.0156,124.5,522.0908,4.1935,0.000104418
0.0158,109.5,459.1883,4.1935,9.18376E-05
0.016,102.5,429.8337,4.1935,8.59667E-05
0.0162,122,511.607,4.1935,0.000102321
0.0164,121.5,509.5103,4.1935,0.000101902
0.0166,114,478.116,4.194,9.56232E-05
0.0168,99,415.1565,4.1935,8.30313E-05
0.017,120.5,505.377,4.194,0.000101075
0.0172,121.5,509.571,4.194,0.000101914
0.0174,115.5,484.407,4.194,9.68814E-05
0.0176,98,410.865,4.1925,8.2173E-05
0.0178,121,507.4135,4.1935,0.000101483
0.018,123.5,517.8973,4.1935,0.000103579
0.0182,121,507.595,4.195,0.000101519
0.0184,98.5,413.109,4.194,8.26218E-05
0.0186,86,360.641,4.1935,7.21282E-05
0.0188,76,318.744,4.194,6.37488E-05
0.019,75.5,316.6093,4.1935,6.33218E-05
0.0192,76,318.63,4.1925,6.3726E-05
0.0194,116,486.62,4.195,9.7324E-05
0.0196,128,536.768,4.1935,0.000107354
0.0198,122.5,513.765,4.194,0.000102753
0.02,110,461.175,4.1925,9.2235E-05
0.0202,134.5,564.0258,4.1935,0.000112805
0.0204,144,603.936,4.194,0.000120787
0.0206,132.5,555.5063,4.1925,0.000111101
0.0208,131.5,551.511,4.194,0.000110302
0.021,114,477.945,4.1925,9.5589E-05
0.0212,136.5,572.4128,4.1935,0.000114483
0.0214,134,561.929,4.1935,0.000112386
0.0216,130.5,547.2518,4.1935,0.00010945
0.0218,123,515.8005,4.1935,0.00010316
0.022,146.5,614.3478,4.1935,0.00012287
0.0222,147,616.5179,4.194,0.000123304
0.0224,141,591.2835,4.1935,0.000118257
0.0226,122.5,513.5812,4.1925,0.000102716
0.0228,144,603.864,4.1935,0.000120773
0.023,150.5,631.1218,4.1935,0.000126224
0.0232,148.5,622.9575,4.195,0.000124592
0.0234,124,519.87,4.1925,0.000103974
0.0236,161.5,677.3309,4.194,0.000135466
0.0238,169,708.7015,4.1935,0.00014174
0.024,177.5,744.4349,4.194,0.000148887
0.0242,161,675.1535,4.1935,0.000135031
0.0244,178.5,748.5397,4.1935,0.000149708
0.0246,189.5,794.6683,4.1935,0.000158934
0.0248,189,792.666,4.194,0.000158533
0.025,167,700.3145,4.1935,0.000140063
0.0252,169,708.5325,4.1925,0.000141706
0.0254,198.5,832.7075,4.195,0.000166542
0.0256,183,767.6851,4.195,0.000153537
0.0258,148.5,622.809,4.194,0.000124562
0.026,152.5,639.5087,4.1935,0.000127902
0.0262,166.5,698.2178,4.1935,0.000139644
0.0264,188.5,790.2863,4.1925,0.000158057
0.0266,235.5,987.5693,4.1935,0.000197514
0.0268,243.5,1021.1172,4.1935,0.000204223
0.027,244,1023.214,4.1935,0.000204643
0.0272,214.5,899.5057,4.1935,0.000179901
0.0274,169,708.7859,4.194,0.000141757
0.0276,156,654.186,4.1935,0.000130837
0.0278,181.5,761.1202,4.1935,0.000152224
0.028,181,759.0235,4.1935,0.000151805
0.0282,165.5,694.0242,4.1935,0.000138805
0.0284,144.5,605.8163,4.1925,0.000121163
0.0286,168.5,706.6047,4.1935,0.000141321
0.0288,171.5,719.1852,4.1935,0.000143837
0.029,164.5,689.913,4.194,0.000137983
0.0292,149.5,626.9283,4.1935,0.000125386
0.0294,171,717.0885,4.1935,0.000143418
0.0296,164,687.98,4.195,0.000137596
0.0298,157,658.4579,4.194,0.000131692
0.03,122,511.485,4.1925,0.000102297
0.0302,144.5,605.9608,4.1935,0.000121192
0.0304,150.5,631.1218,4.1935,0.000126224
0.0306,152.5,639.585,4.194,0.000127917
0.0308,126.5,530.4777,4.1935,0.000106096
0.031,144,603.864,4.1935,0.000120773
0.0312,151.5,635.391,4.194,0.000127078
0.0314,151,633.2939,4.194,0.000126659
0.0316,130,545.22,4.194,0.000109044
0.0318,139.5,584.9933,4.1935,0.000116999
0.032,152,637.488,4.194,0.000127498
0.0322,139.5,585.063,4.194,0.000117013
0.0324,105.5,442.4142,4.1935,8.84828E-05
0.0326,108,452.952,4.194,9.05904E-05
0.0328,121.5,509.571,4.194,0.000101914
0.033,121,507.4135,4.1935,0.000101483
0.0332,107.5,450.855,4.194,9.0171E-05
0.0334,103.5,434.079,4.194,8.68158E-05
0.0336,121.5,509.5103,4.1935,0.000101902
0.0338,122,511.668,4.194,0.000102334
0.034,111.5,467.5753,4.1935,9.3515E-05
0.0342,100.5,421.4467,4.1935,8.42893E-05
0.0344,123,515.862,4.194,0.000103172
0.0346,122.5,513.765,4.194,0.000102753
0.0348,116.5,488.601,4.194,9.77202E-05
0.035,95,398.43,4.194,7.9686E-05
0.0352,84,352.38,4.195,7.0476E-05
0.0354,75.5,316.647,4.194,6.33294E-05
0.0356,75.5,316.7225,4.195,6.33445E-05
0.0358,80.5,337.5768,4.1935,6.75153E-05
0.036,117,490.698,4.194,9.81396E-05
0.0362,124,519.994,4.1935,0.000103999
0.0364,121.5,509.6925,4.195,0.000101938
0.0366,100.5,421.4467,4.1935,8.42893E-05
0.0368,111.5,467.5753,4.1935,9.3515E-05
0.037,124,520.056,4.194,0.000104011
0.0372,122.5,513.765,4.194,0.000102753
0.0374,105,440.3175,4.1935,8.80635E-05
0.0376,107,448.7045,4.1935,8.97409E-05
0.0378,120.5,505.3167,4.1935,0.000101063
0.038,122.5,513.765,4.194,0.000102753
0.0382,108,452.898,4.1935,9.05796E-05
0.0384,104,436.124,4.1935,8.72248E-05
0.0386,124.5,522.153,4.194,0.000104431
0.0388,124.5,522.0908,4.1935,0.000104418
0.039,113,473.922,4.194,9.47844E-05
0.0392,104,436.176,4.194,8.72352E-05
