Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,1021.9999,4284.7349,4.1925,0.000856947
0.0002,1012.5001,4244.9067,4.1925,0.000848981
0.0004,1013.5,4249.0986,4.1925,0.00084982
0.0006,1004.5001,4212.3711,4.1935,0.000842474
0.0008,943.5,3955.6238,4.1925,0.000791125
0.001,1003.5,4207.1738,4.1925,0.000841435
0.0012,1036,4346.02,4.195,0.000869204
0.0014,884,3706.1702,4.1925,0.000741234
0.0016,825.5,3460.9089,4.1925,0.000692182
0.0018,858.5,3600.1199,4.1935,0.000720024
0.002,864,3622.3201,4.1925,0.000724464
0.0022,878,3681.0151,4.1925,0.000736203
0.0024,904.5,3792.1165,4.1925,0.000758423
0.0026,948,3974.49,4.1925,0.000794898
0.0028,945,3961.9126,4.1925,0.000792383
0.003,932,3907.4102,4.1925,0.000781482
0.0032,925,3879.4497,4.194,0.00077589
0.0034,776.5,3255.4763,4.1925,0.000651095
0.0036,820.5,3440.7668,4.1935,0.000688153
0.0038,873.5,3663.0222,4.1935,0.000732604
0.004,803,3366.5776,4.1925,0.000673315
0.0042,820,3437.8501,4.1925,0.00068757
0.0044,876.5,3675.6028,4.1935,0.000735121
0.0046,898.5,3766.9614,4.1925,0.000753392
0.0048,966.5,4052.0513,4.1925,0.00081041
0.005,947,3970.2976,4.1925,0.000794059
0.0052,969,4062.5327,4.1925,0.000812507
0.0054,913.5,3829.8489,4.1925,0.00076597
0.0056,875.5,3670.5339,4.1925,0.000734107
0.0058,907,3803.5046,4.1935,0.000760701
0.006,895.5,3754.3838,4.1925,0.000750877
0.0062,855.5,3585.8284,4.1915,0.000717166
0.0064,915.5,3839.1492,4.1935,0.00076783
0.0066,898,3764.865,4.1925,0.000752973
0.0068,914.5,3834.0413,4.1925,0.000766808
0.007,930.5,3901.1213,4.1925,0.000780224
0.0072,939.5,3939.7932,4.1935,0.000787959
0.0074,946,3966.1052,4.1925,0.000793221
0.0076,945,3962.8574,4.1935,0.000792571
0.0078,911.5,3821.4639,4.1925,0.000764293
0.008,867,3634.8977,4.1925,0.00072698
0.0082,842,3530.927,4.1935,0.000706185
0.0084,813,3407.6897,4.1915,0.000681538
0.0086,857.5,3595.0688,4.1925,0.000719014
0.0088,871,3651.6675,4.1925,0.000730333
0.009,848.5,3558.1848,4.1935,0.000711637
0.0092,761,3191.2534,4.1935,0.000638251
0.0094,751.5,3150.6638,4.1925,0.000630133
0.0096,757.5,3176.5762,4.1935,0.000635315
0.0098,750,3145.125,4.1935,0.000629025
0.01,779,3266.7366,4.1935,0.000653347
0.0102,835,3500.7375,4.1925,0.000700147
0.0104,783.5,3284.8237,4.1925,0.000656965
0.0106,838,3514.1531,4.1935,0.000702831
0.0108,816,3421.896,4.1935,0.000684379
0.011,788.5,3306.5747,4.1935,0.000661315
0.0112,818.5,3432.3799,4.1935,0.000686476
0.0114,847.5,3553.1438,4.1925,0.000710629
0.0116,836,3505.7661,4.1935,0.000701153
0.0118,878.5,3683.9897,4.1935,0.000736798
0.012,849,3560.2815,4.1935,0.000712056
0.0122,792.5,3321.7639,4.1915,0.000664353
0.0124,899.5,3772.5027,4.194,0.000754501
0.0126,942,3951.6902,4.195,0.000790338
0.0128,852,3572.01,4.1925,0.000714402
0.013,860.5,3607.6462,4.1925,0.000721529
0.0132,850,3564.4751,4.1935,0.000712895
0.0134,745.5,3126.2544,4.1935,0.000625251
0.0136,692.5,2903.3064,4.1925,0.000580661
0.0138,687,2879.5605,4.1915,0.000575912
0.014,738,3094.803,4.1935,0.000618961
0.0142,730,3061.2551,4.1935,0.000612251
0.0144,743.5,3117.8672,4.1935,0.000623573
0.0146,735,3081.4875,4.1925,0.000616298
0.0148,668.5,2802.6863,4.1925,0.000560537
0.015,654,2741.895,4.1925,0.000548379
0.0152,760.5,3188.3962,4.1925,0.000637679
0.0154,816,3423.1201,4.195,0.000684624
0.0156,640,2683.8401,4.1935,0.000536768
0.0158,635.5,2664.3337,4.1925,0.000532867
0.016,699.5,2931.9543,4.1915,0.000586391
0.0162,776.5,3254.7,4.1915,0.00065094
0.0164,853,3575.3496,4.1915,0.00071507
0.0166,885.5,3713.3442,4.1935,0.000742669
0.0168,815,3418.1099,4.194,0.000683622
0.017,665,2788.0127,4.1925,0.000557602
0.0172,660.5,2769.1462,4.1925,0.000553829
