Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,526,2205.2551,4.1925,0.000441051
0.0002,546.5,2291.2014,4.1925,0.00045824
0.0004,558,2339.9731,4.1935,0.000467995
0.0006,513,2152.0352,4.195,0.000430407
0.0008,356.5,1494.9828,4.1935,0.000298997
0.001,355.5,1490.7893,4.1935,0.000298158
0.0012,363,1522.2405,4.1935,0.000304448
0.0014,365.5,1532.9069,4.194,0.000306581
0.0016,340.5,1427.8867,4.1935,0.000285577
0.0018,341.5,1431.7388,4.1925,0.000286348
0.002,365,1530.6276,4.1935,0.000306126
0.0022,364,1526.434,4.1935,0.000305287
0.0024,347.5,1456.8938,4.1925,0.000291379
0.0026,345,1446.9299,4.194,0.000289386
0.0028,354.5,1486.5958,4.1935,0.000297319
0.003,358.5,1503.549,4.194,0.00030071
0.0032,360.5,1511.7567,4.1935,0.000302351
0.0034,332,1391.578,4.1915,0.000278316
0.0036,404,1694.1741,4.1935,0.000338835
0.0038,438,1836.7531,4.1935,0.000367351
0.004,445,1866.1075,4.1935,0.000373221
0.0042,452,1895.462,4.1935,0.000379092
0.0044,488.5,2048.0364,4.1925,0.000409607
0.0046,529,2217.8325,4.1925,0.000443566
0.0048,604,2532.874,4.1935,0.000506575
0.005,594.5,2493.0359,4.1935,0.000498607
0.0052,524.5,2198.4419,4.1915,0.000439688
0.0054,569.5,2387.6289,4.1925,0.000477526
0.0056,575,2411.2625,4.1935,0.000482252
0.0058,555.5,2328.3784,4.1915,0.000465676
0.006,573.5,2405.8325,4.195,0.000481166
0.0062,522,2189.0071,4.1935,0.000437801
0.0064,476,1996.3439,4.194,0.000399269
0.0066,390.5,1637.1713,4.1925,0.000327434
0.0068,396,1660.626,4.1935,0.000332125
0.007,400.5,1679.4968,4.1935,0.000335899
0.0072,399,1673.2065,4.1935,0.000334641
0.0074,380.5,1595.6267,4.1935,0.000319125
0.0076,384,1610.304,4.1935,0.000322061
0.0078,391.5,1641.7552,4.1935,0.000328351
0.008,390.5,1637.1713,4.1925,0.000327434
0.0082,380,1593.53,4.1935,0.000318706
0.0084,372.5,1562.0787,4.1935,0.000312416
0.0086,388.5,1629.1748,4.1935,0.000325835
0.0088,377.5,1582.6688,4.1925,0.000316534
0.009,355,1488.8699,4.194,0.000297774
0.0092,344,1442.564,4.1935,0.000288513
0.0094,362,1517.6851,4.1925,0.000303537
0.0096,363,1522.2405,4.1935,0.000304448
0.0098,358,1501.2731,4.1935,0.000300255
0.01,340,1425.79,4.1935,0.000285158
0.0102,362.5,1520.1438,4.1935,0.000304029
0.0104,362.5,1520.325,4.194,0.000304065
0.0106,358.5,1503.549,4.194,0.00030071
0.0108,340.5,1427.8867,4.1935,0.000285577
0.011,357,1497.0795,4.1935,0.000299416
0.0112,360,1509.66,4.1935,0.000301932
0.0114,358,1501.2731,4.1935,0.000300255
0.0116,339,1421.5966,4.1935,0.000284319
0.0118,357.5,1498.8188,4.1925,0.000299764
0.012,360.5,1511.7567,4.1935,0.000302351
0.0122,359.5,1507.7429,4.194,0.000301549
0.0124,339,1421.2576,4.1925,0.000284252
0.0126,351,1471.9185,4.1935,0.000294384
0.0128,362.5,1519.7812,4.1925,0.000303956
0.013,376.5,1578.8528,4.1935,0.000315771
0.0132,343.5,1440.4673,4.1935,0.000288093
0.0134,355.5,1490.7893,4.1935,0.000298158
0.0136,385,1614.4976,4.1935,0.0003229
0.0138,391.5,1641.7552,4.1935,0.000328351
0.014,372.5,1562.0787,4.1935,0.000312416
0.0142,360.5,1511.3962,4.1925,0.000302279
0.0144,358,1501.2731,4.1935,0.000300255
0.0146,395.5,1658.1338,4.1925,0.000331627
0.0148,448.5,1880.7848,4.1935,0.000376157
0.015,437,1832.5596,4.1935,0.000366512
0.0152,400,1677,4.1925,0.0003354
0.0154,407,1706.7545,4.1935,0.000341351
0.0156,385.5,1616.5942,4.1935,0.000323319
0.0158,374.5,1570.0913,4.1925,0.000314018
0.016,399,1672.8075,4.1925,0.000334561
0.0162,403,1689.5775,4.1925,0.000337916
0.0164,397.5,1666.9163,4.1935,0.000333383
0.0166,393.5,1650.1422,4.1935,0.000330028
