Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,244.5,1025.3108,4.1935,0.000205062
0.0002,243.5,1021.4825,4.195,0.000204297
0.0004,205.5,861.5588,4.1925,0.000172312
0.0006,238,998.053,4.1935,0.000199611
0.0008,240,1006.44,4.1935,0.000201288
0.001,239,1002.366,4.194,0.000200473
0.0012,219,918.1575,4.1925,0.000183632
0.0014,236,989.7839,4.194,0.000197957
0.0016,252.5,1058.8588,4.1935,0.000211772
0.0018,270.5,1134.3418,4.1935,0.000226868
0.002,272,1140.088,4.1915,0.000228018
0.0022,342,1434.177,4.1935,0.000286835
0.0024,361.5,1515.9503,4.1935,0.00030319
0.0026,357,1497.2579,4.194,0.000299452
0.0028,300.5,1259.5458,4.1915,0.000251909
0.003,362.5,1520.1438,4.1935,0.000304029
0.0032,404,1694.78,4.195,0.000338956
0.0034,381.5,1600.0109,4.194,0.000320002
0.0036,329.5,1381.7583,4.1935,0.000276352
0.0038,319.5,1339.8232,4.1935,0.000267965
0.004,331,1387.7175,4.1925,0.000277544
0.0042,336,1409.016,4.1935,0.000281803
0.0044,321,1346.1135,4.1935,0.000269223
0.0046,348.5,1461.0863,4.1925,0.000292217
0.0048,390,1635.465,4.1935,0.000327093
0.005,384.5,1612.4008,4.1935,0.00032248
0.0052,373,1564.3619,4.194,0.000312872
0.0054,346,1450.951,4.1935,0.00029019
0.0056,324.5,1360.4663,4.1925,0.000272093
0.0058,327,1371.2745,4.1935,0.000274255
0.006,319.5,1339.8232,4.1935,0.000267965
0.0062,309,1295.4825,4.1925,0.000259097
0.0064,332,1392.2421,4.1935,0.000278448
0.0066,325,1362.8876,4.1935,0.000272578
0.0068,316,1325.146,4.1935,0.000265029
0.007,330,1383.525,4.1925,0.000276705
0.0072,353,1479.9525,4.1925,0.000295991
0.0074,371.5,1557.8853,4.1935,0.000311577
0.0076,363,1522.2405,4.1935,0.000304448
0.0078,367.5,1541.1112,4.1935,0.000308222
0.008,359,1505.4666,4.1935,0.000301093
0.0082,365,1530.6276,4.1935,0.000306125
0.0084,394,1652.239,4.1935,0.000330448
0.0086,388,1627.078,4.1935,0.000325416
0.0088,400.5,1679.4968,4.1935,0.000335899
0.009,400,1677.5999,4.194,0.00033552
0.0092,373.5,1566.2722,4.1935,0.000313254
0.0094,351.5,1474.0153,4.1935,0.000294803
0.0096,345,1446.7576,4.1935,0.000289352
0.0098,367.5,1541.1112,4.1935,0.000308222
0.01,365,1530.6276,4.1935,0.000306126
0.0102,361,1514.0339,4.194,0.000302807
0.0104,348.5,1461.0863,4.1925,0.000292217
0.0106,351.5,1474.5426,4.195,0.000294909
0.0108,298.5,1251.7598,4.1935,0.000250352
0.011,292,1224.502,4.1935,0.0002449
0.0112,275.5,1155.0338,4.1925,0.000231007
0.0114,292,1224.502,4.1935,0.0002449
0.0116,292.5,1226.5988,4.1935,0.00024532
0.0118,293,1228.6956,4.1935,0.000245739
0.012,275,1152.9375,4.1925,0.000230588
0.0122,297.5,1247.2688,4.1925,0.000249454
0.0124,304.5,1277.0729,4.194,0.000255415
0.0126,300,1258.05,4.1935,0.00025161
0.0128,268,1123.858,4.1935,0.000224772
0.013,264.5,1108.9163,4.1925,0.000221783
0.0132,314,1316.759,4.1935,0.000263352
0.0134,357,1496.7225,4.1925,0.000299344
0.0136,365.5,1532.3588,4.1925,0.000306472
0.0138,416.5,1746.1763,4.1925,0.000349235
0.014,508,2129.7903,4.1925,0.000425958
0.0142,522,2189.0071,4.1935,0.000437801
0.0144,531,2226.7485,4.1935,0.00044535
0.0146,483.5,2027.0739,4.1925,0.000405415
0.0148,535.5,2245.6194,4.1935,0.000449124
0.015,454.5,1906.1729,4.194,0.000381235
0.0152,426.5,1789.1676,4.195,0.000357834
0.0154,374,1568.9301,4.195,0.000313786
0.0156,301,1261.9425,4.1925,0.000252389
0.0158,313,1312.5656,4.1935,0.000262513
0.016,288.5,1209.2478,4.1915,0.00024185
0.0162,326.5,1369.1777,4.1935,0.000273836
0.0164,304.5,1276.9208,4.1935,0.000255384
0.0166,316,1325.146,4.1935,0.000265029
0.0168,304.5,1277.0729,4.194,0.000255415
0.017,293.5,1230.4988,4.1925,0.0002461
0.0172,292,1224.502,4.1935,0.0002449
0.0174,292.5,1226.5988,4.1935,0.00024532
0.0176,286,1199.4839,4.194,0.000239897
0.0178,295.5,1238.8838,4.1925,0.000247777
0.018,356.5,1494.9828,4.1935,0.000298997
0.0182,376,1576.756,4.1935,0.000315351
0.0184,377,1580.5725,4.1925,0.000316114
0.0186,316,1324.8301,4.1925,0.000264966
0.0188,304.5,1276.6163,4.1925,0.000255323
0.019,301,1262.2435,4.1935,0.000252449
0.0192,294,1233.0359,4.194,0.000246607
0.0194,273.5,1146.6488,4.1925,0.00022933
0.0196,304.5,1276.6163,4.1925,0.000255323
0.0198,301,1262.2435,4.1935,0.000252449
0.02,292,1224.502,4.1935,0.0002449
0.0202,277,1161.3225,4.1925,0.000232265
0.0204,304,1274.824,4.1935,0.000254965
0.0206,301,1262.3939,4.194,0.000252479
0.0208,295,1237.0825,4.1935,0.000247417
0.021,279,1169.7075,4.1925,0.000233941
0.0212,296.5,1243.3728,4.1935,0.000248675
0.0214,283,1186.7605,4.1935,0.000237352
0.0216,331.5,1390.1453,4.1935,0.000278029
0.0218,351,1471.5675,4.1925,0.000294313
0.022,367,1539.0145,4.1935,0.000307803
0.0222,370,1551.595,4.1935,0.000310319
0.0224,321,1346.1135,4.1935,0.000269223
0.0226,293,1228.8419,4.194,0.000245768
0.0228,274,1149.019,4.1935,0.000229804
0.023,289,1211.6326,4.1925,0.000242326
0.0232,308,1291.598,4.1935,0.00025832
0.0234,288.5,1209.8247,4.1935,0.000241965
0.0236,275.5,1155.3092,4.1935,0.000231062
0.0238,269.5,1130.1483,4.1935,0.00022603
0.024,268.5,1125.9547,4.1935,0.000225191
0.0242,267,1119.6646,4.1935,0.000223933
0.0244,276.5,1159.5028,4.1935,0.000231901
0.0246,316.5,1327.2428,4.1935,0.000265449
0.0248,320.5,1344.0167,4.1935,0.000268803
0.025,325.5,1365.147,4.194,0.000273029
0.0252,304,1274.52,4.1925,0.000254904
0.0254,316.5,1327.2428,4.1935,0.000265449
0.0256,330,1383.855,4.1935,0.000276771
0.0258,334,1400.629,4.1935,0.000280126
0.026,364.5,1528.1663,4.1925,0.000305633
0.0262,418.5,1754.9797,4.1935,0.000350996
0.0264,422.5,1771.3313,4.1925,0.000354266
0.0266,411.5,1725.6252,4.1935,0.000345125
