Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,151,633.2185,4.1935,0.000126644
0.0002,143.5,601.9825,4.195,0.000120397
0.0004,131,549.3485,4.1935,0.00010987
0.0006,149.5,627.003,4.194,0.000125401
0.0008,154,645.876,4.194,0.000129175
0.001,147.5,618.5413,4.1935,0.000123708
0.0012,133.5,559.8323,4.1935,0.000111966
0.0014,152.5,639.5087,4.1935,0.000127902
0.0016,154,645.799,4.1935,0.00012916
0.0018,150.5,631.197,4.194,0.000126239
0.002,132,553.542,4.1935,0.000110708
0.0022,151.5,635.3152,4.1935,0.000127063
0.0024,152.5,639.5087,4.1935,0.000127902
0.0026,149.5,626.9283,4.1935,0.000125386
0.0028,115.5,484.3492,4.1935,9.68699E-05
0.003,121,507.474,4.194,0.000101495
0.0032,128,536.768,4.1935,0.000107354
0.0034,122.5,513.8875,4.195,0.000102778
0.0036,104.5,438.1163,4.1925,8.76233E-05
0.0038,121,507.4135,4.1935,0.000101483
0.004,124.5,522.153,4.194,0.000104431
0.0042,123,515.862,4.194,0.000103172
0.0044,106,444.564,4.194,8.89128E-05
0.0046,112.5,471.825,4.194,9.4365E-05
0.0048,122.5,513.7037,4.1935,0.000102741
0.005,122,511.607,4.1935,0.000102321
0.0052,111,465.4785,4.1935,9.30957E-05
0.0054,99.5,417.303,4.194,8.34606E-05
0.0056,84.5,354.4775,4.195,7.08955E-05
0.0058,82,343.908,4.194,6.87816E-05
0.006,81.5,341.8925,4.195,6.83785E-05
0.0062,97.5,408.8662,4.1935,8.17733E-05
0.0064,128,536.768,4.1935,0.000107354
0.0066,126.5,530.541,4.194,0.000106108
0.0068,121.5,509.571,4.194,0.000101914
0.007,103.5,434.0273,4.1935,8.68054E-05
0.0072,122.5,513.7037,4.1935,0.000102741
0.0074,127,532.5745,4.1935,0.000106515
0.0076,126.5,530.6675,4.195,0.000106134
0.0078,103.5,433.9238,4.1925,8.67848E-05
0.008,124.5,522.153,4.194,0.000104431
0.0082,124.5,522.153,4.194,0.000104431
0.0084,125,524.375,4.195,0.000104875
0.0086,104,436.124,4.1935,8.72248E-05
0.0088,119,499.086,4.194,9.98172E-05
0.009,126,528.444,4.194,0.000105689
0.0092,127.5,534.8625,4.195,0.000106973
0.0094,108,452.898,4.1935,9.05796E-05
0.0096,115,482.2525,4.1935,9.64505E-05
0.0098,124.5,522.0908,4.1935,0.000104418
0.01,125.5,526.3469,4.194,0.000105269
0.0102,109.5,459.243,4.194,9.18486E-05
0.0104,112.5,471.825,4.194,9.4365E-05
0.0106,125,524.25,4.194,0.00010485
0.0108,125.5,526.3469,4.194,0.000105269
0.011,113.5,475.9622,4.1935,9.51925E-05
0.0112,109,457.146,4.194,9.14292E-05
0.0114,125,524.25,4.194,0.00010485
0.0116,125,524.1875,4.1935,0.000104838
0.0118,115,482.2525,4.1935,9.64505E-05
0.012,106,444.511,4.1935,8.89022E-05
0.0122,125.5,526.3469,4.194,0.000105269
0.0124,124.5,522.153,4.194,0.000104431
0.0126,118.5,497.1075,4.195,9.94215E-05
0.0128,104.5,438.1163,4.1925,8.76232E-05
0.013,124.5,521.9662,4.1925,0.000104393
0.0132,126,528.444,4.194,0.000105689
0.0134,120.5,505.4975,4.195,0.000101099
0.0136,103.5,434.0273,4.1935,8.68055E-05
0.0138,132,553.542,4.1935,0.000110708
0.014,146.5,614.3478,4.1935,0.00012287
0.0142,145,608.1299,4.194,0.000121626
0.0144,125,524.1875,4.1935,0.000104838
0.0146,142.5,597.5737,4.1935,0.000119515
0.0148,147,616.5179,4.194,0.000123304
0.015,145.5,610.227,4.194,0.000122045
0.0152,126,528.255,4.1925,0.000105651
0.0154,142,595.548,4.194,0.00011911
0.0156,151,633.2185,4.1935,0.000126644
0.0158,149.5,627.1525,4.195,0.00012543
0.016,135,566.1225,4.1935,0.000113224
0.0162,146,612.251,4.1935,0.00012245
0.0164,155,649.9925,4.1935,0.000129998
0.0166,152,637.64,4.195,0.000127528
0.0168,135.5,568.4225,4.195,0.000113685
0.017,140,587.16,4.194,0.000117432
0.0172,151,633.2185,4.1935,0.000126644
0.0174,154.5,647.8958,4.1935,0.000129579
0.0176,148,620.194,4.1905,0.000124039
0.0178,165.5,694.0242,4.1935,0.000138805
0.018,171.5,719.1852,4.1935,0.000143837
0.0182,169.5,710.8829,4.194,0.000142177
0.0184,165,692.0099,4.194,0.000138402
0.0186,149.5,626.9283,4.1935,0.000125386
0.0188,168.5,706.6047,4.1935,0.000141321
0.019,170.5,714.9918,4.1935,0.000142998
0.0192,168,704.76,4.195,0.000140952
0.0194,139.5,584.8538,4.1925,0.000116971
0.0196,151.5,635.391,4.194,0.000127078
0.0198,152.5,639.5087,4.1935,0.000127902
0.02,148,620.712,4.194,0.000124142
0.0202,131,549.2175,4.1925,0.000109844
0.0204,152.5,639.5087,4.1935,0.000127902
0.0206,152,637.412,4.1935,0.000127482
0.0208,148.5,622.809,4.194,0.000124562
0.021,136.5,572.2762,4.1925,0.000114455
0.0212,157,658.2225,4.1925,0.000131644
0.0214,175,733.8625,4.1935,0.000146773
