Time (s),Main Avg Current (mA),Main Avg Power (mW),,
1.2502,1903.5,7980.4238,4.195,0.001597036
1.2504,1899,7954.9111,4.195,0.001593261
1.2506,1970.5,8264.2764,4.195,0.001653249
1.2508,1917.5,8041.0361,4.195,0.001608782
1.251,1911.5,8013.9639,4.195,0.001603749
1.2512,1882.5,7892.3813,4.195,0.001579417
1.2514,1873,7847.8701,4.195,0.001571447
1.2516,1929,8080.5811,4.195,0.001618431
1.2518,1907,7988.4233,4.195,0.001599973
1.252,2038.0001,8546.3535,4.195,0.001709882
1.2522,1973,8274.7617,4.195,0.001655347
1.2524,1842,7725.3477,4.195,0.001545438
1.2526,1820,7628.5303,4.195,0.00152698
1.2528,1855,7770.5952,4.195,0.001556345
1.253,1891,7923.29,4.195,0.001586549
1.2532,1851.5,7760.5625,4.195,0.001553408
1.2534,1891,7932.7451,4.195,0.001586549
1.2536,1848,7750.5117,4.195,0.001550472
1.2538,1831.5,7676.7324,4.195,0.001536628
1.254,1863,7805.9702,4.195,0.001563057
1.2542,1913,8020.2529,4.195,0.001605007
1.2544,1776.5,7449.7529,4.195,0.001490483
1.2546,1625,6811.188,4.195,0.001363375
1.2548,1628.5,6827.4863,4.195,0.001366311
1.255,1632,6842.1602,4.195,0.001369248
1.2552,1624,6808.6201,4.195,0.001362536
1.2554,1615,6770.8877,4.195,0.001354985
1.2556,1635,6854.7378,4.195,0.001371765
1.2558,1647.5,6907.144,4.195,0.001382252
1.256,1721.5,7217.3892,4.195,0.001444338
1.2562,1543.5,6467.2651,4.195,0.001294996
1.2564,1501,6294.4434,4.195,0.001259339
1.2566,1275,5349.8999,4.195,0.001069725
1.2568,917,3844.5227,4.195,0.000769363
1.257,1056.5,4432.0176,4.195,0.000886404
1.2572,937,3929.7778,4.195,0.000786143
1.2574,870.5,3652.6182,4.195,0.000730349
1.2576,966,4052.3701,4.195,0.000810474
1.2578,803.5,3368.6738,4.195,0.000674136
1.258,982,4118.0171,4.195,0.000823898
1.2582,1163,4875.8774,4.195,0.000975757
1.2584,1202.5,5041.4814,4.195,0.001008897
1.2586,1239,5195.7466,4.195,0.001039521
1.2588,1245.5,5223.0044,4.195,0.001044974
1.259,1245,5219.6626,4.195,0.001044555
1.2592,1232.5,5168.4888,4.195,0.001034067
1.2594,1215,5093.8877,4.195,0.001019385
1.2596,1214,5089.6953,4.195,0.001018546
1.2598,1230.5,5160.1016,4.195,0.001032389
1.26,1232,5165.1602,4.195,0.001033648
1.2602,1219.5,5113.9731,4.195,0.00102316
1.2604,1217.5,5104.3687,4.195,0.001021482
1.2606,1226,5141.231,4.195,0.001028614
1.2608,1216,5098.0801,4.195,0.001020224
1.261,1211,5077.1177,4.195,0.001016029
1.2612,1199.5,5028.9038,4.195,0.00100638
1.2614,1216,5096.8643,4.195,0.001020224
1.2616,1399.5,5870.9028,4.195,0.00117418
1.2618,1286,5391.5552,4.195,0.001078954
1.262,1258.5,5276.2612,4.195,0.001055881
1.2622,1286.5,5393.6514,4.195,0.001079373
1.2624,1366,5726.9551,4.195,0.001146074
1.2626,1416,5936.5801,4.195,0.001188024
1.2628,1394.5,5845.0469,4.195,0.001169985
1.263,1590.5,6668.1714,4.195,0.00133443
1.2632,1692,7093.71,4.195,0.001419588
1.2634,1673.5,7010.2915,4.195,0.001404066
1.2636,1762,7389.8276,4.195,0.001478318
1.2638,1750.5,7343.3477,4.195,0.001468669
1.264,1740,7294.9502,4.195,0.00145986
1.2642,1731.5,7251.5225,4.195,0.001452728
1.2644,1794,7523.1392,4.195,0.001505166
1.2646,1745,7317.6577,4.195,0.001464055
1.2648,1742,7303.335,4.195,0.001461538
1.265,1762,7381.0181,4.195,0.001478318
1.2652,1769.5,7420.3984,4.195,0.00148461
1.2654,1769.5,7423.0527,4.195,0.00148461
1.2656,1739,7292.4966,4.195,0.001459021
1.2658,1722.5,7215.5527,4.195,0.001445177
1.266,1801.5,7552.7891,4.195,0.001511458
1.2662,1753,7352.0815,4.195,0.001470767
1.2664,1750,7336.875,4.195,0.00146825
1.2666,1747,7322.5508,4.195,0.001465733
1.2668,1788,7497.978,4.195,0.001500132
1.267,1752.5,7347.3564,4.195,0.001470348
1.2672,1724.5,7228.2422,4.195,0.001446855
1.2674,1761,7376.8291,4.195,0.001477479
1.2676,1723,7225.4004,4.195,0.001445597
1.2678,1714,7188.5156,4.195,0.001438046
1.268,1707,7160.8652,4.195,0.001432173
1.2682,1703,7141.5308,4.195,0.001428817
1.2684,1713.5,7183.8491,4.195,0.001437626
1.2686,1681.5,7045.4849,4.195,0.001410778
1.2688,1732.5,7261.7739,4.195,0.001453567
1.269,1711.5,7177.1753,4.195,0.001435949
1.2692,1742,7307.6904,4.195,0.001461538
1.2694,1706,7154.9634,4.195,0.001431334
1.2696,1678,7036.6929,4.195,0.001407842
1.2698,1730,7253.0254,4.195,0.00145147
1.27,1727.5,7238.2251,4.195,0.001449372
1.2702,1734,7271.5293,4.195,0.001454826
1.2704,1695,7106.2876,4.195,0.001422105
1.2706,1737.5,7284.4688,4.195,0.001457762
1.2708,1732,7263.1421,4.195,0.001453148
1.271,1769.5,7420.3984,4.195,0.001484611
1.2712,1580,6622.5703,4.195,0.00132562
1.2714,1507.5,6320.1938,4.195,0.001264792
1.2716,1517,6360.0225,4.195,0.001272763
1.2718,1514,6347.4453,4.195,0.001270246
1.272,1489,6242.6328,4.195,0.001249271
1.2722,1503,6301.3276,4.195,0.001261017
1.2724,1519.5,6370.5039,4.195,0.00127486
1.2726,1514.5,6349.5415,4.195,0.001270665
1.2728,1490,6246.8252,4.195,0.00125011
1.273,1507.5,6320.1938,4.195,0.001264793
1.2732,1517,6358.5059,4.195,0.001272763
1.2734,1513.5,6345.3491,4.195,0.001269826
1.2736,1498.5,6282.4614,4.195,0.001257241
1.2738,1493.5,6261.499,4.195,0.001253046
1.274,1489.5,6244.729,4.195,0.00124969
1.2742,1408,5903.04,4.195,0.001181312
1.2744,1416.5,5938.6763,4.195,0.001188443
1.2746,1400,5869.5,4.195,0.0011746
1.2748,1420.5,5955.4463,4.195,0.001191799
1.275,1420.5,5956.8667,4.195,0.001191799
1.2752,1415,5932.3877,4.195,0.001187185
1.2754,1395.5,5849.2383,4.195,0.001170824
1.2756,1419.5,5951.2539,4.195,0.00119096
1.2758,1419.5,5951.2539,4.195,0.00119096
1.276,1389.5,5825.479,4.195,0.00116579
1.2762,1368.5,5737.4365,4.195,0.001148171
1.2764,1384.5,5804.5166,4.195,0.001161595
1.2766,1390,5827.5752,4.195,0.00116621
1.2768,1390.5,5831.062,4.195,0.001166629
1.277,1367,5731.1475,4.195,0.001146913
1.2772,1384.5,5804.5166,4.195,0.001161596
1.2774,1386.5,5812.9014,4.195,0.001163273
1.2776,1388,5820.5781,4.195,0.001164532
1.2778,1430.5,5997.3716,4.195,0.001200189
1.278,1435.5,6019.7695,4.195,0.001204384
1.2782,1446.5,6064.4512,4.195,0.001213613
1.2784,1616,6773.4644,4.195,0.001355824
1.2786,1715,7190.1377,4.195,0.001438885
1.2788,1740,7294.9502,4.195,0.00145986
1.279,1743.5,7307.8804,4.195,0.001462796
1.2792,1760.5,7380.8965,4.195,0.00147706
1.2794,1769,7416.5327,4.195,0.001484191
1.2796,1758.5,7374.27,4.195,0.001475381
1.2798,1683.5,7058.0737,4.195,0.001412456
1.28,1757.5,7368.3188,4.195,0.001474542
1.2802,1886,7903.2827,4.195,0.001582354
1.2804,1781.5,7470.7202,4.195,0.001494678
1.2806,1761,7385.6338,4.195,0.001477479
1.2808,1738.5,7290.3999,4.195,0.001458601
1.281,1761.5,7380.6851,4.195,0.001477898
1.2812,1765.5,7403.6245,4.195,0.001481255
1.2814,1792,7515.6475,4.195,0.001503488
1.2816,1757,7367.9795,4.195,0.001474123
1.2818,1726.5,7232.3086,4.195,0.001448533
1.282,1790,7502.7852,4.195,0.00150181
1.2822,1762,7388.9473,4.195,0.001478318
1.2824,1761,7382.9927,4.195,0.001477479
1.2826,1742.5,7301.0752,4.195,0.001461957
1.2828,1750,7332.5,4.195,0.00146825
1.283,1792.5,7516.8486,4.195,0.001503907
1.2832,1753.5,7351.5488,4.195,0.001471187
1.2834,1728.5,7243.2788,4.195,0.001450211
1.2836,1758,7364.2622,4.195,0.001474962
1.2838,1771.5,7429.6704,4.195,0.001486288
1.284,1730,7254.7549,4.195,0.00145147
1.2842,1737,7276.2935,4.195,0.001457343
1.2844,1751,7342.8184,4.195,0.001469089
1.2846,1699.5,7126.8535,4.195,0.00142588
1.2848,1724.5,7231.6909,4.195,0.001446855
1.285,1715.5,7193.9492,4.195,0.001439304
1.2852,1684.5,7063.9507,4.195,0.001413296
1.2854,1533,6427.1025,4.195,0.001286187
1.2856,1375.5,5763.3452,4.195,0.001154044
1.2858,1457,6108.4727,4.195,0.001222423
1.286,1341,5626.8359,4.195,0.001125099
1.2862,1143.5,4795.2671,4.195,0.000959396
1.2864,1210,5075.9502,4.195,0.00101519
1.2866,1113.5,4664.4517,4.195,0.000934226
1.2868,1359,5692.8511,4.195,0.001140201
1.287,1484.5,6223.7666,4.195,0.001245495
1.2872,1579,6623.9053,4.195,0.001324781
1.2874,1532.5,6426.5386,4.195,0.001285767
1.2876,1591.5,6674.7505,4.195,0.001335268
1.2878,1588.5,6654.2266,4.195,0.001332751
1.288,1658.5,6957.4077,4.195,0.001391481
1.2882,1419.5,5949.8345,4.195,0.00119096
1.2884,1609,6745.7329,4.195,0.001349951
1.2886,1630,6833.7754,4.195,0.00136757
1.2888,1599,6703.8076,4.195,0.001341561
1.289,1616,6775.0801,4.195,0.001355824
1.2892,1624,6808.6201,4.195,0.001362536
1.2894,1620,6791.8501,4.195,0.00135918
1.2896,1607.5,6737.8364,4.195,0.001348692
1.2898,1628.5,6827.4863,4.195,0.001366311
1.29,1628,6825.3901,4.195,0.001365892
1.2902,1625.5,6814.9092,4.195,0.001363794
1.2904,1604,6723.1665,4.195,0.001345756
1.2906,1624,6810.2441,4.195,0.001362536
1.2908,1546,6480.0591,4.195,0.001297094
1.291,1518,6365.7329,4.195,0.001273602
1.2912,1505,6309.7129,4.195,0.001262695
1.2914,1516.5,6359.4429,4.195,0.001272343
1.2916,1525,6393.5625,4.195,0.001279475
1.2918,1527,6401.9478,4.195,0.001281153
1.292,1506.5,6316.0015,4.195,0.001263953
1.2922,1513.5,6345.3491,4.195,0.001269826
1.2924,1512.5,6342.6689,4.195,0.001268987
1.2926,1497.5,6276.7715,4.195,0.001256402
1.2928,1484.5,6223.7666,4.195,0.001245495
1.293,1482.5,6215.3813,4.195,0.001243817
1.2932,1500,6288.75,4.195,0.0012585
1.2934,1502,6297.1353,4.195,0.001260178
1.2936,1486.5,6232.1514,4.195,0.001247173
1.2938,1481,6209.0928,4.195,0.001242559
1.294,1499,6284.5576,4.195,0.001257661
1.2942,1495,6266.293,4.195,0.001254305
1.2944,1490.5,6250.4116,4.195,0.001250529
1.2946,1481.5,6211.189,4.195,0.001242978
1.2948,1505,6311.9697,4.195,0.001262695
1.295,1459,6118.3164,4.195,0.001224101
1.2952,1360,5703.1602,4.195,0.00114104
1.2954,1334.5,5594.8916,4.195,0.001119645
1.2956,1326.5,5561.3516,4.195,0.001112933
1.2958,1318.5,5527.8115,4.195,0.001106221
1.296,1396.5,5854.8262,4.195,0.001171663
1.2962,1488,6235.4639,4.195,0.001248432
1.2964,1678,7033.3374,4.195,0.001407842
1.2966,1789,7500.3828,4.195,0.001500971
1.2968,1757,7358.3164,4.195,0.001474123
1.297,1884.5,7902.6509,4.195,0.001581095
1.2972,1875.5,7867.7227,4.195,0.001573545
1.2974,1863,7812.4907,4.195,0.001563057
1.2976,1860,7793.3999,4.195,0.00156054
1.2978,1939,8132.1655,4.195,0.001626821
1.298,1875.5,7864.9092,4.195,0.001573544
1.2982,1868,7831.5903,4.195,0.001567252
1.2984,1880,7875.3203,4.195,0.00157732
1.2986,1889.5,7924.5625,4.195,0.00158529
1.2988,1882,7893.1074,4.195,0.001578998
1.299,1853.5,7772.6523,4.195,0.001555086
1.2992,1838,7699.3823,4.195,0.001542082
1.2994,1914,8022.5312,4.195,0.001605846
1.2996,1868.5,7836.4888,4.195,0.001567671
1.2998,1866,7823.2051,4.195,0.001565574
1.3,1866.5,7823.4351,4.195,0.001565993
1.3002,1904,7982.52,4.195,0.001597456
1.3004,1874.5,7858.8413,4.195,0.001572705
1.3006,1845,7731.4722,4.195,0.001547955
1.3008,1878,7868.8203,4.195,0.001575642
1.301,1861,7795.729,4.195,0.001561379
1.3012,1897.5,7960.0127,4.195,0.001592002
1.3014,1844,7733.7354,4.195,0.001547116
1.3016,1844.5,7733.0664,4.195,0.001547535
1.3018,1792.5,7515.0566,4.195,0.001503907
1.302,1687.5,7074.8438,4.195,0.001415812
1.3022,1599.5,6702.7046,4.195,0.00134198
1.3024,1513.5,6346.8623,4.195,0.001269826
1.3026,1576,6608.9561,4.195,0.001322264
1.3028,1673,7016.5615,4.195,0.001403647
1.303,1687.5,7076.5312,4.195,0.001415812
1.3032,1636.5,6861.0264,4.195,0.001373023
1.3034,1537.5,6444.4316,4.195,0.001289963
1.3036,1566,6567.021,4.195,0.001313874
1.3038,1514.5,6351.0557,4.195,0.001270665
1.304,1540.5,6460.0869,4.195,0.001292479
1.3042,1541.5,6461.1978,4.195,0.001293318
1.3044,1522,6382.5068,4.195,0.001276958
1.3046,1492.5,6254.3208,4.195,0.001252207
1.3048,1727,7238.7207,4.195,0.001448953
1.305,1741.5,7305.5928,4.195,0.001461118
1.3052,1588.5,6659.7866,4.195,0.001332751
1.3054,1602.5,6716.8789,4.195,0.001344498
1.3056,1614.5,6768.7915,4.195,0.001354565
1.3058,1633,6846.3525,4.195,0.001370087
1.306,1657,6946.9727,4.195,0.001390223
1.3062,1585.5,6647.209,4.195,0.001330234
1.3064,1622,6800.2354,4.195,0.001360858
1.3066,1627.5,6823.2939,4.195,0.001365472
1.3068,1627.5,6823.2939,4.195,0.001365472
1.307,1615.5,6772.9839,4.195,0.001355404
1.3072,1606,6733.1553,4.195,0.001347434
1.3074,1606.5,6736.8579,4.195,0.001347854
1.3076,1505.5,6313.3145,4.195,0.001263114
1.3078,1596.5,6691.73,4.195,0.001339463
1.308,1721,7215.2925,4.195,0.001443919
1.3082,1698.5,7119.2632,4.195,0.001425041
1.3084,1720.5,7213.1963,4.195,0.001443499
1.3086,1730.5,7255.1216,4.195,0.001451889
1.3088,1715,7188.4229,4.195,0.001438885
1.309,1701,7131.4429,4.195,0.001427139
1.3092,1706.5,7154.5015,4.195,0.001431753
1.3094,1695,7107.9824,4.195,0.001422105
1.3096,1666,6984.7051,4.195,0.001397774
1.3098,1713.5,7183.8491,4.195,0.001437626
1.31,1712.5,7181.3687,4.195,0.001436787
1.3102,1683,7054.2949,4.195,0.001412037
1.3104,1653,6930.2026,4.195,0.001386867
1.3106,1674.5,7020.3413,4.195,0.001404905
1.3108,1660.5,6961.6465,4.195,0.001393159
1.311,1640,6875.7002,4.195,0.00137596
1.3112,1643,6884.9912,4.195,0.001378477
1.3114,1703,7139.8276,4.195,0.001428817
1.3116,1754,7353.645,4.195,0.001471606
1.3118,1814.5,7607.2915,4.195,0.001522365
1.312,1688,7075.2524,4.195,0.001416232
1.3122,1701.5,7131.8374,4.195,0.001427558
1.3124,1710.5,7169.561,4.195,0.001435109
1.3126,1721,7213.5718,4.195,0.001443919
1.3128,1840.5,7718.1367,4.195,0.001544179
1.313,1881.5,7886.3076,4.195,0.001578578
1.3132,1917,8037.0229,4.195,0.001608363
1.3134,1916,8035.7036,4.195,0.001607524
1.3136,1824.5,7641.0063,4.195,0.001530755
1.3138,2073.5,8695.2227,4.195,0.001739666
1.314,2062,8650.0908,4.195,0.001730018
1.3142,1951.5,8181.6641,4.195,0.001637308
1.3144,2014,8436.6465,4.195,0.001689746
1.3146,2082.5,8732.9639,4.195,0.001747217
1.3148,2017.9999,8462.4824,4.195,0.001693102
1.315,1997.5,8376.5166,4.195,0.001675902
1.3152,2030.9999,8512.9365,4.195,0.001704009
1.3154,1859,7798.5054,4.195,0.001559701
1.3156,1647,6907.5176,4.195,0.001381833
1.3158,1577.5,6613.6689,4.195,0.001323522
1.316,1557,6520.7163,4.195,0.001306323
1.3162,1644,6898.2241,4.195,0.001379316
1.3164,1443,6051.2207,4.195,0.001210677
1.3166,1461.5,6129.5308,4.195,0.001226198
1.3168,1310,5484.3149,4.195,0.00109909
1.317,1697.5,7121.0127,4.195,0.001424202
1.3172,1714.5,7194.042,4.195,0.001438465
1.3174,1558.5,6530.1152,4.195,0.001307582
1.3176,1663.5,6974.2241,4.195,0.001395676
1.3178,1809.5,7590.853,4.195,0.00151817
1.318,1805.5,7569.5591,4.195,0.001514814
1.3182,1825,7649.4878,4.195,0.001531175
1.3184,1798,7533.6201,4.195,0.001508522
1.3186,1853,7770.5557,4.195,0.001554667
1.3188,1791.5,7512.6553,4.195,0.001503068
1.319,1824.5,7651.041,4.195,0.001530755
1.3192,1801.5,7555.4907,4.195,0.001511458
1.3194,1781.5,7470.7202,4.195,0.001494679
1.3196,1788.5,7493.8149,4.195,0.001500551
1.3198,1833.5,7682.3652,4.195,0.001538306
1.32,1893,7939.2417,4.195,0.001588227
1.3202,1823.5,7646.8472,4.195,0.001529916
1.3204,1827,7661.5244,4.195,0.001532853
1.3206,1805,7569.2676,4.195,0.001514395
1.3208,1806,7567.1401,4.195,0.001515234
1.321,1858.5,7785.2568,4.195,0.001559281
1.3212,1825.5,7648.8452,4.195,0.001531594
1.3214,1866.5,7828.1006,4.195,0.001565994
1.3216,1835,7693.2378,4.195,0.001539565
1.3218,1843,7726.7778,4.195,0.001546277
1.322,1636.5,6861.0264,4.195,0.001373023
1.3222,1464.5,6136.9868,4.195,0.001228715
1.3224,1614.5,6768.7915,4.195,0.001354565
1.3226,1669.5,6999.3789,4.195,0.00140071
1.3228,1642.5,6884.5391,4.195,0.001378057
1.323,1614,6765.0815,4.195,0.001354146
1.3232,1637,6861.4858,4.195,0.001373443
1.3234,1642.5,6886.1816,4.195,0.001378058
1.3236,1629,6829.5825,4.195,0.001366731
1.3238,1597.5,6695.9214,4.195,0.001340302
1.324,1654.5,6936.4912,4.195,0.001388125
1.3242,1546.5,6483.7017,4.195,0.001297513
1.3244,1495.5,6269.8838,4.195,0.001254724
1.3246,1520.5,6374.6963,4.195,0.001275699
1.3248,1547.5,6487.894,4.195,0.001298352
1.325,1553,6510.9526,4.195,0.001302967
1.3252,1547.5,6489.4414,4.195,0.001298352
1.3254,1523.5,6387.2739,4.195,0.001278216
1.3256,1530,6414.5254,4.195,0.00128367
1.3258,1592,6674.46,4.195,0.001335688
1.326,1626,6817.0054,4.195,0.001364214
1.3262,1647,6905.0479,4.195,0.001381833
1.3264,1614.5,6768.7915,4.195,0.001354565
1.3266,1613,6762.5024,4.195,0.001353307
1.3268,1613.5,6766.2124,4.195,0.001353726
1.327,1605.5,6731.0591,4.195,0.001347014
1.3272,1591,6670.2676,4.195,0.001334849
1.3274,1614,6766.6953,4.195,0.001354146
1.3276,1615.5,6777.0229,4.195,0.001355405
1.3278,1565.5,6564.9243,4.195,0.001313454
1.328,1401.5,5875.7891,4.195,0.001175858
1.3282,1536.5,6438.7031,4.195,0.001289123
1.3284,1836,7692.8403,4.195,0.001540404
1.3286,1904.5,7982.7119,4.195,0.001597875
1.3288,1972,8269.582,4.195,0.001654508
1.329,1962.5,8227.7812,4.195,0.001646537
1.3292,1963.5,8233.9375,4.195,0.001647376
1.3294,1963,8229.8779,4.195,0.001646957
1.3296,1929,8087.3325,4.195,0.001618431
1.3298,1900.5,7967.8467,4.195,0.001594519
1.33,1896,7947.0845,4.195,0.001590744
1.3302,1922,8057.9854,4.195,0.001612558
1.3304,1874,7856.7451,4.195,0.001572286
1.3306,1962,8223.7236,4.195,0.001646118
1.3308,2094.5,8777.002,4.195,0.001757285
1.331,2068.5,8674.2549,4.195,0.001735471
1.3312,2083.5,8738.1982,4.195,0.001748056
1.3314,2072.5,8691.0293,4.195,0.001738827
1.3316,2128.5,8916.2871,4.195,0.001785812
1.3318,2131,8934.2178,4.195,0.001787909
1.332,2106.5,8836.7676,4.195,0.001767353
1.3322,2064.5,8653.3525,4.195,0.001732115
1.3324,2159.5,9043.9863,4.195,0.00181182
1.3326,2239.5,9389.1045,4.195,0.00187894
1.3328,2231,9356.8135,4.195,0.001871809
1.333,2165,9080.0098,4.195,0.001816435
1.3332,2156,9033.6396,4.195,0.001808884
1.3334,2200,9225.7002,4.195,0.0018458
1.3336,2139,8970.9658,4.195,0.001794621
1.3338,2052.5,8605.1064,4.195,0.001722047
1.334,2091.5,8761.2939,4.195,0.001754768
1.3342,2132,8933.0801,4.195,0.001788748
1.3344,2155,9040.2256,4.195,0.001808045
1.3346,2060.5,8638.6465,4.195,0.001728759
1.3348,2100.5,8806.3467,4.195,0.001762319
1.335,2080.5,8724.5771,4.195,0.001745539
1.3352,2057,8626.0293,4.195,0.001725823
1.3354,2046,8577.8555,4.195,0.001716594
1.3356,2033.9999,8525.5107,4.195,0.001706526
1.3358,2040,8547.6006,4.195,0.00171156
1.336,2094,8771.7666,4.195,0.001756866
1.3362,2038.5001,8539.2773,4.195,0.001710302
1.3364,2074,8698.3555,4.195,0.001740086
1.3366,2048.5,8586.2881,4.195,0.001718691
1.3368,2095,8785.3828,4.195,0.001757705
1.337,2046.5,8579.9512,4.195,0.001717013
1.3372,1885,7896.2651,4.195,0.001581515
1.3374,1973,8266.8701,4.195,0.001655347
1.3376,1946.5,8162.6479,4.195,0.001633114
1.3378,1938.5,8132.0078,4.195,0.001626401
1.338,1928,8087.9604,4.195,0.001617592
1.3382,1934.5,8108.457,4.195,0.001623045
1.3384,1948,8158.2246,4.195,0.001634372
1.3386,1998,8376.6152,4.195,0.001676322
1.3388,1860.5,7802.0068,4.195,0.001560959
1.339,1716.5,7196.4263,4.195,0.001440143
1.3392,1721,7215.2925,4.195,0.001443919
1.3394,1719,7206.9077,4.195,0.001442241
1.3396,1710,7167.4653,4.195,0.00143469
1.3398,1709.5,7167.0791,4.195,0.00143427
1.34,1721.5,7217.3892,4.195,0.001444338
1.3402,1719,7206.9077,4.195,0.001442241
1.3404,1703,7139.8276,4.195,0.001428817
1.3406,1695.5,7108.3838,4.195,0.001422524
1.3408,1690,7087.0151,4.195,0.00141791
1.341,1572.5,6592.7065,4.195,0.001319327
1.3412,1605,6728.9629,4.195,0.001346595
1.3414,1595.5,6687.5386,4.195,0.001338624
1.3416,1613,6762.5024,4.195,0.001353307
1.3418,1616,6773.4644,4.195,0.001355824
1.342,1641.5,6880.3477,4.195,0.001377218
1.3422,1561,6544.4927,4.195,0.001309679
1.3424,1609,6745.7329,4.195,0.001349951
1.3426,1611,6754.1177,4.195,0.001351629
1.3428,1606.5,6736.8579,4.195,0.001347853
1.343,1558.5,6532.4531,4.195,0.001307581
1.3432,1572,6589.0381,4.195,0.001318908
1.3434,1580.5,6626.2466,4.195,0.001326039
1.3436,1581,6628.3428,4.195,0.001326459
1.3438,1552,6506.7603,4.195,0.001302128
1.344,1565.5,6564.9243,4.195,0.001313454
1.3442,1567.5,6575.6626,4.195,0.001315132
1.3444,1419,5955.543,4.195,0.001190541
1.3446,1266,5304.54,4.195,0.001062174
1.3448,1240,5197.4604,4.195,0.00104036
1.345,1187.5,4979.7812,4.195,0.000996312
1.3452,1270.5,5331.0181,4.195,0.001065949
1.3454,1253,5254.4556,4.195,0.001051267
1.3456,1293.5,5422.999,4.195,0.001085247
1.3458,1289.5,5406.229,4.195,0.00108189
1.346,1283.5,5381.0737,4.195,0.001076856
1.3462,1317.5,5524.9365,4.195,0.001105382
1.3464,1472,6171.3604,4.195,0.001235008
1.3466,1701,7133.1436,4.195,0.001427139
1.3468,1431,5996.605,4.195,0.001200609
1.347,1553,6517.9409,4.195,0.001302967
1.3472,1442,6040.5381,4.195,0.001209838
1.3474,1400.5,5870.1958,4.195,0.001175019
1.3476,1437,6026.0596,4.195,0.001205643
1.3478,1685,7068.5752,4.195,0.001413715
1.348,1759,7374.6079,4.195,0.001475801
1.3482,1867,7818.9966,4.195,0.001566413
1.3484,1952.5,8188.7847,4.195,0.001638147
1.3486,1886,7911.7705,4.195,0.001582354
1.3488,1845,7737.0078,4.195,0.001547955
1.349,1861,7797.5903,4.195,0.001561379
1.3492,1904,7982.52,4.195,0.001597456
1.3494,1924.5,8073.2778,4.195,0.001614655
1.3496,1880,7883.7803,4.195,0.00157732
1.3498,1857,7777.1162,4.195,0.001558023
1.35,1947.5,8160.9985,4.195,0.001633952
1.3502,1925,8072.4878,4.195,0.001615075
1.3504,1858.5,7788.0439,4.195,0.001559281
1.3506,1907,7990.3301,4.195,0.001599973
1.3508,1909,8005.3916,4.195,0.001601651
1.351,1869,7838.5854,4.195,0.001568091
1.3512,1882,7890.2852,4.195,0.001578998
1.3514,1836,7699.2661,4.195,0.001540404
1.3516,1828.5,7661.415,4.195,0.001534111
1.3518,1859,7785.4922,4.195,0.001559701
1.352,1843.5,7724.2651,4.195,0.001546696
1.3522,1875,7859.063,4.195,0.001573125
1.3524,1893,7938.2954,4.195,0.001588227
1.3526,1877.5,7873.2964,4.195,0.001575222
1.3528,1868.5,7833.6865,4.195,0.001567671
1.353,1828.5,7659.5869,4.195,0.001534111
1.3532,1902,7967.478,4.195,0.001595778
1.3534,1888,7911.6636,4.195,0.001584032
1.3536,1914.5,8029.4126,4.195,0.001606265
1.3538,1843.5,7731.6387,4.195,0.001546697
1.354,1836.5,7695.853,4.195,0.001540823
1.3542,1895.5,7940.2495,4.195,0.001590324
1.3544,1968,8262.6484,4.195,0.001651152
1.3546,1492,6256.7021,4.195,0.001251788
1.3548,1422.5,5960.9858,4.195,0.001193477
1.355,1551.5,6506.2153,4.195,0.001301708
1.3552,1541,6456.79,4.195,0.001292899
1.3554,1680.5,7043.8159,4.195,0.001409939
1.3556,1605.5,6732.6646,4.195,0.001347014
1.3558,1631.5,6836.8003,4.195,0.001368829
1.356,1777,7451.8496,4.195,0.001490903
1.3562,1704,7142.3164,4.195,0.001429656
1.3564,1685,7062.6777,4.195,0.001413715
1.3566,1704,7144.02,4.195,0.001429656
1.3568,1699.5,7125.1538,4.195,0.00142588
1.357,1715.5,7193.9492,4.195,0.001439304
1.3572,1691.5,7089.9224,4.195,0.001419168
1.3574,1708.5,7162.8862,4.195,0.001433431
1.3576,1677.5,7032.9189,4.195,0.001407422
1.3578,1643.5,6890.374,4.195,0.001378897
1.358,1711,7171.6567,4.195,0.001435529
1.3582,1718,7204.4331,4.195,0.001441402
1.3584,1658.5,6953.2612,4.195,0.001391481
1.3586,1653,6930.2026,4.195,0.001386867
1.3588,1632.5,6844.2563,4.195,0.001369667
1.359,1634,6850.5454,4.195,0.001370926
1.3592,1650.5,6919.7217,4.195,0.001384769
1.3594,1650.5,6921.3716,4.195,0.001384769
1.3596,1629,6829.5825,4.195,0.001366731
1.3598,1680,7043.4004,4.195,0.00140952
1.36,1799,7544.1064,4.195,0.001509361
1.3602,1546.5,6485.248,4.195,0.001297513
1.3604,1490,6246.8252,4.195,0.00125011
1.3606,1556.5,6525.6265,4.195,0.001305903
1.3608,1618,6783.4653,4.195,0.001357502
1.361,1612,6758.3101,4.195,0.001352468
1.3612,1610.5,6752.0215,4.195,0.001351209
1.3614,1588.5,6659.7866,4.195,0.001332751
1.3616,1605,6728.9629,4.195,0.001346595
1.3618,1615,6770.8877,4.195,0.001354985
1.362,1625,6814.4375,4.195,0.001363375
1.3622,1691,7089.5176,4.195,0.001418749
1.3624,1770.5,7419.2798,4.195,0.001485449
1.3626,1842,7724.4272,4.195,0.001545438
1.3628,1782.5,7473.1313,4.195,0.001495517
1.363,1810,7586.6152,4.195,0.00151859
