Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,124.5,522.0908,4.1935,0.000104418
0.0002,117,490.6395,4.1935,9.81279E-05
0.0004,105.5,442.3088,4.1925,8.84618E-05
0.0006,124,519.994,4.1935,0.000103999
0.0008,124.5,522.0908,4.1935,0.000104418
0.001,121,507.595,4.195,0.000101519
0.0012,103.5,433.9238,4.1925,8.67848E-05
0.0014,123.5,517.8973,4.1935,0.000103579
0.0016,124.5,521.9662,4.1925,0.000104393
0.0018,122,511.607,4.1935,0.000102321
0.002,103,431.9305,4.1935,8.63861E-05
0.0022,122,511.607,4.1935,0.000102321
0.0024,125,524.1875,4.1935,0.000104838
0.0026,124.5,522.2775,4.195,0.000104456
0.0028,104,436.02,4.1925,0.000087204
0.003,125.5,526.2842,4.1935,0.000105257
0.0032,148,620.638,4.1935,0.000124128
0.0034,143.5,601.839,4.194,0.000120368
0.0036,127.5,534.5438,4.1925,0.000106909
0.0038,138.5,580.869,4.194,0.000116174
0.004,145.5,610.1542,4.1935,0.000122031
0.0042,147.5,618.615,4.194,0.000123723
0.0044,129.5,543.0582,4.1935,0.000108612
0.0046,135.5,568.2192,4.1935,0.000113644
0.0048,151,633.2185,4.1935,0.000126644
0.005,149,624.8315,4.1935,0.000124966
0.0052,139,582.8965,4.1935,0.000116579
0.0054,141,591.2835,4.1935,0.000118257
0.0056,156,654.186,4.1935,0.000130837
0.0058,152,637.26,4.1925,0.000127452
0.006,140.5,589.1868,4.1935,0.000117837
0.0062,133,557.7355,4.1935,0.000111547
0.0064,150.5,631.1218,4.1935,0.000126224
0.0066,154,645.876,4.194,0.000129175
0.0068,145.5,610.1542,4.1935,0.000122031
0.007,133.5,559.6988,4.1925,0.00011194
0.0072,153.5,643.7023,4.1935,0.00012874
0.0074,154,645.799,4.1935,0.00012916
0.0076,148,620.638,4.1935,0.000124128
0.0078,131.5,551.3138,4.1925,0.000110263
0.008,153,641.6055,4.1935,0.000128321
0.0082,154,645.799,4.1935,0.00012916
0.0084,129.5,543.123,4.194,0.000108625
0.0086,103,431.8275,4.1925,8.63655E-05
0.0088,122.5,513.7037,4.1935,0.000102741
0.009,126,528.381,4.1935,0.000105676
0.0092,123.5,517.8973,4.1935,0.000103579
0.0094,103,431.8275,4.1925,8.63655E-05
0.0096,123,515.862,4.194,0.000103172
0.0098,125,524.1875,4.1935,0.000104838
0.01,122,511.668,4.194,0.000102334
0.0102,105.5,442.4142,4.1935,8.84828E-05
0.0104,114.5,480.1558,4.1935,9.60312E-05
0.0106,122,511.485,4.1925,0.000102297
0.0108,122,511.607,4.1935,0.000102321
0.011,110,461.34,4.194,9.2268E-05
0.0112,97.5,408.8662,4.1935,8.17733E-05
0.0114,83.5,350.1573,4.1935,7.00314E-05
0.0116,81,339.6735,4.1935,6.79347E-05
0.0118,82,343.785,4.1925,6.8757E-05
