Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,938,3932.5652,4.1925,0.000786513
0.0002,921.5,3863.3889,4.1925,0.000772678
0.0004,941,3944.2017,4.1915,0.00078884
0.0006,944.5,3958.8718,4.1915,0.000791774
0.0008,934.5,3917.8914,4.1925,0.000783578
0.001,916,3839.4141,4.1915,0.000767883
0.0012,1022.5001,4284.2754,4.19,0.000856855
0.0014,1339.5,5617.1934,4.1935,0.001123439
0.0016,1137.5,4768.9688,4.1925,0.000953794
0.0018,1101.5,4618.0391,4.1925,0.000923608
0.002,1085.5,4549.8735,4.1915,0.000909975
0.0022,1069.5,4483.8789,4.1925,0.000896776
0.0024,1064.5,4462.9165,4.1925,0.000892583
0.0026,1064,4459.7563,4.1915,0.000891951
0.0028,1101.5,4616.9375,4.1915,0.000923387
0.003,1121,4698.6719,4.1915,0.000939734
0.0032,1114.5,4672.5415,4.1925,0.000934508
0.0034,1107,4639.9907,4.1915,0.000927998
0.0036,1150.5,4822.3208,4.1915,0.000964464
0.0038,1070.5,4488.0713,4.1925,0.000897614
0.004,896.5,3759.4729,4.1935,0.000751895
0.0042,914.5,3834.0413,4.1925,0.000766808
0.0044,985.5,4131.709,4.1925,0.000826342
0.0046,1003,4204.0747,4.1915,0.000840815
0.0048,1008.9999,4230.2324,4.1925,0.000846046
0.005,1008,4226.04,4.1925,0.000845208
0.0052,1043.5,4373.8306,4.1915,0.000874766
0.0054,1177.5,4938.4346,4.194,0.000987687
0.0056,1016.5,4260.6602,4.1915,0.000852132
0.0058,951.5,3989.1638,4.1925,0.000797833
0.006,898,3763.9673,4.1915,0.000752793
0.0062,915,3835.2227,4.1915,0.000767045
0.0064,921.5,3862.4675,4.1915,0.000772493
0.0066,933.5,3915.0989,4.194,0.00078302
0.0068,899.5,3771.1538,4.1925,0.000754231
0.007,888,3721.1638,4.1905,0.000744233
0.0072,901.5,3778.6375,4.1915,0.000755727
0.0074,914.5,3834.0413,4.1925,0.000766808
0.0076,895.5,3754.3838,4.1925,0.000750877
0.0078,902.5,3784.6338,4.1935,0.000756927
0.008,897,3759.7756,4.1915,0.000751955
0.0082,902,3780.7332,4.1915,0.000756147
0.0084,900.5,3775.3464,4.1925,0.000755069
0.0086,902.5,3784.6338,4.1935,0.000756927
0.0088,906,3798.405,4.1925,0.000759681
0.009,945,3961.9126,4.1925,0.000792383
0.0092,899.5,3771.1538,4.1925,0.000754231
0.0094,897,3762.0178,4.194,0.000752404
0.0096,892,3738.8181,4.1915,0.000747764
0.0098,901.5,3779.5388,4.1925,0.000755908
0.01,905,3795.1174,4.1935,0.000759024
0.0102,885,3711.2476,4.1935,0.000742249
0.0104,920,3856.1802,4.1915,0.000771236
0.0106,928,3889.7122,4.1915,0.000777942
0.0108,936.5,3925.3398,4.1915,0.000785068
0.011,923,3870.6006,4.1935,0.00077412
0.0112,933.5,3914.6323,4.1935,0.000782926
0.0114,910,3814.2651,4.1915,0.000762853
0.0116,929,3893.9036,4.1915,0.000778781
0.0118,925,3878.0625,4.1925,0.000775613
0.012,941,3946.0835,4.1935,0.000789217
0.0122,931,3904.1484,4.1935,0.00078083
0.0124,927.5,3887.6165,4.1915,0.000777523
0.0126,921.5,3862.4675,4.1915,0.000772493
0.0128,951.5,3989.1638,4.1925,0.000797833
0.013,951.5,3990.1152,4.1935,0.000798023
0.0132,950,3985.2502,4.195,0.00079705
0.0134,926.5,3885.7407,4.194,0.000777148
0.0136,948,3975.438,4.1935,0.000795088
0.0138,956,4008.9861,4.1935,0.000801797
0.014,961.5,4031.0889,4.1925,0.000806218
0.0142,939,3935.8186,4.1915,0.000787164
0.0144,955.5,4004.9785,4.1915,0.000800996
0.0146,964,4040.6062,4.1915,0.000808121
0.0148,963,4036.4148,4.1915,0.000807283
0.015,944.5,3959.8164,4.1925,0.000791963
0.0152,972.5,4077.2063,4.1925,0.000815441
0.0154,936.5,3927.2129,4.1935,0.000785443
0.0156,940,3942.3599,4.194,0.000788472
0.0158,920,3858.02,4.1935,0.000771604
0.016,923.5,3872.6973,4.1935,0.000774539
0.0162,936,3924.1802,4.1925,0.000784836
0.0164,932,3906.4783,4.1915,0.000781296
0.0166,923,3868.7546,4.1915,0.000773751
0.0168,907.5,3803.7864,4.1915,0.000760757
0.017,929,3893.9036,4.1915,0.000778781
0.0172,933.5,3914.6323,4.1935,0.000782926
0.0174,876.5,3673.8499,4.1915,0.00073477
0.0176,908,3806.79,4.1925,0.000761358
0.0178,933,3911.6025,4.1925,0.00078232
0.018,933,3911.6025,4.1925,0.000782321
0.0182,931.5,3905.314,4.1925,0.000781063
0.0184,911.5,3820.5525,4.1915,0.00076411
0.0186,986,4133.8052,4.1925,0.000826761
0.0188,978.5,4102.3613,4.1925,0.000820472
0.019,975.5,4089.7839,4.1925,0.000817957
0.0192,985,4128.6274,4.1915,0.000825726
0.0194,1021,4280.5425,4.1925,0.000856108
0.0196,1020.4999,4278.4463,4.1925,0.000855689
0.0198,1013,4247.0024,4.1925,0.0008494
0.02,928.5,3891.8079,4.1915,0.000778362
0.0202,877.5,3678.9189,4.1925,0.000735784
0.0204,915,3836.1377,4.1925,0.000767227
0.0206,923,3869.6775,4.1925,0.000773935
0.0208,911.5,3821.4639,4.1925,0.000764293
0.021,916.5,3842.4263,4.1925,0.000768485
0.0212,976.5,4093.9763,4.1925,0.000818795
0.0214,1020,4276.3501,4.1925,0.00085527
0.0216,1008.9999,4230.2324,4.1925,0.000846046
0.0218,1000,4192.5,4.1925,0.0008385
0.022,1016.5,4261.6763,4.1925,0.000852335
0.0222,1008.5,4228.1362,4.1925,0.000845627
0.0224,994,4167.3452,4.1925,0.000833469
0.0226,926.5,3883.4248,4.1915,0.000776685
0.0228,918.5,3851.7297,4.1935,0.000770346
0.023,939,3936.7576,4.1925,0.000787351
0.0232,935.5,3922.0837,4.1925,0.000784417
0.0234,922.5,3867.5813,4.1925,0.000773516
0.0236,942.5,3951.4314,4.1925,0.000790286
0.0238,948.5,3976.5864,4.1925,0.000795317
0.024,943.5,3955.6238,4.1925,0.000791125
0.0242,923.5,3871.7739,4.1925,0.000774355
0.0244,946,3966.1052,4.1925,0.000793221
0.0246,948,3975.438,4.1935,0.000795088
0.0248,950.5,3985.9219,4.1935,0.000797184
0.025,931.5,3905.314,4.1925,0.000781063
0.0252,953,3995.4526,4.1925,0.00079909
0.0254,954,3999.645,4.1925,0.000799929
0.0256,955.5,4005.9338,4.1925,0.000801187
0.0258,932.5,3909.5063,4.1925,0.000781901
0.026,948.5,3976.5864,4.1925,0.000795317
0.0262,949,3979.6316,4.1935,0.000795926
0.0264,914.5,3837.2422,4.196,0.000767448
0.0266,804,3370.77,4.1925,0.000674154
0.0268,828,3471.3901,4.1925,0.000694278
0.027,872,3654.9883,4.1915,0.000730998
0.0272,874,3664.2451,4.1925,0.000732849
0.0274,857,3593.8296,4.1935,0.000718766
0.0276,862.5,3616.8938,4.1935,0.000723379
0.0278,879.5,3688.1833,4.1935,0.000737637
0.028,881,3694.4736,4.1935,0.000738895
0.0282,865.5,3628.6089,4.1925,0.000725722
0.0284,860.5,3608.5068,4.1935,0.000721701
0.0286,876.5,3674.7263,4.1925,0.000734945
0.0288,883.5,3704.0737,4.1925,0.000740815
0.029,881,3692.7117,4.1915,0.000738542
0.0292,869.5,3645.3789,4.1925,0.000729076
0.0294,888.5,3725.0364,4.1925,0.000745007
0.0296,883.5,3704.0737,4.1925,0.000740815
0.0298,871.5,3653.7639,4.1925,0.000730753
0.03,855,3584.5876,4.1925,0.000716918
