Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,276,1157.13,4.1925,0.000231426
0.0002,276,1157.406,4.1935,0.000231481
0.0004,272.5,1142.7288,4.1935,0.000228546
0.0006,254.5,1066.9913,4.1925,0.000213398
0.0008,273.5,1146.9222,4.1935,0.000229384
0.001,276,1157.406,4.1935,0.000231481
0.0012,254,1065.149,4.1935,0.00021303
0.0014,224.5,941.2162,4.1925,0.000188243
0.0016,243,1018.7775,4.1925,0.000203756
0.0018,246.5,1033.6978,4.1935,0.00020674
0.002,246.5,1033.6978,4.1935,0.00020674
0.0022,225,943.3125,4.1925,0.000188663
0.0024,241.5,1012.7303,4.1935,0.000202546
0.0026,253.5,1062.5454,4.1915,0.000212509
0.0028,332,1391.91,4.1925,0.000278382
0.003,334.5,1402.7257,4.1935,0.000280545
0.0032,370.5,1553.6918,4.1935,0.000310738
0.0034,366.5,1536.9177,4.1935,0.000307384
0.0036,315,1320.6376,4.1925,0.000264128
0.0038,256,1073.536,4.1935,0.000214707
0.004,242,1014.827,4.1935,0.000202965
0.0042,226.5,949.8278,4.1935,0.000189966
0.0044,225,943.5375,4.1935,0.000188708
0.0046,224.5,941.4407,4.1935,0.000188288
0.0048,242.5,1016.6813,4.1925,0.000203336
0.005,271,1136.4385,4.1935,0.000227288
0.0052,271,1136.1675,4.1925,0.000227234
0.0054,265,1111.2775,4.1935,0.000222256
0.0056,247,1035.5475,4.1925,0.00020711
0.0058,268,1123.858,4.1935,0.000224772
0.006,269.5,1129.6093,4.1915,0.000225922
0.0062,327,1371.2745,4.1935,0.000274255
0.0064,341.5,1431.3973,4.1915,0.000286279
0.0066,436.5,1830.4628,4.1935,0.000366093
0.0068,425,1781.8125,4.1925,0.000356363
0.007,443.5,1859.3738,4.1925,0.000371875
0.0072,442,1853.7479,4.194,0.00037075
0.0074,380.5,1595.6267,4.1935,0.000319125
0.0076,347.5,1456.8938,4.1925,0.000291379
0.0078,373.5,1566.2722,4.1935,0.000313254
0.008,359,1504.7485,4.1915,0.00030095
0.0082,410,1719.5399,4.194,0.000343908
0.0084,375,1572.5625,4.1935,0.000314513
0.0086,373.5,1564.965,4.19,0.000312993
0.0088,387.5,1624.5938,4.1925,0.000324919
0.009,335,1404.4875,4.1925,0.000280898
0.0092,364.5,1528.5308,4.1935,0.000305706
0.0094,390.5,1637.5618,4.1935,0.000327512
0.0096,378.5,1586.8613,4.1925,0.000317372
0.0098,356.5,1494.6263,4.1925,0.000298925
0.01,405,1698.3676,4.1935,0.000339674
0.0102,350.5,1469.8218,4.1935,0.000293964
0.0104,347,1454.7975,4.1925,0.00029096
0.0106,358.5,1503.0112,4.1925,0.000300602
0.0108,408.5,1713.0448,4.1935,0.000342609
0.011,369,1546.6636,4.1915,0.000309333
0.0112,392,1644.4401,4.195,0.000328888
0.0114,343.5,1440.1238,4.1925,0.000288025
0.0116,350.5,1469.8218,4.1935,0.000293964
0.0118,369.5,1548.7593,4.1915,0.000309752
0.012,405.5,1700.6669,4.194,0.000340133
0.0122,352,1475.76,4.1925,0.000295152
0.0124,408.5,1713.2489,4.194,0.00034265
0.0126,385,1614.4976,4.1935,0.0003229
0.0128,372,1559.9821,4.1935,0.000311996
0.013,370,1550.8551,4.1915,0.000310171
0.0132,429,1799.0115,4.1935,0.000359802
0.0134,394,1652.239,4.1935,0.000330448
0.0136,413,1732.535,4.195,0.000346507
0.0138,372.5,1561.3339,4.1915,0.000312267
0.014,365.5,1532.3588,4.1925,0.000306472
0.0142,396,1660.2301,4.1925,0.000332046
0.0144,429.5,1801.3229,4.194,0.000360265
0.0146,385.5,1616.2087,4.1925,0.000323242
0.0148,409.5,1717.2383,4.1935,0.000343448
0.015,407.5,1708.4438,4.1925,0.000341689
0.0152,375.5,1574.2838,4.1925,0.000314857
0.0154,379.5,1591.0538,4.1925,0.000318211
0.0156,419,1757.2859,4.194,0.000351457
0.0158,405.5,1700.0588,4.1925,0.000340012
0.016,406,1702.155,4.1925,0.000340431
0.0162,404,1694.1741,4.1935,0.000338835
0.0164,349.5,1465.6283,4.1935,0.000293126
0.0166,337,1412.8726,4.1925,0.000282574
0.0168,382.5,1603.6313,4.1925,0.000320726
0.017,369.5,1549.4983,4.1935,0.0003099
0.0172,377.5,1583.0463,4.1935,0.000316609
0.0174,400,1677.4,4.1935,0.00033548
0.0176,365,1530.2626,4.1925,0.000306052
0.0178,361.5,1516.4926,4.195,0.000303298
0.018,248.5,1041.8363,4.1925,0.000208367
0.0182,246,1031.601,4.1935,0.00020632
0.0184,246,1031.601,4.1935,0.00020632
0.0186,241,1010.3925,4.1925,0.000202079
0.0188,224,939.12,4.1925,0.000187824
0.019,245.5,1029.5043,4.1935,0.000205901
0.0192,246,1031.601,4.1935,0.00020632
0.0194,240.5,1008.5367,4.1935,0.000201707
0.0196,223,934.9276,4.1925,0.000186986
0.0198,239.5,1004.3433,4.1935,0.000200869
0.02,242.5,1016.9238,4.1935,0.000203385
0.0202,241.5,1012.7303,4.1935,0.000202546
0.0204,225,943.5375,4.1935,0.000188707
0.0206,214.5,899.5057,4.1935,0.000179901
0.0208,202,847.087,4.1935,0.000169417
0.021,201,842.6925,4.1925,0.000168538
0.0212,205,859.4625,4.1925,0.000171892
0.0214,229,960.3115,4.1935,0.000192062
0.0216,248.5,1042.0847,4.1935,0.000208417
0.0218,247,1035.7946,4.1935,0.000207159
0.022,235,985.4725,4.1935,0.000197095
0.0222,228,955.89,4.1925,0.000191178
0.0224,245,1027.1625,4.1925,0.000205432
0.0226,248.5,1042.0847,4.1935,0.000208417
0.0228,242.5,1016.9238,4.1935,0.000203385
0.023,227,951.9245,4.1935,0.000190385
0.0232,247.5,1037.8912,4.1935,0.000207578
0.0234,246,1031.601,4.1935,0.00020632
0.0236,241,1010.6335,4.1935,0.000202127
0.0238,223.5,937.0238,4.1925,0.000187405
0.024,243,1019.0205,4.1935,0.000203804
0.0242,246,1031.601,4.1935,0.00020632
0.0244,245,1027.4075,4.1935,0.000205481
0.0246,223.5,937.0238,4.1925,0.000187405
0.0248,242.5,1016.9238,4.1935,0.000203385
0.025,245,1027.4075,4.1935,0.000205481
0.0252,244,1023.214,4.1935,0.000204643
0.0254,223.5,937.0238,4.1925,0.000187405
0.0256,239.5,1004.3433,4.1935,0.000200869
0.0258,245.5,1029.2588,4.1925,0.000205852
0.026,245.5,1029.5043,4.1935,0.000205901
0.0262,225.5,945.6343,4.1935,0.000189127
0.0264,237.5,995.7188,4.1925,0.000199144
0.0266,245.5,1029.5043,4.1935,0.000205901
0.0268,245,1027.4075,4.1935,0.000205481
0.027,228.5,957.9863,4.1925,0.000191597
0.0272,234.5,983.3757,4.1935,0.000196675
0.0274,245,1027.1625,4.1925,0.000205432
0.0276,245.5,1029.5043,4.1935,0.000205901
0.0278,231,968.6985,4.1935,0.00019374
0.028,231.5,970.5638,4.1925,0.000194113
0.0282,245,1027.4075,4.1935,0.000205482
0.0284,245.5,1029.5043,4.1935,0.000205901
0.0286,234,981.279,4.1935,0.000196256
0.0288,228.5,957.9863,4.1925,0.000191597
0.029,261.5,1096.6002,4.1935,0.00021932
0.0292,267.5,1121.7612,4.1935,0.000224352
0.0294,259,1086.1165,4.1935,0.000217223
0.0296,248,1039.988,4.1935,0.000207998
0.0298,266,1115.4711,4.1935,0.000223094
0.03,267,1119.3976,4.1925,0.00022388
0.0302,261,1094.5035,4.1935,0.000218901
0.0304,246,1031.355,4.1925,0.000206271
0.0306,267,1119.6646,4.1935,0.000223933
0.0308,271.5,1138.5353,4.1935,0.000227707
0.031,253,1060.7025,4.1925,0.00021214
0.0312,249,1043.9325,4.1925,0.000208786
0.0314,273,1144.5525,4.1925,0.000228911
0.0316,275.5,1155.0338,4.1925,0.000231007
0.0318,269.5,1130.283,4.194,0.000226057
0.032,249.5,1046.0288,4.1925,0.000209206
0.0322,265.5,1113.1088,4.1925,0.000222622
0.0324,270,1132.245,4.1935,0.000226449
0.0326,273,1144.8256,4.1935,0.000228965
0.0328,254.5,1066.9913,4.1925,0.000213398
0.033,266,1115.2051,4.1925,0.000223041
0.0332,273.5,1146.9222,4.1935,0.000229384
0.0334,273.5,1146.9222,4.1935,0.000229384
0.0336,256.5,1075.6328,4.1935,0.000215127
0.0338,263.5,1104.9873,4.1935,0.000220997
0.034,274.5,1151.1157,4.1935,0.000230223
0.0342,275,1153.2125,4.1935,0.000230642
0.0344,240,1006.44,4.1935,0.000201288
0.0346,232,972.892,4.1935,0.000194578
0.0348,245.5,1029.5043,4.1935,0.000205901
0.035,245.5,1029.5043,4.1935,0.000205901
0.0352,233.5,979.1823,4.1935,0.000195836
0.0354,229,960.3115,4.1935,0.000192062
0.0356,245.5,1029.5043,4.1935,0.000205901
0.0358,244.5,1025.0663,4.1925,0.000205013
0.036,235,985.0026,4.1915,0.000197001
0.0362,292.5,1226.3063,4.1925,0.000245261
0.0364,342,1433.8351,4.1925,0.000286767
0.0366,372,1559.61,4.1925,0.000311922
0.0368,405,1697.9625,4.1925,0.000339592
0.037,491.5,2060.6138,4.1925,0.000412123
0.0372,507.5,2128.2012,4.1935,0.00042564
0.0374,475.5,1994.2469,4.194,0.000398849
0.0376,381.5,1599.8203,4.1935,0.000319964
0.0378,318,1332.8971,4.1915,0.000266579
0.038,377.5,1583.0463,4.1935,0.000316609
0.0382,388.5,1629.1748,4.1935,0.000325835
0.0384,366,1534.821,4.1935,0.000306964
0.0386,298.5,1251.4613,4.1925,0.000250292
0.0388,273,1144.8256,4.1935,0.000228965
0.039,282.5,1184.6638,4.1935,0.000236933
0.0392,289,1211.9215,4.1935,0.000242384
0.0394,259,1086.1165,4.1935,0.000217223
0.0396,273.5,1146.9222,4.1935,0.000229384
0.0398,281,1178.3735,4.1935,0.000235675
0.04,242.5,1016.6813,4.1925,0.000203336
0.0402,229.5,962.4083,4.1935,0.000192482
0.0404,224.5,941.4407,4.1935,0.000188288
0.0406,241,1010.6335,4.1935,0.000202127
0.0408,243,1018.7775,4.1925,0.000203755
0.041,234.5,983.1413,4.1925,0.000196628
0.0412,222.5,932.8313,4.1925,0.000186566
0.0414,240.5,1008.2963,4.1925,0.000201659
0.0416,241,1010.6335,4.1935,0.000202127
0.0418,235,985.4725,4.1935,0.000197095
0.042,220,922.35,4.1925,0.00018447
0.0422,239.5,1004.3433,4.1935,0.000200869
0.0424,240.5,1008.2963,4.1925,0.000201659
0.0426,237,993.6225,4.1925,0.000198724
0.0428,218,913.965,4.1925,0.000182793
0.043,238.5,1000.1498,4.1935,0.00020003
0.0432,240.5,1008.5367,4.1935,0.000201707
0.0434,238.5,999.9113,4.1925,0.000199982
0.0436,219,918.3765,4.1935,0.000183675
0.0438,236.5,991.5263,4.1925,0.000198305
0.044,241,1010.3925,4.1925,0.000202079
0.0442,240,1006.44,4.1935,0.000201288
0.0444,220,922.35,4.1925,0.00018447
0.0446,234,981.279,4.1935,0.000196256
0.0448,240.5,1008.5367,4.1935,0.000201707
0.045,241,1010.6335,4.1935,0.000202127
0.0452,223,935.1505,4.1935,0.00018703
0.0454,233.5,978.9488,4.1925,0.00019579
0.0456,261.5,1096.6002,4.1935,0.00021932
0.0458,266.5,1117.5677,4.1935,0.000223514
0.046,249.5,1046.0288,4.1925,0.000209206
0.0462,239.5,1004.463,4.194,0.000200893
0.0464,200,838.7,4.1935,0.00016774
0.0466,204,855.27,4.1925,0.000171054
0.0468,226,946.7141,4.189,0.000189343
0.047,286.5,1201.8676,4.195,0.000240373
0.0472,209.5,878.5383,4.1935,0.000175708
0.0474,191.5,803.0552,4.1935,0.000160611
0.0476,181.5,760.9388,4.1925,0.000152188
0.0478,180,754.65,4.1925,0.00015093
0.048,206,863.861,4.1935,0.000172772
0.0482,190.5,798.8618,4.1935,0.000159772
0.0484,180.5,756.9268,4.1935,0.000151385
0.0486,163.5,685.6373,4.1935,0.000137127
0.0488,183.5,769.5073,4.1935,0.000153901
0.049,186,779.991,4.1935,0.000155998
0.0492,183.5,769.5073,4.1935,0.000153901
0.0494,166,696.121,4.1935,0.000139224
0.0496,185,775.7975,4.1935,0.000155159
0.0498,188,788.378,4.1935,0.000157676
0.05,185.5,777.9869,4.194,0.000155597
0.0502,166,695.955,4.1925,0.000139191
0.0504,182.5,765.3138,4.1935,0.000153063
0.0506,172,721.282,4.1935,0.000144256
0.0508,157.5,660.4763,4.1935,0.000132095
0.051,138,578.703,4.1935,0.000115741
0.0512,152.5,639.5087,4.1935,0.000127902
0.0514,158.5,664.6697,4.1935,0.000132934
0.0516,160,670.96,4.1935,0.000134192
0.0518,141,591.2835,4.1935,0.000118257
0.052,150,629.025,4.1935,0.000125805
0.0522,158.5,664.6697,4.1935,0.000132934
0.0524,157,658.3795,4.1935,0.000131676
0.0526,143,599.6705,4.1935,0.000119934
0.0528,144,603.864,4.1935,0.000120773
0.053,156,654.03,4.1925,0.000130806
0.0532,156,654.03,4.1925,0.000130806
0.0534,147.5,618.5413,4.1935,0.000123708
0.0536,132.5,555.6387,4.1935,0.000111128
0.0538,119,499.0265,4.1935,9.98053E-05
0.054,115,482.2525,4.1935,9.64505E-05
0.0542,115,482.2525,4.1935,9.64505E-05
0.0544,127.5,534.5438,4.1925,0.000106909
0.0546,161,674.9925,4.1925,0.000134998
0.0548,196,821.926,4.1935,0.000164385
0.055,195.5,819.9269,4.194,0.000163985
0.0552,183.5,769.3238,4.1925,0.000153865
0.0554,201,842.6925,4.1925,0.000168538
0.0556,206.5,865.9578,4.1935,0.000173192
0.0558,208.5,874.449,4.194,0.00017489
0.056,180,754.83,4.1935,0.000150966
0.0562,199.5,836.6033,4.1935,0.000167321
0.0564,194,813.6359,4.194,0.000162727
0.0566,216,905.58,4.1925,0.000181116
0.0568,247.5,1037.6438,4.1925,0.000207529
0.057,245,1027.4075,4.1935,0.000205481
0.0572,262,1098.697,4.1935,0.000219739
0.0574,269.5,1130.1483,4.1935,0.00022603
0.0576,275,1153.2125,4.1935,0.000230642
0.0578,296.5,1243.3728,4.1935,0.000248675
0.058,311,1304.645,4.195,0.000260929
