Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,172.5,723.2063,4.1925,0.000144641
0.0002,171,716.9175,4.1925,0.000143384
0.0004,177,742.0725,4.1925,0.000148415
0.0006,179.5,752.5538,4.1925,0.000150511
0.0008,171,717.0885,4.1935,0.000143418
0.001,142,595.335,4.1925,0.000119067
0.0012,161.5,677.0887,4.1925,0.000135418
0.0014,176.5,739.9763,4.1925,0.000147995
0.0016,189.5,794.7629,4.194,0.000158953
0.0018,135,565.9875,4.1925,0.000113198
0.002,132,553.542,4.1935,0.000110708
0.0022,131,549.3485,4.1935,0.00010987
0.0024,129,540.9615,4.1935,0.000108192
0.0026,128.5,538.7363,4.1925,0.000107747
0.0028,155,649.8375,4.1925,0.000129968
0.003,176.5,740.1528,4.1935,0.000148031
0.0032,177,742.0725,4.1925,0.000148415
0.0034,161.5,677.2502,4.1935,0.00013545
0.0036,154,645.645,4.1925,0.000129129
0.0038,176,737.88,4.1925,0.000147576
0.004,173.5,727.5723,4.1935,0.000145514
0.0042,162.5,681.4438,4.1935,0.000136289
0.0044,147,616.2975,4.1925,0.00012326
0.0046,157,658.3795,4.1935,0.000131676
0.0048,155,649.8375,4.1925,0.000129968
0.005,146.5,614.3478,4.1935,0.00012287
0.0052,127.5,534.6713,4.1935,0.000106934
0.0054,146,612.105,4.1925,0.000122421
0.0056,150.5,631.1218,4.1935,0.000126224
0.0058,154.5,647.8958,4.1935,0.000129579
0.006,132.5,555.5063,4.1925,0.000111101
0.0062,148.5,622.5862,4.1925,0.000124517
0.0064,152.5,639.3563,4.1925,0.000127871
0.0066,153,641.6055,4.1935,0.000128321
0.0068,133,557.6025,4.1925,0.000111521
0.007,145,608.0575,4.1935,0.000121612
0.0072,153,641.6055,4.1935,0.000128321
0.0074,154.5,647.973,4.194,0.000129595
0.0076,114,478.059,4.1935,9.56118E-05
0.0078,113.5,475.9622,4.1935,9.51925E-05
0.008,124,519.994,4.1935,0.000103999
0.0082,124,519.994,4.1935,0.000103999
0.0084,110,461.285,4.1935,9.2257E-05
0.0086,110.5,463.3817,4.1935,9.26764E-05
0.0088,124,519.87,4.1925,0.000103974
0.009,124.5,522.0908,4.1935,0.000104418
0.0092,113.5,475.9622,4.1935,9.51925E-05
0.0094,107,448.5975,4.1925,8.97195E-05
0.0096,124,519.87,4.1925,0.000103974
0.0098,124.5,522.0908,4.1935,0.000104418
0.01,116,486.504,4.194,9.73008E-05
0.0102,104.5,438.1163,4.1925,8.76232E-05
0.0104,126.5,530.3513,4.1925,0.00010607
0.0106,125,524.1875,4.1935,0.000104838
0.0108,118.5,496.9297,4.1935,9.93859E-05
0.011,103,431.8275,4.1925,8.63655E-05
0.0112,124,519.87,4.1925,0.000103974
0.0114,124,519.994,4.1935,0.000103999
0.0116,121,507.4135,4.1935,0.000101483
0.0118,102.5,429.7313,4.1925,8.59463E-05
0.012,122.5,513.5812,4.1925,0.000102716
0.0122,124.5,521.9662,4.1925,0.000104393
0.0124,123.5,517.959,4.194,0.000103592
0.0126,103.5,433.9238,4.1925,8.67848E-05
0.0128,121,507.4135,4.1935,0.000101483
0.013,124,519.994,4.1935,0.000103999
0.0132,124,520.056,4.194,0.000104011
0.0134,105.5,442.3088,4.1925,8.84617E-05
0.0136,117.5,492.7363,4.1935,9.85473E-05
0.0138,125,524.1875,4.1935,0.000104838
0.014,125.5,526.2842,4.1935,0.000105257
0.0142,107.5,450.8013,4.1935,9.01602E-05
0.0144,113.5,475.9622,4.1935,9.51925E-05
0.0146,124.5,522.0908,4.1935,0.000104418
0.0148,125.5,526.2842,4.1935,0.000105257
0.015,109.5,459.1883,4.1935,9.18377E-05
0.0152,112,469.672,4.1935,9.39344E-05
0.0154,124,519.87,4.1925,0.000103974
0.0156,124.5,521.9662,4.1925,0.000104393
0.0158,113,473.8655,4.1935,9.47731E-05
0.016,108,452.898,4.1935,9.05796E-05
0.0162,125,524.1875,4.1935,0.000104838
0.0164,125,524.0625,4.1925,0.000104812
0.0166,117,490.6395,4.1935,9.81279E-05
0.0168,107,448.7045,4.1935,8.97409E-05
0.017,125.5,526.2842,4.1935,0.000105257
0.0172,124,519.994,4.1935,0.000103999
0.0174,116,486.446,4.1935,9.72892E-05
0.0176,102,427.635,4.1925,8.5527E-05
0.0178,121.5,509.5103,4.1935,0.000101902
0.018,122,511.607,4.1935,0.000102321
0.0182,119,499.086,4.194,9.98172E-05
0.0184,103.5,434.0273,4.1935,8.68054E-05
0.0186,101.5,425.5388,4.1925,8.51078E-05
