Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,527,2208.9207,4.1915,0.000441784
0.0002,550.5,2307.9712,4.1925,0.000461594
0.0004,556,2331.5859,4.1935,0.000466317
0.0006,558,2339.9731,4.1935,0.000467995
0.0008,536,2246.644,4.1915,0.000449329
0.001,600.5,2517.5964,4.1925,0.000503519
0.0012,610,2557.425,4.1925,0.000511485
0.0014,578.5,2424.783,4.1915,0.000484957
0.0016,624.5,2616.967,4.1905,0.000523393
0.0018,680,2850.9001,4.1925,0.00057018
0.002,649,2720.2837,4.1915,0.000544057
0.0022,651.5,2731.4138,4.1925,0.000546283
0.0024,624,2616.1201,4.1925,0.000523224
0.0026,596,2498.134,4.1915,0.000499627
0.0028,627,2628.6975,4.1925,0.00052574
0.003,569.5,2388.1982,4.1935,0.00047764
0.0032,467.5,1960.4613,4.1935,0.000392092
0.0034,446,1870.301,4.1935,0.00037406
0.0036,464,1945.3201,4.1925,0.000389064
0.0038,486.5,2039.1648,4.1915,0.000407833
0.004,525.5,2203.6843,4.1935,0.000440737
0.0042,462,1936.4731,4.1915,0.000387295
0.0044,532,2229.8782,4.1915,0.000445976
0.0046,565,2368.7625,4.1925,0.000473752
0.0048,566,2372.9551,4.1925,0.000474591
0.005,598.5,2509.8098,4.1935,0.000501962
0.0052,552,2314.26,4.1925,0.000462852
0.0054,468.5,1964.1863,4.1925,0.000392837
0.0056,473,1983.0526,4.1925,0.00039661
0.0058,514,2154.9451,4.1925,0.000430989
0.006,536,2247.1802,4.1925,0.000449436
0.0062,538.5,2258.1997,4.1935,0.00045164
0.0064,463,1941.1276,4.1925,0.000388225
0.0066,444,1861.0261,4.1915,0.000372205
0.0068,485.5,2035.4589,4.1925,0.000407092
0.007,493.5,2068.9988,4.1925,0.0004138
0.0072,499,2091.5586,4.1915,0.000418312
0.0074,532.5,2232.5063,4.1925,0.000446501
0.0076,577,2419.0725,4.1925,0.000483814
0.0078,601,2519.6926,4.1925,0.000503939
0.008,623,2611.9275,4.1925,0.000522386
0.0082,649.5,2722.3794,4.1915,0.000544476
0.0084,640,2683.2002,4.1925,0.00053664
0.0086,612.5,2567.2939,4.1915,0.000513459
0.0088,660,2767.05,4.1925,0.00055341
0.009,649.5,2723.6782,4.1935,0.000544736
0.0092,568.5,2382.8679,4.1915,0.000476574
0.0094,602,2523.885,4.1925,0.000504777
0.0096,674.5,2827.167,4.1915,0.000565433
0.0098,751.5,3149.9124,4.1915,0.000629982
0.01,756,3169.53,4.1925,0.000633906
0.0102,783.5,3285.6072,4.1935,0.000657121
0.0104,797,3341.4226,4.1925,0.000668285
0.0106,707.5,2966.1938,4.1925,0.000593239
0.0108,685,2871.1777,4.1915,0.000574235
0.011,732.5,3071.0063,4.1925,0.000614201
0.0112,772.5,3237.9338,4.1915,0.000647587
0.0114,764.5,3205.9307,4.1935,0.000641186
0.0116,701,2938.9426,4.1925,0.000587789
0.0118,721.5,3024.8889,4.1925,0.000604978
0.012,726,3043.7551,4.1925,0.000608751
0.0122,745,3124.1575,4.1935,0.000624831
0.0124,711,2980.1567,4.1915,0.000596031
0.0126,740.5,3104.5464,4.1925,0.000620909
0.0128,754.5,3162.4868,4.1915,0.000632497
0.013,764,3203.0701,4.1925,0.000640614
0.0132,671.5,2815.2639,4.1925,0.000563053
0.0134,567,2377.1475,4.1925,0.000475429
0.0136,573.5,2403.8254,4.1915,0.000480765
0.0138,638,2674.8152,4.1925,0.000534963
0.014,619.5,2597.2539,4.1925,0.000519451
0.0142,563,2360.3777,4.1925,0.000472075
0.0144,580,2431.0701,4.1915,0.000486214
0.0146,630.5,2642.741,4.1915,0.000528548
0.0148,655.5,2748.1838,4.1925,0.000549637
0.015,685,2871.8625,4.1925,0.000574373
0.0152,707,2963.3906,4.1915,0.000592678
0.0154,650,2724.4751,4.1915,0.000544895
0.0156,642.5,2693.6814,4.1925,0.000538736
0.0158,635,2662.2375,4.1925,0.000532447
0.016,629.5,2639.8083,4.1935,0.000527962
0.0162,563,2360.3777,4.1925,0.000472076
0.0164,551,2310.0676,4.1925,0.000462013
0.0166,544,2280.72,4.1925,0.000456144
0.0168,598,2507.115,4.1925,0.000501423
0.017,641.5,2689.4888,4.1925,0.000537898
0.0172,644.5,2702.0664,4.1925,0.000540413
0.0174,634.5,2660.1414,4.1925,0.000532028
0.0176,651,2729.3176,4.1925,0.000545863
0.0178,645.5,2706.2588,4.1925,0.000541252
0.018,592,2481.3682,4.1915,0.000496274
0.0182,567,2377.1475,4.1925,0.000475429
0.0184,546.5,2291.2014,4.1925,0.00045824
0.0186,558.5,2341.5112,4.1925,0.000468302
0.0188,540,2265.3,4.195,0.00045306
0.019,421,1765.0426,4.1925,0.000353008
0.0192,504.5,2114.6118,4.1915,0.000422922
0.0194,565.5,2370.8589,4.1925,0.000474172
0.0196,578,2423.843,4.1935,0.000484769
0.0198,547,2293.2976,4.1925,0.000458659
0.02,540.5,2266.0464,4.1925,0.000453209
0.0202,533.5,2236.1653,4.1915,0.000447233
0.0204,591.5,2480.4553,4.1935,0.000496091
0.0206,567,2376.5806,4.1915,0.000475316
0.0208,573.5,2405.2588,4.194,0.000481052
0.021,496,2079.48,4.1925,0.000415896
0.0212,488.5,2048.0364,4.1925,0.000409607
0.0214,457,1915.9725,4.1925,0.000383195
0.0216,494,2070.6011,4.1915,0.00041412
0.0218,575,2410.6875,4.1925,0.000482137
0.022,579,2426.8787,4.1915,0.000485376
0.0222,597.5,2504.4214,4.1915,0.000500884
0.0224,642,2690.9431,4.1915,0.000538189
0.0226,634,2657.4111,4.1915,0.000531482
0.0228,636.5,2668.5264,4.1925,0.000533705
0.023,632,2649.0281,4.1915,0.000529806
0.0232,643,2695.1345,4.1915,0.000539027
0.0234,680,2851.5801,4.1935,0.000570316
0.0236,544,2280.72,4.1925,0.000456144
0.0238,501,2100.4426,4.1925,0.000420088
0.024,477.5,2001.9188,4.1925,0.000400384
0.0242,490.5,2056.4214,4.1925,0.000411284
0.0244,499,2092.0576,4.1925,0.000418411
0.0246,512.5,2149.1687,4.1935,0.000429834
0.0248,513,2150.2395,4.1915,0.000430048
0.025,589.5,2470.8894,4.1915,0.000494178
0.0252,671.5,2815.9353,4.1935,0.000563187
0.0254,625.5,2622.4089,4.1925,0.000524482
0.0256,567,2377.1475,4.1925,0.000475429
0.0258,577,2419.0725,4.1925,0.000483814
0.026,612.5,2567.2939,4.1915,0.000513459
0.0262,669.5,2807.5483,4.1935,0.00056151
0.0264,598,2507.115,4.1925,0.000501423
0.0266,587,2460.4106,4.1915,0.000492082
0.0268,612,2565.198,4.1915,0.00051304
0.027,665.5,2790.1089,4.1925,0.000558022
0.0272,681.5,2857.1887,4.1925,0.000571438
0.0274,682,2859.2852,4.1925,0.000571857
0.0276,686.5,2877.4648,4.1915,0.000575493
0.0278,687,2879.5605,4.1915,0.000575912
0.028,681.5,2857.1887,4.1925,0.000571438
0.0282,654,2742.5491,4.1935,0.00054851
0.0284,654.5,2743.9912,4.1925,0.000548798
0.0286,648.5,2718.8364,4.1925,0.000543767
0.0288,639,2679.0076,4.1925,0.000535802
0.029,621,2603.5425,4.1925,0.000520708
0.0292,656,2749.624,4.1915,0.000549925
0.0294,661.5,2773.3389,4.1925,0.000554668
0.0296,645,2704.8076,4.1935,0.000540961
0.0298,581.5,2437.9387,4.1925,0.000487588
0.03,557.5,2336.7615,4.1915,0.000467352
0.0302,563.5,2362.4739,4.1925,0.000472495
0.0304,559,2343.6077,4.1925,0.000468721
0.0306,535.5,2244.5483,4.1915,0.00044891
0.0308,559,2343.0486,4.1915,0.00046861
0.031,616.5,2584.6763,4.1925,0.000516935
0.0312,658,2758.665,4.1925,0.000551733
0.0314,642,2691.585,4.1925,0.000538317
0.0316,667.5,2798.4939,4.1925,0.000559699
0.0318,674.5,2828.5159,4.1935,0.000565703
0.032,667.5,2798.4939,4.1925,0.000559699
0.0322,646,2708.355,4.1925,0.000541671
0.0324,658,2758.0071,4.1915,0.000551601
0.0326,660,2767.05,4.1925,0.00055341
0.0328,672.5,2819.4563,4.1925,0.000563891
0.033,590,2473.575,4.1925,0.000494715
0.0332,553,2317.8997,4.1915,0.00046358
0.0334,570,2390.2949,4.1935,0.000478059
0.0336,562,2356.1851,4.1925,0.000471237
0.0338,590.5,2475.6714,4.1925,0.000495134
0.034,647,2712.5476,4.1925,0.000542509
0.0342,657,2754.4727,4.1925,0.000550894
0.0344,656,2750.28,4.1925,0.000550056
0.0346,632.5,2651.1238,4.1915,0.000530225
0.0348,651.5,2731.4138,4.1925,0.000546283
0.035,601.5,2522.3904,4.1935,0.000504478
0.0352,499,2092.0576,4.1925,0.000418411
0.0354,534.5,2240.8914,4.1925,0.000448178
0.0356,610.5,2559.5212,4.1925,0.000511904
0.0358,656,2750.28,4.1925,0.000550056
0.036,656.5,2752.3762,4.1925,0.000550475
0.0362,592,2481.3682,4.1915,0.000496274
0.0364,591.5,2479.8638,4.1925,0.000495973
0.0366,647,2713.1946,4.1935,0.000542639
0.0368,595,2493.9426,4.1915,0.000498788
0.037,620.5,2600.8259,4.1915,0.000520165
0.0372,630,2640.645,4.1915,0.000528129
0.0374,650.5,2727.2214,4.1925,0.000545444
0.0376,655,2745.4326,4.1915,0.000549086
0.0378,693.5,2907.4988,4.1925,0.0005815
0.038,713,2989.9656,4.1935,0.000597993
0.0382,717,3006.0225,4.1925,0.000601204
0.0384,717.5,3008.1189,4.1925,0.000601624
0.0386,677.5,2840.4189,4.1925,0.000568084
0.0388,647.5,2714.6438,4.1925,0.000542929
0.039,647.5,2715.2913,4.1935,0.000543058
0.0392,657.5,2755.9114,4.1915,0.000551182
0.0394,644.5,2702.0664,4.1925,0.000540413
0.0396,633,2653.2197,4.1915,0.000530644
0.0398,601,2519.6926,4.1925,0.000503938
0.04,567.5,2378.6763,4.1915,0.000475735
0.0402,706.5,2963.7676,4.195,0.000592753
0.0404,609,2553.2327,4.1925,0.000510646
0.0406,597.5,2504.4214,4.1915,0.000500884
0.0408,682.5,2862.4048,4.194,0.000572481
0.041,640.5,2685.2964,4.1925,0.000537059
0.0412,603,2527.4746,4.1915,0.000505495
0.0414,582,2439.4531,4.1915,0.000487891
0.0416,661.5,2773.3389,4.1925,0.000554668
0.0418,595,2495.1326,4.1935,0.000499027
0.042,565.5,2370.2935,4.1915,0.000474059
0.0422,552,2314.26,4.1925,0.000462852
0.0424,543.5,2278.6238,4.1925,0.000455725
0.0426,618,2590.9651,4.1925,0.000518193
0.0428,619,2595.1575,4.1925,0.000519031
0.043,583,2443.6445,4.1915,0.000488729
0.0432,666,2792.2051,4.1925,0.000558441
0.0434,584.5,2449.9319,4.1915,0.000489986
0.0436,630.5,2644.0017,4.1935,0.0005288
0.0438,598,2507.7131,4.1935,0.000501543
0.044,605,2535.8577,4.1915,0.000507172
0.0442,601,2519.6926,4.1925,0.000503938
0.0444,592.5,2483.4639,4.1915,0.000496693
0.0446,630.5,2644.0017,4.1935,0.0005288
0.0448,528,2213.6401,4.1925,0.000442728
0.045,515.5,2161.7493,4.1935,0.00043235
0.0452,501,2100.4426,4.1925,0.000420089
0.0454,480,2012.4,4.1925,0.00040248
0.0456,523,2193.2004,4.1935,0.00043864
0.0458,480,2012.4,4.1925,0.00040248
0.046,446,1869.8551,4.1925,0.000373971
0.0462,367.5,1540.7438,4.1925,0.000308149
0.0464,369,1547.0326,4.1925,0.000309407
0.0466,382,1601.535,4.1925,0.000320307
0.0468,379,1588.9575,4.1925,0.000317791
0.047,379.5,1591.0538,4.1925,0.000318211
0.0472,387.5,1624.2063,4.1915,0.000324841
0.0474,482,2020.785,4.1925,0.000404157
0.0476,543,2275.9846,4.1915,0.000455197
0.0478,636.5,2668.5264,4.1925,0.000533705
0.048,609.5,2556.2429,4.194,0.000511249
0.0482,493.5,2068.9988,4.1925,0.0004138
0.0484,472.5,1980.9563,4.1925,0.000396191
0.0486,472.5,1980.9563,4.1925,0.000396191
0.0488,462,1936.9351,4.1925,0.000387387
0.049,508,2129.2822,4.1915,0.000425856
0.0492,547.5,2295.3938,4.1925,0.000459079
