Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,111,465.3675,4.1925,9.30735E-05
0.0002,109.5,459.0788,4.1925,9.18158E-05
0.0004,142,595.335,4.1925,0.000119067
0.0006,145.5,610.0088,4.1925,0.000122002
0.0008,136,570.316,4.1935,0.000114063
0.001,128,536.768,4.1935,0.000107354
0.0012,144.5,605.8163,4.1925,0.000121163
0.0014,146,612.251,4.1935,0.00012245
0.0016,137.5,576.6063,4.1935,0.000115321
0.0018,126.5,530.3513,4.1925,0.00010607
0.002,147.5,618.5413,4.1935,0.000123708
0.0022,149.5,626.9283,4.1935,0.000125386
0.0024,143,599.5275,4.1925,0.000119906
0.0026,134,561.795,4.1925,0.000112359
0.0028,155,649.8375,4.1925,0.000129968
0.003,150.5,631.1218,4.1935,0.000126224
0.0032,150.5,631.1218,4.1935,0.000126224
0.0034,125,523.9375,4.1915,0.000104788
0.0036,149,624.8315,4.1935,0.000124966
0.0038,150,629.025,4.1935,0.000125805
0.004,152,637.26,4.1925,0.000127452
0.0042,131,549.2175,4.1925,0.000109844
0.0044,147,616.2975,4.1925,0.00012326
0.0046,152.5,639.3563,4.1925,0.000127871
0.0048,152,637.412,4.1935,0.000127482
0.005,133,557.6025,4.1925,0.000111521
0.0052,145,608.0575,4.1935,0.000121612
0.0054,142.5,597.5737,4.1935,0.000119515
0.0056,124.5,522.153,4.194,0.000104431
0.0058,107.5,450.8013,4.1935,9.01603E-05
0.006,113,473.7525,4.1925,9.47505E-05
0.0062,123.5,517.7737,4.1925,0.000103555
0.0064,124,519.994,4.1935,0.000103999
0.0066,110,461.285,4.1935,9.2257E-05
0.0068,110,461.175,4.1925,9.2235E-05
0.007,124.5,521.9662,4.1925,0.000104393
0.0072,124,519.994,4.1935,0.000103999
0.0074,111,465.4785,4.1935,9.30957E-05
0.0076,104.5,438.1163,4.1925,8.76232E-05
0.0078,121,507.4135,4.1935,0.000101483
0.008,120.5,505.1963,4.1925,0.000101039
0.0082,116,486.446,4.1935,9.72892E-05
0.0084,99.5,417.2533,4.1935,8.34507E-05
0.0086,86.5,362.6512,4.1925,7.25303E-05
0.0088,81,339.6735,4.1935,6.79347E-05
0.009,82,343.867,4.1935,6.87734E-05
0.0092,85.5,358.5443,4.1935,7.17089E-05
0.0094,123.5,517.7737,4.1925,0.000103555
0.0096,127.5,534.6713,4.1935,0.000106934
0.0098,124,520.056,4.194,0.000104011
0.01,103.5,434.0273,4.1935,8.68055E-05
0.0102,118,494.715,4.1925,9.8943E-05
0.0104,124.5,521.9662,4.1925,0.000104393
0.0106,129,540.9615,4.1935,0.000108192
0.0108,108,452.79,4.1925,9.0558E-05
0.011,116.5,488.5428,4.1935,9.77086E-05
0.0112,124,519.994,4.1935,0.000103999
0.0114,124,519.994,4.1935,0.000103999
0.0116,109.5,459.0788,4.1925,9.18158E-05
0.0118,110,461.285,4.1935,9.2257E-05
0.012,124,519.994,4.1935,0.000103999
0.0122,126,528.255,4.1925,0.000105651
0.0124,113.5,475.9622,4.1935,9.51925E-05
0.0126,107.5,450.6938,4.1925,9.01388E-05
0.0128,125.5,526.2842,4.1935,0.000105257
0.013,123.5,517.8973,4.1935,0.000103579
0.0132,115.5,484.3492,4.1935,9.68699E-05
0.0134,105.5,442.3088,4.1925,8.84617E-05
0.0136,123,515.8005,4.1935,0.00010316
0.0138,124,519.994,4.1935,0.000103999
0.014,118,494.833,4.1935,9.89666E-05
0.0142,103,431.7245,4.1915,8.63449E-05
0.0144,123,515.6775,4.1925,0.000103136
0.0146,123.5,517.7737,4.1925,0.000103555
0.0148,121,507.4135,4.1935,0.000101483
