Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,124,520.056,4.194,0.000104011
0.0002,110.5,463.2713,4.1925,9.26543E-05
0.0004,109.5,459.1883,4.1935,9.18377E-05
0.0006,124,519.87,4.1925,0.000103974
0.0008,124.5,521.9662,4.1925,0.000104393
0.001,113,473.8655,4.1935,9.47731E-05
0.0012,107.5,450.6938,4.1925,9.01388E-05
0.0014,125,524.1875,4.1935,0.000104838
0.0016,124.5,521.9662,4.1925,0.000104393
0.0018,114.5,480.1558,4.1935,9.60312E-05
0.002,105.5,442.4142,4.1935,8.84829E-05
0.0022,122.5,513.7037,4.1935,0.000102741
0.0024,123.5,517.8973,4.1935,0.000103579
0.0026,118.5,496.9297,4.1935,9.9386E-05
0.0028,103,431.8275,4.1925,8.63655E-05
0.003,123,515.8005,4.1935,0.00010316
0.0032,127.5,534.6713,4.1935,0.000106934
0.0034,118.5,496.9297,4.1935,9.9386E-05
0.0036,102,427.635,4.1925,0.000085527
0.0038,124,519.994,4.1935,0.000103999
0.004,123,515.8005,4.1935,0.00010316
0.0042,119.5,501.1233,4.1935,0.000100225
0.0044,102.5,429.7313,4.1925,8.59462E-05
0.0046,117,490.6395,4.1935,9.81279E-05
0.0048,121,507.4135,4.1935,0.000101483
0.005,121,507.4135,4.1935,0.000101483
0.0052,105.5,442.4142,4.1935,8.84829E-05
0.0054,99.5,417.2533,4.1935,8.34506E-05
0.0056,103,431.9305,4.1935,8.63861E-05
0.0058,103,431.9305,4.1935,8.63861E-05
0.006,102,427.635,4.1925,8.5527E-05
0.0062,130.5,547.1213,4.1925,0.000109424
0.0064,149.5,626.7787,4.1925,0.000125356
0.0066,147,616.4445,4.1935,0.000123289
0.0068,137.5,576.4688,4.1925,0.000115294
0.007,126.5,530.3513,4.1925,0.00010607
0.0072,150,628.875,4.1925,0.000125775
0.0074,154,645.799,4.1935,0.00012916
0.0076,143,599.6705,4.1935,0.000119934
0.0078,148.5,622.7347,4.1935,0.000124547
0.008,162,679.347,4.1935,0.000135869
0.0082,158.5,664.6697,4.1935,0.000132934
0.0084,150.5,631.1218,4.1935,0.000126224
0.0086,130.5,547.1213,4.1925,0.000109424
0.0088,149,624.6825,4.1925,0.000124936
0.009,152,637.26,4.1925,0.000127452
0.0092,156.5,656.361,4.194,0.000131272
0.0094,134.5,563.8912,4.1925,0.000112778
0.0096,156,654.03,4.1925,0.000130806
0.0098,171,717.0885,4.1935,0.000143418
0.01,160,670.96,4.1935,0.000134192
0.0102,143,599.5275,4.1925,0.000119905
0.0104,158.5,664.6697,4.1935,0.000132934
0.0106,192,804.7681,4.1915,0.000160954
0.0108,223.5,937.2473,4.1935,0.000187449
0.011,212,889.34,4.195,0.000177868
0.0112,147,616.4445,4.1935,0.000123289
0.0114,130,545.155,4.1935,0.000109031
0.0116,131.5,551.511,4.194,0.000110302
0.0118,118.5,496.8112,4.1925,9.93623E-05
0.012,126.5,530.4777,4.1935,0.000106096
0.0122,130,545.025,4.1925,0.000109005
0.0124,125.5,526.2842,4.1935,0.000105257
0.0126,112.5,471.6562,4.1925,9.43313E-05
0.0128,109,457.0915,4.1935,9.14183E-05
0.013,123,515.8005,4.1935,0.00010316
0.0132,124,519.994,4.1935,0.000103999
0.0134,115,482.1375,4.1925,9.64275E-05
0.0136,104.5,438.0118,4.1915,8.76024E-05
0.0138,126.5,530.4777,4.1935,0.000106096
0.014,125,524.0625,4.1925,0.000104813
0.0142,117,490.6395,4.1935,9.81279E-05
0.0144,103,431.8275,4.1925,8.63655E-05
0.0146,123,515.8005,4.1935,0.00010316
0.0148,124.5,522.0908,4.1935,0.000104418
0.015,119.5,501.1233,4.1935,0.000100225
0.0152,101.5,425.5388,4.1925,8.51078E-05
0.0154,122,511.485,4.1925,0.000102297
0.0156,123.5,517.8973,4.1935,0.000103579
0.0158,122.5,513.765,4.194,0.000102753
0.016,101.5,425.5388,4.1925,8.51077E-05
0.0162,119.5,501.0038,4.1925,0.000100201
0.0164,124,519.87,4.1925,0.000103974
0.0166,122.5,513.7037,4.1935,0.000102741
0.0168,103.5,433.8203,4.1915,8.67641E-05
0.017,117.5,492.7363,4.1935,9.85472E-05
0.0172,123.5,517.7737,4.1925,0.000103555
0.0174,124.5,522.153,4.194,0.000104431
0.0176,106,444.405,4.1925,8.8881E-05
0.0178,114.5,480.1558,4.1935,9.60311E-05
0.018,122.5,513.7037,4.1935,0.000102741
0.0182,124,519.994,4.1935,0.000103999
0.0184,108.5,454.8863,4.1925,9.09772E-05
0.0186,111,465.4785,4.1935,9.30957E-05
0.0188,124,519.87,4.1925,0.000103974
0.019,124.5,522.0908,4.1935,0.000104418
0.0192,111.5,467.5753,4.1935,9.35151E-05
0.0194,109.5,459.0788,4.1925,9.18157E-05
0.0196,124,519.994,4.1935,0.000103999
0.0198,123,515.6775,4.1925,0.000103135
0.02,115.5,484.3492,4.1935,9.68698E-05
0.0202,106.5,446.6078,4.1935,8.93216E-05
0.0204,124.5,522.0908,4.1935,0.000104418
0.0206,124,519.87,4.1925,0.000103974
0.0208,115.5,484.3492,4.1935,9.68699E-05
0.021,102,427.635,4.1925,8.5527E-05
0.0212,124,519.994,4.1935,0.000103999
0.0214,118.5,496.9297,4.1935,9.9386E-05
0.0216,118,494.833,4.1935,9.89666E-05
0.0218,101.5,425.6403,4.1935,8.5128E-05
0.022,101,423.5435,4.1935,8.47087E-05
0.0222,102.5,429.8337,4.1935,8.59667E-05
0.0224,103,431.9305,4.1935,8.63861E-05
0.0226,103.5,433.8203,4.1915,8.67641E-05
0.0228,140,587.09,4.1935,0.000117418
0.023,149.5,626.7787,4.1925,0.000125356
0.0232,147.5,618.5413,4.1935,0.000123708
0.0234,129.5,543.0582,4.1935,0.000108612
0.0236,135,565.9875,4.1925,0.000113198
0.0238,150.5,630.9713,4.1925,0.000126194
0.024,150.5,631.1218,4.1935,0.000126224
0.0242,134.5,563.8912,4.1925,0.000112778
0.0244,140.5,589.1868,4.1935,0.000117837
0.0246,156,654.03,4.1925,0.000130806
0.0248,153,641.6055,4.1935,0.000128321
0.025,141.5,593.3802,4.1935,0.000118676
0.0252,131,549.2175,4.1925,0.000109843
0.0254,150.5,630.9713,4.1925,0.000126194
0.0256,151.5,635.1638,4.1925,0.000127033
