Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,141,591.0015,4.1915,0.0001182
0.0002,193,809.1525,4.1925,0.000161831
0.0004,197.5,828.3149,4.194,0.000165663
0.0006,138.5,580.7997,4.1935,0.00011616
0.0008,113,473.7525,4.1925,9.47505E-05
0.001,121,507.2925,4.1925,0.000101459
0.0012,137.5,576.4688,4.1925,0.000115294
0.0014,136,570.316,4.1935,0.000114063
0.0016,112,469.672,4.1935,9.39344E-05
0.0018,111.5,467.4638,4.1925,9.34928E-05
0.002,125,524.0625,4.1925,0.000104813
0.0022,123.5,517.7737,4.1925,0.000103555
0.0024,112.5,471.6562,4.1925,9.43313E-05
0.0026,107.5,450.6938,4.1925,9.01388E-05
0.0028,122.5,513.7037,4.1935,0.000102741
0.003,124,519.87,4.1925,0.000103974
0.0032,116.5,488.4263,4.1925,9.76852E-05
0.0034,103.5,433.9238,4.1925,8.67848E-05
0.0036,123.5,517.7737,4.1925,0.000103555
0.0038,124.5,521.9662,4.1925,0.000104393
0.004,117,490.6395,4.1935,9.81279E-05
0.0042,103.5,433.9238,4.1925,8.67848E-05
0.0044,123,515.6775,4.1925,0.000103136
0.0046,122.5,513.5812,4.1925,0.000102716
0.0048,120,503.22,4.1935,0.000100644
0.005,102,427.635,4.1925,8.5527E-05
0.0052,122,511.607,4.1935,0.000102321
0.0054,124,519.994,4.1935,0.000103999
0.0056,121,507.4135,4.1935,0.000101483
0.0058,102,427.635,4.1925,8.5527E-05
0.006,120,503.1,4.1925,0.00010062
0.0062,123.5,517.7737,4.1925,0.000103555
0.0064,123.5,517.8973,4.1935,0.000103579
0.0066,103,431.8275,4.1925,8.63655E-05
0.0068,119.5,501.0038,4.1925,0.000100201
0.007,124.5,521.9662,4.1925,0.000104393
0.0072,121.5,509.5103,4.1935,0.000101902
0.0074,104.5,438.1163,4.1925,8.76232E-05
0.0076,113,473.8655,4.1935,9.47731E-05
0.0078,121,507.2925,4.1925,0.000101459
0.008,119.5,501.0038,4.1925,0.000100201
0.0082,110.5,463.3817,4.1935,9.26763E-05
0.0084,98.5,413.0598,4.1935,8.2612E-05
0.0086,101.5,425.5388,4.1925,8.51078E-05
0.0088,103.5,434.0273,4.1935,8.68054E-05
0.009,102,427.635,4.1925,8.5527E-05
0.0092,119.5,501.0038,4.1925,0.000100201
0.0094,149.5,626.7787,4.1925,0.000125356
0.0096,147.5,618.3937,4.1925,0.000123679
