Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,580.5,2434.6169,4.194,0.000486923
0.0002,500.5,2098.3464,4.1925,0.000419669
0.0004,464.5,1947.4163,4.1925,0.000389483
0.0006,506.5,2123.5012,4.1925,0.0004247
0.0008,571.5,2396.0139,4.1925,0.000479203
0.001,632,2651.24,4.195,0.000530248
0.0012,596.5,2501.4229,4.1935,0.000500285
0.0014,550,2306.425,4.1935,0.000461285
0.0016,556,2331.03,4.1925,0.000466206
0.0018,558,2339.9731,4.1935,0.000467995
0.002,544.5,2283.3608,4.1935,0.000456672
0.0022,551.5,2312.7153,4.1935,0.000462543
0.0024,556,2331.5859,4.1935,0.000466317
0.0026,556,2331.5859,4.1935,0.000466317
0.0028,539.5,2261.8538,4.1925,0.000452371
0.003,545.5,2287.0088,4.1925,0.000457402
0.0032,566,2373.521,4.1935,0.000474704
0.0034,529.5,2220.7229,4.194,0.000444145
0.0036,513,2151.2656,4.1935,0.000430253
0.0038,512.5,2148.6562,4.1925,0.000429731
0.004,531,2226.2175,4.1925,0.000445243
0.0042,526,2205.781,4.1935,0.000441156
0.0044,554.5,2324.7412,4.1925,0.000464948
0.0046,665.5,2791.7727,4.195,0.000558354
0.0048,535,2243.5225,4.1935,0.000448705
0.005,506.5,2124.0078,4.1935,0.000424802
0.0052,499,2092.5566,4.1935,0.000418511
0.0054,486,2038.041,4.1935,0.000407608
0.0056,505,2117.97,4.194,0.000423594
0.0058,507.5,2128.2012,4.1935,0.00042564
0.006,499,2092.5566,4.1935,0.000418511
0.0062,483,2025.4606,4.1935,0.000405092
0.0064,504,2113.5239,4.1935,0.000422705
0.0066,504.5,2115.6206,4.1935,0.000423124
0.0068,501.5,2103.0403,4.1935,0.000420608
0.007,484.5,2031.2664,4.1925,0.000406253
0.0072,505,2117.7175,4.1935,0.000423544
0.0074,504.5,2115.1162,4.1925,0.000423023
0.0076,506.5,2124.0078,4.1935,0.000424802
0.0078,483,2024.9775,4.1925,0.000404996
0.008,502,2105.137,4.1935,0.000421027
0.0082,508.5,2132.3945,4.1935,0.000426479
0.0084,504,2113.5239,4.1935,0.000422705
0.0086,485,2033.3625,4.1925,0.000406673
0.0088,506.5,2123.5012,4.1925,0.0004247
0.009,506,2121.405,4.1925,0.000424281
0.0092,508,2130.2981,4.1935,0.00042606
0.0094,487,2042.2345,4.1935,0.000408447
0.0096,493.5,2068.9988,4.1925,0.0004138
0.0098,505.5,2119.8145,4.1935,0.000423963
0.01,503.5,2110.9238,4.1925,0.000422185
0.0102,492.5,2064.8064,4.1925,0.000412961
0.0104,492,2063.2019,4.1935,0.00041264
0.0106,506,2121.9109,4.1935,0.000424382
0.0108,511.5,2144.9753,4.1935,0.000428995
0.011,503,2108.8276,4.1925,0.000421766
0.0112,489,2050.6216,4.1935,0.000410124
0.0114,506.5,2124.0078,4.1935,0.000424802
0.0116,510.5,2140.7817,4.1935,0.000428156
0.0118,498,2088.363,4.1935,0.000417673
0.012,487,2042.2345,4.1935,0.000408447
0.0122,505,2117.7175,4.1935,0.000423543
0.0124,507.5,2127.6938,4.1925,0.000425539
0.0126,509,2133.9827,4.1925,0.000426797
0.0128,485,2033.3625,4.1925,0.000406672
0.013,506.5,2124.0078,4.1935,0.000424802
0.0132,510,2138.6851,4.1935,0.000427737
0.0134,502.5,2107.2339,4.1935,0.000421447
0.0136,480.5,2014.9768,4.1935,0.000402995
0.0138,498.5,2090.4597,4.1935,0.000418092
0.014,506,2121.9109,4.1935,0.000424382
0.0142,508,2130.2981,4.1935,0.00042606
0.0144,507.5,2127.6938,4.1925,0.000425539
0.0146,578.5,2425.9397,4.1935,0.000485188
0.0148,542.5,2274.9739,4.1935,0.000454995
0.015,489,2050.6216,4.1935,0.000410124
0.0152,492,2063.2019,4.1935,0.00041264
0.0154,523.5,2195.2974,4.1935,0.000439059
0.0156,546,2289.9238,4.194,0.000457985
0.0158,530.5,2224.1213,4.1925,0.000444824
0.016,531.5,2228.8452,4.1935,0.000445769
0.0162,523,2193.2004,4.1935,0.00043864
0.0164,532.5,2233.0388,4.1935,0.000446608
0.0166,536,2247.1802,4.1925,0.000449436
0.0168,526,2205.2551,4.1925,0.000441051
0.017,521,2184.8135,4.1935,0.000436963
0.0172,538.5,2258.1997,4.1935,0.00045164
0.0174,537,2251.9094,4.1935,0.000450382
0.0176,529.5,2219.9287,4.1925,0.000443986
0.0178,511,2142.8784,4.1935,0.000428576
0.018,535,2243.5225,4.1935,0.000448705
0.0182,533,2235.1355,4.1935,0.000447027
0.0184,533,2235.1355,4.1935,0.000447027
0.0186,511.5,2144.9753,4.1935,0.000428995
0.0188,530.5,2224.6519,4.1935,0.00044493
0.019,536.5,2249.2764,4.1925,0.000449855
0.0192,535,2242.9875,4.1925,0.000448598
0.0194,552.5,2316.9087,4.1935,0.000463382
0.0196,539.5,2261.8538,4.1925,0.000452371
0.0198,567,2377.1475,4.1925,0.000475429
0.02,554,2323.199,4.1935,0.00046464
