Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,497,2084.1694,4.1935,0.000416834
0.0002,500,2096.25,4.1925,0.00041925
0.0004,534.5,2241.4258,4.1935,0.000448285
0.0006,571.5,2396.5852,4.1935,0.000479317
0.0008,541,2268.6836,4.1935,0.000453737
0.001,493,2067.3955,4.1935,0.000413479
0.0012,511.5,2145.231,4.194,0.000429046
0.0014,510,2138.6851,4.1935,0.000427737
0.0016,550,2306.425,4.1935,0.000461285
0.0018,550,2306.425,4.1935,0.000461285
0.002,528.5,2216.2649,4.1935,0.000443253
0.0022,512,2146.5601,4.1925,0.000429312
0.0024,521,2185.074,4.194,0.000437015
0.0026,495.5,2077.3838,4.1925,0.000415477
0.0028,521,2183.7715,4.1915,0.000436754
0.003,554,2323.199,4.1935,0.00046464
0.0032,454.5,1905.9458,4.1935,0.000381189
0.0034,433.5,1817.4489,4.1925,0.00036349
0.0036,521,2185.595,4.195,0.000437119
0.0038,459.5,1926.9133,4.1935,0.000385383
0.004,452.5,1897.7849,4.194,0.000379557
0.0042,442,1853.527,4.1935,0.000370705
0.0044,469.5,1968.3788,4.1925,0.000393676
0.0046,527.5,2211.5437,4.1925,0.000442309
0.0048,539,2260.2966,4.1935,0.000452059
0.005,519,2175.9075,4.1925,0.000435181
0.0052,546,2289.9238,4.194,0.000457985
0.0054,515,2159.6526,4.1935,0.00043193
0.0056,526.5,2207.3513,4.1925,0.00044147
0.0058,545.5,2286.4634,4.1915,0.000457293
0.006,542,2272.877,4.1935,0.000454575
0.0062,503.5,2110.4204,4.1915,0.000422084
0.0064,569.5,2389.0525,4.195,0.00047781
0.0066,498.5,2090.4597,4.1935,0.000418092
0.0068,475.5,1993.5338,4.1925,0.000398707
0.007,493.5,2068.9988,4.1925,0.0004138
0.0072,555.5,2329.4893,4.1935,0.000465898
0.0074,644.5,2702.0664,4.1925,0.000540413
0.0076,594.5,2493.0359,4.1935,0.000498607
0.0078,560.5,2350.4568,4.1935,0.000470091
0.008,570,2389.7251,4.1925,0.000477945
0.0082,606.5,2543.6609,4.194,0.000508732
0.0084,561.5,2354.6504,4.1935,0.00047093
0.0086,635,2662.8726,4.1935,0.000532575
0.0088,652.5,2735.6064,4.1925,0.000547121
0.009,627.5,2631.4214,4.1935,0.000526284
0.0092,629.5,2639.1787,4.1925,0.000527836
0.0094,631.5,2647.5637,4.1925,0.000529513
0.0096,683.5,2866.2573,4.1935,0.000573251
0.0098,704.5,2954.3208,4.1935,0.000590864
0.01,692.5,2903.9988,4.1935,0.0005808
0.0102,646,2709.001,4.1935,0.0005418
0.0104,645.5,2706.2588,4.1925,0.000541252
0.0106,652,2734.1621,4.1935,0.000546832
0.0108,618.5,2593.0613,4.1925,0.000518612
0.011,630,2641.2751,4.1925,0.000528255
0.0112,653,2738.3555,4.1935,0.000547671
0.0114,636.5,2669.1628,4.1935,0.000533833
0.0116,636,2666.4302,4.1925,0.000533286
0.0118,673.5,2824.3223,4.1935,0.000564864
0.012,654,2742.5491,4.1935,0.00054851
0.0122,662,2776.0969,4.1935,0.000555219
0.0124,662,2776.0969,4.1935,0.000555219
0.0126,664.5,2786.5808,4.1935,0.000557316
0.0128,674,2825.7451,4.1925,0.000565149
0.013,665,2788.0127,4.1925,0.000557603
0.0132,646.5,2711.0977,4.1935,0.00054222
0.0134,660.5,2769.8069,4.1935,0.000553961
0.0136,653,2738.6819,4.194,0.000547736
0.0138,613.5,2572.0989,4.1925,0.00051442
0.014,646.5,2710.4514,4.1925,0.00054209
0.0142,639.5,2681.1038,4.1925,0.000536221
0.0144,635,2662.8726,4.1935,0.000532575
0.0146,646,2707.7092,4.1915,0.000541542
0.0148,685.5,2873.9587,4.1925,0.000574792
0.015,647.5,2714.6438,4.1925,0.000542929
0.0152,683.5,2866.2573,4.1935,0.000573251
0.0154,678.5,2845.2898,4.1935,0.000569058
0.0156,668,2801.2581,4.1935,0.000560252
0.0158,645.5,2706.9043,4.1935,0.000541381
0.016,670,2809.645,4.1935,0.000561929
0.0162,677,2838.3225,4.1925,0.000567665
0.0164,677.5,2841.4348,4.194,0.000568287
0.0166,586.5,2459.4878,4.1935,0.000491898
0.0168,596.5,2500.8264,4.1925,0.000500165
0.017,596.5,2501.4229,4.1935,0.000500285
0.0172,615,2579.0024,4.1935,0.0005158
0.0174,634,2656.7769,4.1905,0.000531355
0.0176,684,2869.3801,4.195,0.000573876
0.0178,609,2553.8416,4.1935,0.000510768
0.018,633.5,2655.9487,4.1925,0.00053119
0.0182,655,2746.7424,4.1935,0.000549348
0.0184,652,2734.1621,4.1935,0.000546832
0.0186,628,2633.5181,4.1935,0.000526704
0.0188,635,2662.2375,4.1925,0.000532447
0.019,628,2633.8318,4.194,0.000526766
0.0192,551.5,2312.7153,4.1935,0.000462543
0.0194,516.5,2165.9429,4.1935,0.000433189
0.0196,523,2193.2004,4.1935,0.00043864
0.0198,533,2234.6025,4.1925,0.00044692
0.02,578,2423.2651,4.1925,0.000484653
0.0202,603.5,2530.1738,4.1925,0.000506035
0.0204,632,2649.6602,4.1925,0.000529932
0.0206,625,2620.9375,4.1935,0.000524187
0.0208,610,2557.425,4.1925,0.000511485
0.021,669.5,2808.5527,4.195,0.00056171
0.0212,574,2407.0691,4.1935,0.000481414
0.0214,503.5,2111.4272,4.1935,0.000422285
0.0216,496.5,2081.5764,4.1925,0.000416315
0.0218,568.5,2384.0049,4.1935,0.000476801
0.022,602,2524.4871,4.1935,0.000504897
0.0222,599,2511.9065,4.1935,0.000502381
0.0224,536.5,2249.2764,4.1925,0.000449855
0.0226,525.5,2203.6843,4.1935,0.000440737
0.0228,538.5,2257.6614,4.1925,0.000451532
0.023,560,2348.6399,4.194,0.000469728
0.0232,541.5,2270.2388,4.1925,0.000454048
0.0234,596.5,2501.4229,4.1935,0.000500285
0.0236,541.5,2270.2388,4.1925,0.000454048
0.0238,539,2259.7576,4.1925,0.000451951
0.024,541,2267.6016,4.1915,0.00045352
0.0242,637.5,2673.6748,4.194,0.000534735
0.0244,613.5,2573.0188,4.194,0.000514604
0.0246,527.5,2212.0713,4.1935,0.000442414
0.0248,497.5,2086.2664,4.1935,0.000417253
0.025,508.5,2132.3945,4.1935,0.000426479
0.0252,559.5,2346.2632,4.1935,0.000469253
0.0254,571,2394.4885,4.1935,0.000478898
0.0256,527.5,2212.0713,4.1935,0.000442414
0.0258,518,2171.7151,4.1925,0.000434343
0.026,512,2147.072,4.1935,0.000429414
0.0262,514,2155.459,4.1935,0.000431092
0.0264,509,2134.4915,4.1935,0.000426898
0.0266,496,2079.48,4.1925,0.000415896
0.0268,512.5,2149.1687,4.1935,0.000429834
0.027,504.5,2115.6206,4.1935,0.000423124
0.0272,495.5,2077.3838,4.1925,0.000415477
0.0274,495,2075.7825,4.1935,0.000415156
0.0276,511,2142.3674,4.1925,0.000428473
0.0278,536.5,2249.8127,4.1935,0.000449963
0.028,515.5,2161.7493,4.1935,0.00043235
0.0282,478.5,2006.1113,4.1925,0.000401222
0.0284,533,2234.6025,4.1925,0.00044692
0.0286,631,2647.0452,4.195,0.000529409
0.0288,645.5,2706.2588,4.1925,0.000541252
0.029,625,2620.3125,4.1925,0.000524062
0.0292,679,2848.405,4.195,0.000569681
0.0294,564,2364.5701,4.1925,0.000472914
0.0296,553,2319.282,4.194,0.000463856
0.0298,492.5,2064.3137,4.1915,0.000412863
0.03,581,2435.8425,4.1925,0.000487169
0.0302,580,2431.6501,4.1925,0.00048633
0.0304,577.5,2421.1687,4.1925,0.000484234
0.0306,558.5,2342.9077,4.195,0.000468582
0.0308,485,2033.8475,4.1935,0.000406769
0.031,445,1865.6626,4.1925,0.000373132
0.0312,495,2075.2876,4.1925,0.000415057
0.0314,544.5,2282.8164,4.1925,0.000456563
0.0316,564,2365.4158,4.194,0.000473083
0.0318,516.5,2165.9429,4.1935,0.000433189
0.032,491.5,2060.6138,4.1925,0.000412123
0.0322,544.5,2283.3608,4.1935,0.000456672
0.0324,555.5,2328.3784,4.1915,0.000465676
0.0326,631,2644.8367,4.1915,0.000528967
0.0328,670.5,2811.7417,4.1935,0.000562348
0.033,628.5,2635.929,4.194,0.000527186
0.0332,561,2353.395,4.195,0.000470679
0.0334,513,2151.2656,4.1935,0.000430253
0.0336,512,2146.5601,4.1925,0.000429312
0.0338,555.5,2329.7668,4.194,0.000465953
0.034,466.5,1955.8013,4.1925,0.00039116
0.0342,486,2038.2839,4.194,0.000407657
0.0344,520.5,2182.7168,4.1935,0.000436543
0.0346,599.5,2513.4038,4.1925,0.000502681
0.0348,643.5,2698.5173,4.1935,0.000539703
0.035,654.5,2743.9912,4.1925,0.000548798
0.0352,662.5,2776.8689,4.1915,0.000555374
0.0354,700.5,2937.8967,4.194,0.000587579
0.0356,652.5,2735.6064,4.1925,0.000547121
0.0358,657.5,2756.5688,4.1925,0.000551314
0.036,698,2927.063,4.1935,0.000585413
0.0362,724.5,3038.5527,4.194,0.000607711
0.0364,661,2769.9204,4.1905,0.000553984
0.0366,724.5,3037.4663,4.1925,0.000607493
0.0368,709,2973.1917,4.1935,0.000594638
0.037,676.5,2836.2263,4.1925,0.000567245
0.0372,657,2753.8157,4.1915,0.000550763
0.0374,701.5,2941.7402,4.1935,0.000588348
0.0376,750.5,3147.2217,4.1935,0.000629444
0.0378,724,3036.094,4.1935,0.000607219
0.038,659,2762.1987,4.1915,0.00055244
0.0382,716,3001.8301,4.1925,0.000600366
0.0384,727.5,3050.7712,4.1935,0.000610154
0.0386,661.5,2773.3389,4.1925,0.000554668
