Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,499,2092.8059,4.194,0.000418561
0.0002,485,2033.8475,4.1935,0.00040677
0.0004,449.5,1884.5288,4.1925,0.000376906
0.0006,446.5,1873.514,4.196,0.000374703
0.0008,350.5,1469.8218,4.1935,0.000293964
0.001,325,1362.8876,4.1935,0.000272578
0.0012,304,1274.824,4.1935,0.000254965
0.0014,317.5,1331.4363,4.1935,0.000266287
0.0016,326,1367.0811,4.1935,0.000273416
0.0018,331,1388.0485,4.1935,0.00027761
0.002,312.5,1310.4688,4.1935,0.000262094
0.0022,315,1320.9525,4.1935,0.000264191
0.0024,326,1367.0811,4.1935,0.000273416
0.0026,326,1367.5701,4.195,0.000273514
0.0028,310,1299.985,4.1935,0.000259997
0.003,313,1312.5656,4.1935,0.000262513
0.0032,329.5,1381.7583,4.1935,0.000276352
0.0034,320,1341.92,4.1935,0.000268384
0.0036,311.5,1306.2753,4.1935,0.000261255
0.0038,308,1291.598,4.1935,0.00025832
0.004,327.5,1373.3712,4.1935,0.000274674
0.0042,325.5,1364.9843,4.1935,0.000272997
0.0044,314,1316.759,4.1935,0.000263352
0.0046,294.5,1235.4275,4.195,0.000247086
0.0048,300.5,1260.1467,4.1935,0.000252029
0.005,302,1266.437,4.1935,0.000253287
0.0052,302.5,1268.6849,4.194,0.000253737
0.0054,306,1283.2111,4.1935,0.000256642
0.0056,340.5,1427.8867,4.1935,0.000285577
0.0058,348,1459.338,4.1935,0.000291868
0.006,349.5,1465.803,4.194,0.000293161
0.0062,326,1367.0811,4.1935,0.000273416
0.0064,338,1417.403,4.1935,0.000283481
0.0066,354,1484.499,4.1935,0.0002969
0.0068,348.5,1461.9575,4.195,0.000292392
0.007,320.5,1344.0167,4.1935,0.000268803
0.0072,337.5,1415.475,4.194,0.000283095
0.0074,342,1433.8351,4.1925,0.000286767
0.0076,348.5,1461.4348,4.1935,0.000292287
0.0078,333.5,1398.5322,4.1935,0.000279706
0.008,333.5,1398.5322,4.1935,0.000279706
0.0082,348,1459.512,4.194,0.000291902
0.0084,349,1463.5315,4.1935,0.000292706
0.0086,340,1425.79,4.1935,0.000285158
0.0088,341,1429.9835,4.1935,0.000285997
0.009,347,1455.1445,4.1935,0.000291029
0.0092,362,1517.6851,4.1925,0.000303537
0.0094,421,1765.4635,4.1935,0.000353093
0.0096,438,1836.3151,4.1925,0.000367263
