Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,730.5,3063.3518,4.1935,0.00061267
0.0002,752,3153.512,4.1935,0.000630702
0.0004,643,2696.7419,4.194,0.000539348
0.0006,563,2359.8147,4.1915,0.000471963
0.0008,596,2498.73,4.1925,0.000499746
0.001,637.5,2672.7188,4.1925,0.000534544
0.0012,658,2760.3101,4.195,0.000552062
0.0014,635,2661.6025,4.1915,0.000532321
0.0016,675.5,2832.0339,4.1925,0.000566407
0.0018,686,2876.0552,4.1925,0.000575211
0.002,704,2951.52,4.1925,0.000590304
0.0022,751,3148.5676,4.1925,0.000629713
0.0024,821.5,3444.9602,4.1935,0.000688992
0.0026,884.5,3709.1509,4.1935,0.00074183
0.0028,850.5,3566.5718,4.1935,0.000713314
0.003,968,4058.3401,4.1925,0.000811668
0.0032,1020,4277.3701,4.1935,0.000855474
0.0034,909.5,3813.0789,4.1925,0.000762616
0.0036,884.5,3709.1509,4.1935,0.00074183
0.0038,893,3744.7957,4.1935,0.000748959
0.004,875.5,3671.4092,4.1935,0.000734282
0.0042,827.5,3469.2939,4.1925,0.000693859
0.0044,844,3540.5801,4.195,0.000708116
0.0046,814.5,3415.6057,4.1935,0.000683121
0.0048,791.5,3319.1553,4.1935,0.000663831
0.005,717,3006.7395,4.1935,0.000601348
0.0052,725.5,3041.6589,4.1925,0.000608332
0.0054,757.5,3176.5762,4.1935,0.000635315
0.0056,696,2917.98,4.1925,0.000583596
0.0058,709.5,2975.2883,4.1935,0.000595058
0.006,724.5,3038.1907,4.1935,0.000607638
0.0062,722,3026.9851,4.1925,0.000605397
0.0064,738.5,3097.2688,4.194,0.000619454
0.0066,763,3200.7852,4.195,0.000640157
0.0068,698.5,2928.4614,4.1925,0.000585692
0.007,700,2934.75,4.1925,0.00058695
0.0072,746.5,3130.4478,4.1935,0.00062609
0.0074,756,3170.2861,4.1935,0.000634057
0.0076,758.5,3180.0112,4.1925,0.000636002
0.0078,805,3374.9626,4.1925,0.000674993
0.008,873.5,3663.0222,4.1935,0.000732604
0.0082,877.5,3678.9189,4.1925,0.000735784
0.0084,885.5,3713.7869,4.194,0.000742757
0.0086,772,3236.6101,4.1925,0.000647322
0.0088,814.5,3414.7913,4.1925,0.000682958
0.009,828,3473.4602,4.195,0.000694692
0.0092,733.5,3075.1987,4.1925,0.00061504
0.0094,722.5,3029.0813,4.1925,0.000605816
0.0096,739.5,3101.4629,4.194,0.000620293
0.0098,711.5,2982.9639,4.1925,0.000596593
0.01,829.5,3477.679,4.1925,0.000695536
0.0102,898.5,3766.9614,4.1925,0.000753392
0.0104,878.5,3683.9897,4.1935,0.000736798
0.0106,851,3568.6685,4.1935,0.000713734
0.0108,815,3416.8877,4.1925,0.000683377
0.011,847.5,3553.9912,4.1935,0.000710798
0.0112,828.5,3473.4863,4.1925,0.000694697
0.0114,869.5,3646.6829,4.194,0.000729337
0.0116,813.5,3411.4124,4.1935,0.000682282
0.0118,733.5,3076.2988,4.194,0.00061526
0.012,632,2649.6602,4.1925,0.000529932
0.0122,677.5,2840.4189,4.1925,0.000568084
0.0124,717,3006.7395,4.1935,0.000601348
0.0126,662.5,2777.5312,4.1925,0.000555506
0.0128,625.5,2623.3469,4.194,0.000524669
0.013,535.5,2245.6194,4.1935,0.000449124
0.0132,527.5,2212.0713,4.1935,0.000442414
0.0134,507.5,2128.2012,4.1935,0.00042564
0.0136,525,2201.0625,4.1925,0.000440213
0.0138,604,2532.874,4.1935,0.000506575
0.014,629,2637.7114,4.1935,0.000527542
0.0142,633,2654.4856,4.1935,0.000530897
0.0144,616.5,2585.2927,4.1935,0.000517059
0.0146,631.5,2648.1953,4.1935,0.000529639
0.0148,632,2650.292,4.1935,0.000530058
0.015,677.5,2841.0962,4.1935,0.000568219
0.0152,678.5,2845.2898,4.1935,0.000569058
0.0154,631.5,2648.1953,4.1935,0.000529639
0.0156,624.5,2618.8408,4.1935,0.000523768
0.0158,632,2650.292,4.1935,0.000530058
0.016,612,2565.198,4.1915,0.00051304
0.0162,620,2599.3501,4.1925,0.00051987
0.0164,640,2683.8401,4.1935,0.000536768
0.0166,636,2667.3838,4.194,0.000533477
0.0168,618,2591.583,4.1935,0.000518317
0.017,605.5,2538.5588,4.1925,0.000507712
0.0172,598.5,2509.8098,4.1935,0.000501962
0.0174,600.5,2518.1968,4.1935,0.000503639
0.0176,590,2474.165,4.1935,0.000494833
0.0178,613,2570.0027,4.1925,0.000514
0.018,634,2658.679,4.1935,0.000531736
0.0182,628,2632.8901,4.1925,0.000526578
0.0184,619,2595.1575,4.1925,0.000519031
0.0186,616,2582.5801,4.1925,0.000516516
0.0188,686,2876.0552,4.1925,0.000575211
0.019,762.5,3196.7812,4.1925,0.000639356
0.0192,754.5,3163.2415,4.1925,0.000632648
0.0194,755,3166.0925,4.1935,0.000633218
0.0196,779,3266.7366,4.1935,0.000653347
0.0198,726.5,3046.5779,4.1935,0.000609316
0.02,657.5,2757.2263,4.1935,0.000551445
0.0202,651.5,2731.4138,4.1925,0.000546283
0.0204,725,3040.6499,4.194,0.00060813
0.0206,670,2808.9751,4.1925,0.000561795
0.0208,687.5,2883.0312,4.1935,0.000576606
0.021,701.5,2940.3374,4.1915,0.000588067
0.0212,771,3233.1885,4.1935,0.000646638
0.0214,765.5,3210.1243,4.1935,0.000642025
0.0216,750.5,3147.2217,4.1935,0.000629444
0.0218,727.5,3050.7712,4.1935,0.000610154
0.022,746.5,3129.7014,4.1925,0.00062594
0.0222,766.5,3214.3179,4.1935,0.000642864
0.0224,738.5,3096.8999,4.1935,0.00061938
0.0226,650.5,2726.5708,4.1915,0.000545314
0.0228,702.5,2945.9338,4.1935,0.000589187
0.023,782,3278.5352,4.1925,0.000655707
0.0232,863,3617.2646,4.1915,0.000723453
0.0234,884,3707.054,4.1935,0.000741411
0.0236,837.5,3513.3127,4.195,0.000702663
0.0238,735,3082.5898,4.194,0.000616518
0.024,649.5,2723.0288,4.1925,0.000544606
0.0242,615.5,2580.4839,4.1925,0.000516097
0.0244,636,2666.4302,4.1925,0.000533286
0.0246,733.5,3075.1987,4.1925,0.00061504
0.0248,728.5,3054.9648,4.1935,0.000610993
0.025,723,3031.9006,4.1935,0.00060638
0.0252,726.5,3045.8513,4.1925,0.00060917
0.0254,739,3098.2576,4.1925,0.000619652
0.0256,758,3178.6731,4.1935,0.000635735
0.0258,729.5,3059.1582,4.1935,0.000611832
0.026,714.5,2995.5413,4.1925,0.000599108
0.0262,741,3105.9016,4.1915,0.00062118
0.0264,748,3136.738,4.1935,0.000627348
0.0266,733,3074.2019,4.194,0.00061484
0.0268,710.5,2979.4817,4.1935,0.000595896
0.027,726.5,3045.8513,4.1925,0.00060917
0.0272,724,3036.094,4.1935,0.000607219
0.0274,721,3023.5134,4.1935,0.000604703
0.0276,690.5,2894.9214,4.1925,0.000578984
0.0278,710,2977.385,4.1935,0.000595477
0.028,731.5,3066.8137,4.1925,0.000613363
0.0282,739,3100.1052,4.195,0.000620021
0.0284,677.5,2841.0962,4.1935,0.000568219
0.0286,666.5,2794.3013,4.1925,0.00055886
0.0288,638,2676.4102,4.195,0.000535282
0.029,581,2436.4236,4.1935,0.000487285
0.0292,595.5,2496.6338,4.1925,0.000499327
0.0294,678.5,2845.2898,4.1935,0.000569058
0.0296,732,3069.6421,4.1935,0.000613928
0.0298,722.5,3030.8877,4.195,0.000606177
0.03,635,2662.2375,4.1925,0.000532448
0.0302,682,2859.967,4.1935,0.000571993
0.0304,691.5,2899.1138,4.1925,0.000579823
0.0306,734,3078.0291,4.1935,0.000615606
0.0308,714.5,2995.5413,4.1925,0.000599108
0.031,717.5,3008.8362,4.1935,0.000601767
0.0312,723.5,3033.2739,4.1925,0.000606655
0.0314,719.5,3016.5039,4.1925,0.000603301
0.0316,738.5,3098.0076,4.195,0.000619601
0.0318,669,2805.7859,4.194,0.000561157
0.032,679.5,2849.8228,4.194,0.000569965
0.0322,694.5,2911.6914,4.1925,0.000582338
0.0324,703.5,2948.7205,4.1915,0.000589744
0.0326,830.5,3482.7019,4.1935,0.00069654
0.0328,807,3383.3477,4.1925,0.000676669
0.033,775,3249.9626,4.1935,0.000649992
0.0332,811,3400.1177,4.1925,0.000680023
0.0334,855.5,3587.5393,4.1935,0.000717508
0.0336,756.5,3173.5176,4.195,0.000634703
0.0338,655.5,2748.8394,4.1935,0.000549768
0.034,603.5,2530.7773,4.1935,0.000506155
0.0342,650.5,2727.8718,4.1935,0.000545574
0.0344,638,2674.8152,4.1925,0.000534963
0.0346,659.5,2764.2944,4.1915,0.000552859
0.0348,758,3178.6731,4.1935,0.000635735
0.035,759.5,3184.2039,4.1925,0.000636841
0.0352,757.5,3176.5762,4.1935,0.000635315
0.0354,761,3190.4927,4.1925,0.000638098
0.0356,719.5,3016.5039,4.1925,0.000603301
0.0358,801,3358.9937,4.1935,0.000671799
0.036,780,3272.1001,4.195,0.00065442
0.0362,665.5,2789.4434,4.1915,0.000557889
0.0364,707.5,2965.4863,4.1915,0.000593097
0.0366,797,3343.415,4.195,0.000668683
0.0368,726.5,3046.5779,4.1935,0.000609316
0.037,732,3070.0078,4.194,0.000614002
0.0372,735.5,3082.8484,4.1915,0.00061657
0.0374,755.5,3168.1892,4.1935,0.000633638
0.0376,697,2922.8696,4.1935,0.000584574
0.0378,683,2862.7947,4.1915,0.000572559
0.038,787.5,3301.5938,4.1925,0.000660319
0.0382,826.5,3464.2749,4.1915,0.000692855
0.0384,883,3701.9775,4.1925,0.000740396
0.0386,927.5,3890.8625,4.195,0.000778172
0.0388,729,3056.3325,4.1925,0.000611266
0.039,653.5,2740.4524,4.1935,0.00054809
0.0392,574.5,2409.1658,4.1935,0.000481833
0.0394,569,2386.1016,4.1935,0.00047722
0.0396,496,2079.9761,4.1935,0.000415995
0.0398,508,2130.2981,4.1935,0.00042606
0.04,516,2163.8459,4.1935,0.000432769
0.0402,568,2382.1919,4.194,0.000476438
0.0404,568.5,2384.0049,4.1935,0.000476801
0.0406,604,2532.27,4.1925,0.000506454
0.0408,640.5,2685.2964,4.1925,0.000537059
0.041,711,2980.1567,4.1915,0.000596031
0.0412,781,3275.5139,4.194,0.000655103
0.0414,760.5,3190.2976,4.195,0.000638059
0.0416,700,2934.05,4.1915,0.00058681
0.0418,801.5,3361.0903,4.1935,0.000672218
0.042,791.5,3317.5725,4.1915,0.000663514
0.0422,851,3569.9451,4.195,0.000713989
0.0424,738,3094.803,4.1935,0.000618961
0.0426,710.5,2979.4817,4.1935,0.000595896
0.0428,661,2771.2427,4.1925,0.000554248
0.043,736.5,3087.7764,4.1925,0.000617555
0.0432,818,3429.4651,4.1925,0.000685893
0.0434,912,3824.4719,4.1935,0.000764894
0.0436,870,3648.345,4.1935,0.000729669
0.0438,838,3514.1531,4.1935,0.000702831
0.044,752,3152.76,4.1925,0.000630552
0.0442,679.5,2849.4834,4.1935,0.000569897
0.0444,626.5,2626.6013,4.1925,0.00052532
0.0446,680,2850.2202,4.1915,0.000570044
0.0448,707,2964.8044,4.1935,0.000592961
0.045,677,2838.3225,4.1925,0.000567664
0.0452,701.5,2941.7402,4.1935,0.000588348
0.0454,676,2833.4541,4.1915,0.000566691
0.0456,739,3100.1052,4.195,0.000620021
0.0458,632.5,2651.1238,4.1915,0.000530225
0.046,661,2771.9036,4.1935,0.000554381
0.0462,619,2595.1575,4.1925,0.000519031
0.0464,683,2864.1606,4.1935,0.000572832
0.0466,682.5,2861.3813,4.1925,0.000572276
0.0468,637.5,2673.6748,4.194,0.000534735
0.047,634.5,2660.7759,4.1935,0.000532155
0.0472,644.5,2702.7107,4.1935,0.000540542
0.0474,689.5,2891.4182,4.1935,0.000578284
0.0476,655.5,2748.8394,4.1935,0.000549768
0.0478,699,2931.2566,4.1935,0.000586251
0.048,664,2784.4841,4.1935,0.000556897
0.0482,639,2679.0076,4.1925,0.000535801
0.0484,682,2859.967,4.1935,0.000571993
0.0486,727,3048.6746,4.1935,0.000609735
0.0488,751,3149.3186,4.1935,0.000629864
0.049,787,3301.4651,4.195,0.000660293
0.0492,753,3156.9526,4.1925,0.00063139
0.0494,760,3188.96,4.196,0.000637792
0.0496,630.5,2643.3713,4.1925,0.000528674
0.0498,623,2611.9275,4.1925,0.000522386
0.05,623,2612.5505,4.1935,0.00052251
0.0502,601.5,2522.6909,4.194,0.000504538
0.0504,580.5,2434.3267,4.1935,0.000486865
0.0506,638.5,2677.5498,4.1935,0.00053551
0.0508,639,2679.0076,4.1925,0.000535801
0.051,682,2859.2852,4.1925,0.000571857
0.0512,733,3073.8354,4.1935,0.000614767
0.0514,738,3094.803,4.1935,0.000618961
0.0516,717.5,3008.8362,4.1935,0.000601767
0.0518,705,2955.0076,4.1915,0.000591001
0.052,664.5,2785.9163,4.1925,0.000557183
0.0522,685.5,2874.9868,4.194,0.000574997
0.0524,675.5,2832.7092,4.1935,0.000566542
0.0526,641,2687.3926,4.1925,0.000537478
0.0528,680,2851.5801,4.1935,0.000570316
0.053,636,2667.0659,4.1935,0.000533413
0.0532,639,2679.6465,4.1935,0.000535929
0.0534,643.5,2697.8738,4.1925,0.000539575
0.0536,661.5,2772.6775,4.1915,0.000554535
0.0538,648,2717.3879,4.1935,0.000543478
0.054,612,2566.7278,4.194,0.000513346
0.0542,571.5,2395.4424,4.1915,0.000479088
0.0544,622,2607.7351,4.1925,0.000521547
0.0546,696,2919.0239,4.194,0.000583805
0.0548,613,2570.9219,4.194,0.000514184
0.055,633.5,2655.9487,4.1925,0.00053119
0.0552,686,2876.741,4.1935,0.000575348
0.0554,633,2654.4856,4.1935,0.000530897
0.0556,639.5,2681.7432,4.1935,0.000536349
0.0558,614,2574.1951,4.1925,0.000514839
0.056,623.5,2614.0239,4.1925,0.000522805
0.0562,651,2729.9685,4.1935,0.000545994
0.0564,609,2552.6235,4.1915,0.000510525
0.0566,535.5,2245.0837,4.1925,0.000449017
0.0568,611.5,2564.3252,4.1935,0.000512865
0.057,645.5,2705.6133,4.1915,0.000541123
0.0572,688.5,2888.2576,4.195,0.000577651
0.0574,630.5,2643.3713,4.1925,0.000528674
0.0576,664,2784.4841,4.1935,0.000556897
0.0578,659.5,2764.9539,4.1925,0.000552991
0.058,696.5,2920.7727,4.1935,0.000584155
0.0582,688.5,2887.5688,4.194,0.000577514
0.0584,637.5,2673.3562,4.1935,0.000534671
0.0586,607,2545.7578,4.194,0.000509152
0.0588,598.5,2509.8098,4.1935,0.000501962
0.059,594.5,2493.0359,4.1935,0.000498607
0.0592,611.5,2564.3252,4.1935,0.000512865
0.0594,598.5,2509.2114,4.1925,0.000501842
0.0596,644,2700.9358,4.194,0.000540187
0.0598,622.5,2609.8313,4.1925,0.000521966
0.06,619,2595.1575,4.1925,0.000519031
0.0602,650.5,2727.8718,4.1935,0.000545574
0.0604,680,2851.5801,4.1935,0.000570316
0.0606,650.5,2728.1968,4.194,0.000545639
0.0608,605,2537.0676,4.1935,0.000507413
0.061,632,2650.292,4.1935,0.000530058
0.0612,646,2708.355,4.1925,0.000541671
0.0614,627,2629.3245,4.1935,0.000525865
0.0616,593.5,2487.6553,4.1915,0.000497531
0.0618,652,2733.51,4.1925,0.000546702
0.062,659.5,2765.9429,4.194,0.000553189
0.0622,613.5,2572.7122,4.1935,0.000514542
0.0624,605,2537.0676,4.1935,0.000507414
0.0626,649,2721.5815,4.1935,0.000544316
0.0628,609,2553.8416,4.1935,0.000510768
0.063,618.5,2593.6797,4.1935,0.000518736
0.0632,649.5,2723.6782,4.1935,0.000544736
0.0634,646,2709.3237,4.194,0.000541865
0.0636,604,2532.27,4.1925,0.000506454
0.0638,622.5,2609.8313,4.1925,0.000521966
0.064,621,2603.5425,4.1925,0.000520708
0.0642,628.5,2635.6147,4.1935,0.000527123
0.0644,552,2314.26,4.1925,0.000462852
0.0646,578,2423.2651,4.1925,0.000484653
0.0648,615.5,2580.4839,4.1925,0.000516097
0.065,642.5,2695.2876,4.195,0.000539057
0.0652,588,2465.1902,4.1925,0.000493038
0.0654,612.5,2567.9062,4.1925,0.000513581
0.0656,606.5,2544.2676,4.195,0.000508853
0.0658,566.5,2375.9009,4.194,0.00047518
0.066,535,2243.5225,4.1935,0.000448704
0.0662,568.5,2383.4363,4.1925,0.000476687
0.0664,635.5,2664.9692,4.1935,0.000532994
0.0666,607,2545.4546,4.1935,0.000509091
0.0668,609,2553.2327,4.1925,0.000510647
0.067,635.5,2665.2869,4.194,0.000533057
0.0672,619,2596.0859,4.194,0.000519217
0.0674,617,2586.7725,4.1925,0.000517354
0.0676,629.5,2639.8083,4.1935,0.000527962
0.0678,623.5,2614.6472,4.1935,0.000522929
0.068,578.5,2425.3613,4.1925,0.000485072
0.0682,601.5,2522.3904,4.1935,0.000504478
0.0684,643.5,2698.5173,4.1935,0.000539703
0.0686,633.5,2656.5823,4.1935,0.000531316
0.0688,586,2457.3911,4.1935,0.000491478
0.069,618,2590.9651,4.1925,0.000518193
0.0692,655,2746.0876,4.1925,0.000549218
0.0694,673,2821.5525,4.1925,0.00056431
0.0696,721,3023.8738,4.194,0.000604775
0.0698,681.5,2857.8704,4.1935,0.000571574
0.07,668,2801.5918,4.194,0.000560318
0.0702,673.5,2824.3223,4.1935,0.000564864
0.0704,672.5,2819.4563,4.1925,0.000563891
0.0706,657,2756.1152,4.195,0.000551223
0.0708,667.5,2799.1614,4.1935,0.000559832
0.071,687.5,2882.3438,4.1925,0.000576469
0.0712,715,2998.3525,4.1935,0.000599671
0.0714,690,2892.8252,4.1925,0.000578565
0.0716,642,2692.2271,4.1935,0.000538445
0.0718,633.5,2656.8989,4.194,0.00053138
0.072,589.5,2471.4788,4.1925,0.000494296
0.0722,635.5,2664.9692,4.1935,0.000532994
0.0724,636.5,2668.5264,4.1925,0.000533705
0.0726,630,2641.905,4.1935,0.000528381
0.0728,643,2696.4204,4.1935,0.000539284
0.073,569,2386.1016,4.1935,0.00047722
0.0732,559.5,2344.5847,4.1905,0.000468917
0.0734,668.5,2803.689,4.194,0.000560738
0.0736,608.5,2551.1362,4.1925,0.000510227
0.0738,589,2468.7937,4.1915,0.000493759
0.074,612,2566.4221,4.1935,0.000513284
0.0742,636.5,2669.1628,4.1935,0.000533833
0.0744,649,2721.5815,4.1935,0.000544316
0.0746,637.5,2673.6748,4.194,0.000534735
0.0748,524,2196.3462,4.1915,0.000439269
0.075,592.5,2483.4639,4.1915,0.000496693
0.0752,645,2703.5176,4.1915,0.000540703
0.0754,645.5,2707.8726,4.195,0.000541575
0.0756,545,2284.9126,4.1925,0.000456983
0.0758,553.5,2320.5488,4.1925,0.00046411
0.076,612.5,2568.5188,4.1935,0.000513704
