Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,126.5,530.6675,4.195,0.000106134
0.0002,111,465.534,4.194,9.31068E-05
0.0004,114,478.116,4.194,9.56232E-05
0.0006,126,528.444,4.194,0.000105689
0.0008,127.5,534.735,4.194,0.000106947
0.001,114.5,480.1558,4.1935,9.60311E-05
0.0012,110,461.285,4.1935,0.000092257
0.0014,127,532.638,4.194,0.000106528
0.0016,126.5,530.4777,4.1935,0.000106096
0.0018,118.5,497.1075,4.195,9.94215E-05
0.002,107,448.7045,4.1935,8.97409E-05
0.0022,130,545.155,4.1935,0.000109031
0.0024,126.5,530.4777,4.1935,0.000106096
0.0026,120.5,505.377,4.194,0.000101075
0.0028,106.5,446.6078,4.1935,8.93216E-05
0.003,125.5,526.4725,4.195,0.000105295
0.0032,129.5,543.123,4.194,0.000108625
0.0034,121,507.474,4.194,0.000101495
0.0036,104.5,438.2208,4.1935,8.76442E-05
0.0038,124.5,522.0908,4.1935,0.000104418
0.004,126,528.444,4.194,0.000105689
0.0042,125,524.375,4.195,0.000104875
0.0044,104.5,438.1163,4.1925,8.76232E-05
0.0046,122.5,513.7037,4.1935,0.000102741
0.0048,126.5,530.4777,4.1935,0.000106096
0.005,127,532.7651,4.195,0.000106553
0.0052,106,444.511,4.1935,8.89022E-05
0.0054,119.5,501.1233,4.1935,0.000100225
0.0056,126.5,530.6675,4.195,0.000106134
0.0058,127,532.7651,4.195,0.000106553
0.006,108.5,455.049,4.194,9.10098E-05
0.0062,117,490.6395,4.1935,9.81279E-05
0.0064,126.5,530.541,4.194,0.000106108
0.0066,127,532.5745,4.1935,0.000106515
0.0068,112.5,471.825,4.194,9.4365E-05
0.007,113,473.922,4.194,9.47844E-05
0.0072,127.5,534.6713,4.1935,0.000106934
0.0074,126.5,530.541,4.194,0.000106108
0.0076,114,478.116,4.194,9.56232E-05
0.0078,111,465.4785,4.1935,9.30957E-05
0.008,126.5,530.4777,4.1935,0.000106096
0.0082,127.5,534.735,4.194,0.000106947
0.0084,118,494.892,4.194,9.89784E-05
0.0086,108.5,455.049,4.194,9.10098E-05
0.0088,128.5,538.929,4.194,0.000107786
0.009,125.5,526.3469,4.194,0.000105269
0.0092,119,499.205,4.195,9.9841E-05
0.0094,104.5,438.2208,4.1935,8.76441E-05
0.0096,124,520.056,4.194,0.000104011
0.0098,124,519.994,4.1935,0.000103999
0.01,121,507.474,4.194,0.000101495
0.0102,104.5,438.2208,4.1935,8.76441E-05
0.0104,103,431.9305,4.1935,8.63861E-05
0.0106,106,444.511,4.1935,8.89022E-05
0.0108,105.5,442.467,4.194,8.84934E-05
0.011,106.5,446.3948,4.1915,8.9279E-05
0.0112,142.5,597.645,4.194,0.000119529
0.0114,151.5,635.3152,4.1935,0.000127063
0.0116,150.5,631.197,4.194,0.000126239
0.0118,133,557.8019,4.194,0.00011156
0.012,138,578.703,4.1935,0.000115741
0.0122,153,641.6819,4.194,0.000128336
0.0124,152,637.412,4.1935,0.000127482
0.0126,138,578.772,4.194,0.000115754
0.0128,142,595.477,4.1935,0.000119095
0.013,160,671.04,4.194,0.000134208
0.0132,156.5,656.2828,4.1935,0.000131257
0.0134,143.5,601.7673,4.1935,0.000120353
0.0136,134.5,564.093,4.194,0.000112819
0.0138,151,633.2185,4.1935,0.000126644
0.014,154,645.876,4.194,0.000129175
0.0142,152,637.64,4.195,0.000127528
0.0144,135,566.1225,4.1935,0.000113225
0.0146,154.5,648.1275,4.195,0.000129626
0.0148,155,649.9925,4.1935,0.000129998
0.015,152,637.488,4.194,0.000127498
0.0152,133.5,559.8323,4.1935,0.000111966
0.0154,153,641.835,4.195,0.000128367
0.0156,150.5,631.3475,4.195,0.00012627
0.0158,127,532.7651,4.195,0.000106553
0.016,105.5,442.4142,4.1935,8.84828E-05
0.0162,123,515.8005,4.1935,0.00010316
0.0164,127,532.5745,4.1935,0.000106515
0.0166,126,528.57,4.195,0.000105714
0.0168,106,444.511,4.1935,8.89022E-05
0.017,120.5,505.3167,4.1935,0.000101063
0.0172,126.5,530.541,4.194,0.000106108
0.0174,126.5,530.6675,4.195,0.000106134
0.0176,108,452.952,4.194,9.05904E-05
0.0178,117,490.6395,4.1935,9.81279E-05
0.018,127,532.5745,4.1935,0.000106515
0.0182,126.5,530.6675,4.195,0.000106133
0.0184,112,469.728,4.194,9.39456E-05
0.0186,115,482.31,4.194,9.6462E-05
0.0188,128,536.832,4.194,0.000107366
0.019,126,528.444,4.194,0.000105689
0.0192,114.5,480.1558,4.1935,9.60312E-05
0.0194,111,465.4785,4.1935,9.30957E-05
0.0196,126,528.444,4.194,0.000105689
0.0198,127.5,534.735,4.194,0.000106947
0.02,117,490.698,4.194,9.81396E-05
0.0202,108.5,454.9948,4.1935,9.0999E-05
0.0204,126,528.381,4.1935,0.000105676
0.0206,126.5,530.4777,4.1935,0.000106096
0.0208,121,507.474,4.194,0.000101495
0.021,105.5,442.4142,4.1935,8.84828E-05
0.0212,128,536.832,4.194,0.000107366
0.0214,124,519.994,4.1935,0.000103999
0.0216,123,515.985,4.195,0.000103197
0.0218,105,440.3175,4.1935,8.80635E-05
0.022,124,520.056,4.194,0.000104011
0.0222,126.5,530.4777,4.1935,0.000106096
0.0224,124.5,522.2775,4.195,0.000104455
0.0226,104,436.02,4.1925,8.7204E-05
0.0228,123.5,517.8973,4.1935,0.000103579
0.023,126.5,530.4777,4.1935,0.000106096
0.0232,125.5,526.3469,4.194,0.000105269
0.0234,106,444.511,4.1935,8.89022E-05
0.0236,121,507.4135,4.1935,0.000101483
0.0238,127,532.638,4.194,0.000106528
0.024,126.5,530.6675,4.195,0.000106133
0.0242,107.5,450.855,4.194,9.0171E-05
0.0244,118,494.892,4.194,9.89784E-05
0.0246,126.5,530.541,4.194,0.000106108
0.0248,127,532.7651,4.195,0.000106553
0.025,112,469.672,4.1935,9.39344E-05
0.0252,114.5,480.213,4.194,9.60426E-05
0.0254,127.5,534.6713,4.1935,0.000106934
0.0256,126,528.444,4.194,0.000105689
0.0258,112.5,471.825,4.194,9.4365E-05
0.026,109.5,459.3525,4.195,9.18705E-05
0.0262,124,520.056,4.194,0.000104011
0.0264,124,520.18,4.195,0.000104036
0.0266,117,490.698,4.194,9.81396E-05
0.0268,101,423.5435,4.1935,8.47087E-05
0.027,105.5,442.467,4.194,8.84934E-05
0.0272,105.5,442.467,4.194,8.84934E-05
0.0274,105.5,442.467,4.194,8.84934E-05
0.0276,114,478.059,4.1935,9.56118E-05
0.0278,147.5,618.615,4.194,0.000123723
0.028,152,637.412,4.1935,0.000127482
0.0282,147.5,618.5413,4.1935,0.000123708
0.0284,128,536.64,4.1925,0.000107328
0.0286,144.5,605.9608,4.1935,0.000121192
0.0288,154,645.876,4.194,0.000129175
0.029,151,633.445,4.195,0.000126689
