Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,793.5,3326.7488,4.1925,0.00066535
0.0002,800,3354,4.1925,0.0006708
0.0004,855.5,3586.6838,4.1925,0.000717337
0.0006,865,3626.5127,4.1925,0.000725303
0.0008,847.5,3553.1438,4.1925,0.000710629
0.001,834,3496.5452,4.1925,0.000699309
0.0012,813,3408.5027,4.1925,0.000681701
0.0014,836.5,3507.0264,4.1925,0.000701405
0.0016,847.5,3552.2964,4.1915,0.000710459
0.0018,882,3697.7852,4.1925,0.000739557
0.002,925,3878.0625,4.1925,0.000775613
0.0022,896.5,3758.5764,4.1925,0.000751715
0.0024,850,3563.625,4.1925,0.000712725
0.0026,857.5,3595.9263,4.1935,0.000719185
0.0028,833,3492.3525,4.1925,0.000698471
0.003,845,3542.6626,4.1925,0.000708533
0.0032,890,3732.2151,4.1935,0.000746443
0.0034,821.5,3444.9602,4.1935,0.000688992
0.0036,821.5,3443.3174,4.1915,0.000688663
0.0038,890.5,3734.3118,4.1935,0.000746862
0.004,994,4166.3511,4.1915,0.00083327
0.0042,1011.0001,4239.6289,4.1935,0.000847926
0.0044,985,4127.6421,4.1905,0.000825528
0.0046,946.5,3968.2014,4.1925,0.00079364
0.0048,979.5,4105.5742,4.1915,0.000821115
0.005,1074,4502.7451,4.1925,0.000900549
0.0052,966.5,4053.5007,4.194,0.0008107
0.0054,818,3427.8289,4.1905,0.000685566
0.0056,834.5,3498.6414,4.1925,0.000699728
0.0058,828,3470.5623,4.1915,0.000694112
0.006,852,3572.8621,4.1935,0.000714572
0.0062,819.5,3434.1145,4.1905,0.000686823
0.0064,826,3463.0051,4.1925,0.000692601
0.0066,821.5,3444.9602,4.1935,0.000688992
0.0068,849.5,3562.3782,4.1935,0.000712476
0.007,877.5,3679.7964,4.1935,0.000735959
0.0072,929,3894.8325,4.1925,0.000778967
0.0074,926,3883.6438,4.194,0.000776729
0.0076,903.5,3787.9238,4.1925,0.000757585
0.0078,884.5,3708.2664,4.1925,0.000741653
0.008,862,3613.0732,4.1915,0.000722615
0.0082,893,3745.2417,4.194,0.000749048
0.0084,839.5,3519.6038,4.1925,0.000703921
0.0086,833.5,3495.2822,4.1935,0.000699056
0.0088,746.5,3128.9548,4.1915,0.000625791
0.009,749.5,3141.5293,4.1915,0.000628306
0.0092,747.5,3133.1465,4.1915,0.000626629
0.0094,746,3127.605,4.1925,0.000625521
0.0096,736.5,3087.0398,4.1915,0.000617408
0.0098,764.5,3205.9307,4.1935,0.000641186
0.01,749.5,3143.0283,4.1935,0.000628606
0.0102,755.5,3167.4338,4.1925,0.000633487
0.0104,744,3119.22,4.1925,0.000623844
0.0106,761,3191.2534,4.1935,0.000638251
0.0108,781,3274.3425,4.1925,0.000654868
0.011,789.5,3309.9788,4.1925,0.000661996
0.0112,780,3269.3701,4.1915,0.000653874
0.0114,795,3333.8325,4.1935,0.000666766
0.0116,742,3110.8352,4.1925,0.000622167
0.0118,783.5,3284.8237,4.1925,0.000656965
0.012,758,3177.1572,4.1915,0.000635431
0.0122,698,2927.063,4.1935,0.000585413
0.0124,698.5,2929.1597,4.1935,0.000585832
0.0126,701.5,2941.7402,4.1935,0.000588348
0.0128,691,2898.054,4.194,0.000579611
0.013,700.5,2936.8464,4.1925,0.000587369
0.0132,735.5,3082.8484,4.1915,0.00061657
0.0134,746,3126.8591,4.1915,0.000625372
0.0136,744.5,3121.3164,4.1925,0.000624263
0.0138,766.5,3213.5513,4.1925,0.00064271
0.014,752.5,3155.6089,4.1935,0.000631122
0.0142,637,2670.6226,4.1925,0.000534124
0.0144,596,2498.73,4.1925,0.000499746
0.0146,586,2456.8052,4.1925,0.000491361
0.0148,611.5,2564.3252,4.1935,0.000512865
0.015,611.5,2564.3252,4.1935,0.000512865
0.0152,601.5,2521.7888,4.1925,0.000504358
0.0154,664,2783.8201,4.1925,0.000556764
0.0156,769.5,3225.3594,4.1915,0.000645072
0.0158,859,3602.2166,4.1935,0.000720443
0.016,830.5,3482.7019,4.1935,0.00069654
0.0162,869,3642.4136,4.1915,0.000728483
0.0164,952,3992.2122,4.1935,0.000798442
0.0166,1000,4192.5,4.1925,0.0008385
0.0168,998,4184.1152,4.1925,0.000836823
0.017,1002.5001,4202.9814,4.1925,0.000840596
0.0172,1036,4343.4302,4.1925,0.000868686
0.0174,981,4113.8237,4.1935,0.000822765
0.0176,827,3467.1975,4.1925,0.000693439
0.0178,795.5,3335.9292,4.1935,0.000667186
0.018,839,3517.5076,4.1925,0.000703502
0.0182,929,3894.8325,4.1925,0.000778966
0.0184,993,4162.1597,4.1915,0.000832432
0.0186,1001.5,4199.7905,4.1935,0.000839958
0.0188,935.5,3921.1484,4.1915,0.00078423
0.019,1017.5001,4265.8691,4.1925,0.000853174
0.0192,1008.5,4228.1362,4.1925,0.000845627
0.0194,957,4011.2656,4.1915,0.000802253
0.0196,1020,4276.3501,4.1925,0.00085527
0.0198,1043.5,4374.874,4.1925,0.000874975
0.02,1053,4413.6499,4.1915,0.00088273
0.0202,1100,4612.8501,4.1935,0.00092257
0.0204,1034.5,4336.1069,4.1915,0.000867221
0.0206,1051.5,4408.4141,4.1925,0.000881683
0.0208,1061.5,4449.2773,4.1915,0.000889855
0.021,1096.5,4598.1729,4.1935,0.000919635
0.0212,1054.5,4419.937,4.1915,0.000883987
0.0214,1011.0001,4239.6289,4.1935,0.000847926
0.0216,977,4097.0493,4.1935,0.00081941
0.0218,953.5,3998.5022,4.1935,0.0007997
0.022,911.5,3821.4639,4.1925,0.000764293
0.0222,874,3663.3711,4.1915,0.000732674
0.0224,924,3871.5601,4.19,0.000774312
0.0226,998,4183.1172,4.1915,0.000836623
0.0228,1035,4339.2378,4.1925,0.000867847
0.023,1033.5,4332.9487,4.1925,0.00086659
0.0232,1029,4315.1113,4.1935,0.000863022
0.0234,985.5,4132.6943,4.1935,0.000826539
0.0236,980,4108.6499,4.1925,0.00082173
0.0238,999.5,4191.4033,4.1935,0.000838281
0.024,1010.4999,4237.5317,4.1935,0.000847506
0.0242,957.5,4014.3188,4.1925,0.000802864
0.0244,958.5,4018.5115,4.1925,0.000803702
0.0246,966.5,4052.0513,4.1925,0.00081041
