Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,368.5,1545.3048,4.1935,0.000309061
0.0002,405.5,1700.4642,4.1935,0.000340093
0.0004,386,1618.691,4.1935,0.000323738
0.0006,368.5,1544.9363,4.1925,0.000308987
0.0008,391,1639.6586,4.1935,0.000327932
0.001,377,1580.9495,4.1935,0.00031619
0.0012,372.5,1562.2649,4.194,0.000312453
0.0014,351,1471.5675,4.1925,0.000294314
0.0016,365.5,1532.3588,4.1925,0.000306472
0.0018,391,1639.6586,4.1935,0.000327932
0.002,379,1589.3365,4.1935,0.000317867
0.0022,352,1475.76,4.1925,0.000295152
0.0024,375.5,1574.6593,4.1935,0.000314932
0.0026,384.5,1612.4008,4.1935,0.00032248
0.0028,386.5,1620.981,4.194,0.000324196
0.003,365.5,1532.3588,4.1925,0.000306472
0.0032,381.5,1599.8203,4.1935,0.000319964
0.0034,371,1555.4176,4.1925,0.000311084
0.0036,382,1601.917,4.1935,0.000320383
0.0038,363,1522.2405,4.1935,0.000304448
0.004,376,1576.38,4.1925,0.000315276
0.0042,373.5,1566.2722,4.1935,0.000313254
0.0044,370,1551.595,4.1935,0.000310319
0.0046,390,1635.465,4.1935,0.000327093
0.0048,376,1576.756,4.1935,0.000315351
0.005,368,1542.8401,4.1925,0.000308568
0.0052,395.5,1658.7269,4.194,0.000331745
0.0054,342.5,1436.2738,4.1935,0.000287255
0.0056,350,1467.725,4.1935,0.000293545
0.0058,386.5,1620.7877,4.1935,0.000324158
0.006,359,1505.1075,4.1925,0.000301022
0.0062,366,1534.821,4.1935,0.000306964
0.0064,367,1538.6476,4.1925,0.000307729
0.0066,366,1534.0891,4.1915,0.000306818
0.0068,400.5,1679.4968,4.1935,0.000335899
0.007,366.5,1536.5513,4.1925,0.00030731
0.0072,384,1610.304,4.1935,0.000322061
0.0074,387,1622.8845,4.1935,0.000324577
0.0076,395,1656.4325,4.1935,0.000331286
0.0078,378,1585.3319,4.194,0.000317066
0.008,356,1492.886,4.1935,0.000298577
0.0082,369.5,1549.1288,4.1925,0.000309826
0.0084,360.5,1511.7567,4.1935,0.000302351
0.0086,357,1497.0795,4.1935,0.000299416
0.0088,347.5,1457.2412,4.1935,0.000291448
0.009,351,1471.9185,4.1935,0.000294384
0.0092,350,1467.725,4.1935,0.000293545
0.0094,339.5,1423.3538,4.1925,0.000284671
0.0096,403.5,1690.8667,4.1905,0.000338173
0.0098,531,2226.2175,4.1925,0.000445244
0.01,574,2406.4951,4.1925,0.000481299
0.0102,533,2234.6025,4.1925,0.00044692
0.0104,426.5,1788.1013,4.1925,0.00035762
0.0106,381,1597.3425,4.1925,0.000319469
0.0108,417,1748.6896,4.1935,0.000349738
0.011,403,1689.9805,4.1935,0.000337996
0.0112,406,1702.561,4.1935,0.000340512
0.0114,398,1668.615,4.1925,0.000333723
0.0116,373.5,1566.2722,4.1935,0.000313254
0.0118,358.5,1503.3698,4.1935,0.000300674
0.012,340.5,1427.5463,4.1925,0.000285509
0.0122,345.5,1448.5088,4.1925,0.000289702
0.0124,342.5,1435.5889,4.1915,0.000287118
0.0126,358.5,1503.3698,4.1935,0.000300674
0.0128,354.5,1486.5958,4.1935,0.000297319
0.013,334.5,1402.7257,4.1935,0.000280545
0.0132,356,1492.886,4.1935,0.000298577
0.0134,347,1455.1445,4.1935,0.000291029
0.0136,339.5,1423.6932,4.1935,0.000284739
0.0138,318.5,1334.9928,4.1915,0.000266999
0.014,351.5,1474.5426,4.195,0.000294909
0.0142,355.5,1490.7893,4.1935,0.000298158
0.0144,328.5,1377.5648,4.1935,0.000275513
0.0146,298,1249.365,4.1925,0.000249873
0.0148,315,1320.9525,4.1935,0.00026419
0.015,322,1350.4679,4.194,0.000270094
0.0152,323,1354.6619,4.194,0.000270932
0.0154,301.5,1264.0388,4.1925,0.000252808
0.0156,315,1320.9525,4.1935,0.000264191
0.0158,315,1321.11,4.194,0.000264222
0.016,326,1367.0811,4.1935,0.000273416
0.0162,303.5,1272.7273,4.1935,0.000254545
0.0164,304,1274.824,4.1935,0.000254965
0.0166,322,1350.307,4.1935,0.000270061
0.0168,312.5,1310.4688,4.1935,0.000262094
0.017,302,1266.135,4.1925,0.000253227
0.0172,353.5,1482.9326,4.195,0.000296586
0.0174,330,1384.0199,4.194,0.000276804
0.0176,310,1299.985,4.1935,0.000259997
0.0178,301.5,1264.3402,4.1935,0.000252868
0.018,293,1228.4026,4.1925,0.000245681
0.0182,316,1325.146,4.1935,0.000265029
0.0184,317,1329.3395,4.1935,0.000265868
0.0186,306,1283.2111,4.1935,0.000256642
0.0188,296,1240.98,4.1925,0.000248196
0.019,312,1308.3721,4.1935,0.000261674
0.0192,323,1354.5005,4.1935,0.0002709
0.0194,305.5,1281.1143,4.1935,0.000256223
0.0196,303,1270.6305,4.1935,0.000254126
0.0198,354,1484.499,4.1935,0.0002969
0.02,316,1325.146,4.1935,0.000265029
0.0202,333.5,1398.5322,4.1935,0.000279706
0.0204,381.5,1600.0109,4.194,0.000320002
0.0206,406,1703.17,4.195,0.000340634
0.0208,357,1496.7225,4.1925,0.000299345
0.021,400,1678.0001,4.195,0.0003356
0.0212,321,1345.7925,4.1925,0.000269158
0.0214,306,1282.905,4.1925,0.000256581
0.0216,385,1614.4976,4.1935,0.000322899
0.0218,380,1593.53,4.1935,0.000318706
0.022,377.5,1583.0463,4.1935,0.000316609
0.0222,376,1576.756,4.1935,0.000315351
0.0224,349.5,1465.6283,4.1935,0.000293126
0.0226,320.5,1344.4976,4.195,0.0002689
0.0228,313,1312.5656,4.1935,0.000262513
0.023,326.5,1369.1777,4.1935,0.000273836
0.0232,338,1417.403,4.1935,0.000283481
0.0234,348.5,1461.4348,4.1935,0.000292287
0.0236,339.5,1423.6932,4.1935,0.000284739
0.0238,341.5,1432.0803,4.1935,0.000286416
0.024,353.5,1482.4022,4.1935,0.00029648
0.0242,354,1484.499,4.1935,0.0002969
0.0244,340,1425.79,4.1935,0.000285158
0.0246,334.5,1402.7257,4.1935,0.000280545
0.0248,346.5,1453.0477,4.1935,0.00029061
0.025,343.5,1440.4673,4.1935,0.000288093
0.0252,337,1413.2095,4.1935,0.000282642
0.0254,321,1346.2739,4.194,0.000269255
0.0256,326,1367.0811,4.1935,0.000273416
0.0258,321,1346.1135,4.1935,0.000269223
0.026,307,1287.4045,4.1935,0.000257481
0.0262,303.5,1272.7273,4.1935,0.000254545
0.0264,333,1396.4355,4.1935,0.000279287
0.0266,342,1434.177,4.1935,0.000286835
0.0268,343,1438.3705,4.1935,0.000287674
0.027,321.5,1347.8888,4.1925,0.000269578
