Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,609,2554.1458,4.194,0.000510829
0.0002,640,2683.8401,4.1935,0.000536768
0.0004,595.5,2496.0383,4.1915,0.000499208
0.0006,620,2599.97,4.1935,0.000519994
0.0008,625.5,2623.0342,4.1935,0.000524607
0.001,545,2285.4575,4.1935,0.000457092
0.0012,518.5,2173.293,4.1915,0.000434659
0.0014,573,2402.3025,4.1925,0.000480461
0.0016,644.5,2702.0664,4.1925,0.000540413
0.0018,637,2671.2595,4.1935,0.000534252
0.002,561.5,2354.6504,4.1935,0.00047093
0.0022,602,2524.4871,4.1935,0.000504897
0.0024,618,2590.9651,4.1925,0.000518193
0.0026,655.5,2748.8394,4.1935,0.000549768
0.0028,599,2511.9065,4.1935,0.000502381
0.003,595.5,2497.2292,4.1935,0.000499446
0.0032,590,2474.165,4.1935,0.000494833
0.0034,570.5,2391.8213,4.1925,0.000478364
0.0036,581,2436.7139,4.194,0.000487343
0.0038,503.5,2111.679,4.194,0.000422336
0.004,484.5,2030.7819,4.1915,0.000406156
0.0042,576,2414.3042,4.1915,0.000482861
0.0044,682,2859.967,4.1935,0.000571993
0.0046,640,2683.2002,4.1925,0.00053664
0.0048,627.5,2631.4214,4.1935,0.000526284
0.005,605.5,2538.5588,4.1925,0.000507712
0.0052,614,2574.8091,4.1935,0.000514962
0.0054,618,2590.3472,4.1915,0.000518069
0.0056,662.5,2778.1938,4.1935,0.000555639
0.0058,636.5,2669.1628,4.1935,0.000533833
0.006,602.5,2526.5837,4.1935,0.000505317
0.0062,537,2251.3726,4.1925,0.000450275
0.0064,537,2251.9094,4.1935,0.000450382
0.0066,515.5,2161.2339,4.1925,0.000432247
0.0068,535.5,2245.6194,4.1935,0.000449124
0.007,563,2360.3777,4.1925,0.000472075
0.0072,617.5,2589.4863,4.1935,0.000517897
0.0074,653.5,2739.7988,4.1925,0.00054796
0.0076,666.5,2794.3013,4.1925,0.00055886
0.0078,638.5,2676.9114,4.1925,0.000535382
0.008,680.5,2852.9963,4.1925,0.000570599
0.0082,703,2947.3276,4.1925,0.000589465
0.0084,716.5,3003.21,4.1915,0.000600642
0.0086,735.5,3084.6868,4.194,0.000616937
0.0088,683,2864.1606,4.1935,0.000572832
0.009,634.5,2659.5068,4.1915,0.000531901
0.0092,679.5,2849.4834,4.1935,0.000569897
0.0094,699.5,2933.3533,4.1935,0.000586671
0.0096,617,2588.3152,4.195,0.000517663
0.0098,500.5,2098.8469,4.1935,0.000419769
0.01,502,2104.635,4.1925,0.000420927
0.0102,523.5,2194.7739,4.1925,0.000438955
0.0104,517.5,2170.1362,4.1935,0.000434027
0.0106,520.5,2181.6758,4.1915,0.000436335
0.0108,587,2460.9976,4.1925,0.000492199
0.011,684,2867.6702,4.1925,0.000573534
0.0112,702,2943.135,4.1925,0.000588627
0.0114,685.5,2873.9587,4.1925,0.000574792
0.0116,635,2662.8726,4.1935,0.000532575
0.0118,615.5,2580.4839,4.1925,0.000516097
0.012,627.5,2631.4214,4.1935,0.000526284
0.0122,637.5,2673.3562,4.1935,0.000534671
0.0124,612.5,2567.9062,4.1925,0.000513581
0.0126,616.5,2584.6763,4.1925,0.000516935
0.0128,628.5,2635.6147,4.1935,0.000527123
0.013,619,2595.7766,4.1935,0.000519155
0.0132,581,2435.8425,4.1925,0.000487169
0.0134,603,2528.6804,4.1935,0.000505736
0.0136,600.5,2518.1968,4.1935,0.000503639
