Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),
0,512,2147.3279,4.194,0.000429466
0.0002,483.5,2027.0739,4.1925,0.000405415
0.0004,511,2144.156,4.196,0.000428831
0.0006,413,1731.9155,4.1935,0.000346383
0.0008,371.5,1558.0709,4.194,0.000311614
0.001,350,1467.725,4.1935,0.000293545
0.0012,347,1455.1445,4.1935,0.000291029
0.0014,361.5,1515.5887,4.1925,0.000303118
0.0016,361.5,1515.9503,4.1935,0.00030319
0.0018,346.5,1452.7013,4.1925,0.00029054
0.002,346,1450.951,4.1935,0.00029019
0.0022,360,1509.66,4.1935,0.000301932
0.0024,363.5,1523.9738,4.1925,0.000304795
0.0026,387.5,1624.5938,4.1925,0.000324919
0.0028,376,1576.756,4.1935,0.000315351
0.003,395,1656.4325,4.1935,0.000331287
0.0032,381.5,1599.4388,4.1925,0.000319888
0.0034,357,1497.2579,4.194,0.000299452
0.0036,351,1471.9185,4.1935,0.000294384
0.0038,377.5,1583.0463,4.1935,0.000316609
0.004,377.5,1583.0463,4.1935,0.000316609
0.0042,354.5,1486.5958,4.1935,0.000297319
0.0044,357.5,1498.8188,4.1925,0.000299764
0.0046,398.5,1670.7113,4.1925,0.000334142
0.0048,477,1999.8225,4.1925,0.000399965
0.005,486,2037.5551,4.1925,0.000407511
0.0052,469.5,1968.3788,4.1925,0.000393676
0.0054,485.5,2035.9442,4.1935,0.000407189
0.0056,403,1689.9805,4.1935,0.000337996
0.0058,417.5,1750.7863,4.1935,0.000350157
0.006,397,1665.0179,4.194,0.000333004
0.0062,296.5,1243.5209,4.194,0.000248704
0.0064,254,1064.8951,4.1925,0.000212979
0.0066,325,1363.0499,4.194,0.00027261
0.0068,285.5,1196.9587,4.1925,0.000239392
0.007,300,1257.75,4.1925,0.00025155
0.0072,326.5,1369.6676,4.195,0.000273934
0.0074,303,1270.6305,4.1935,0.000254126
0.0076,335,1405.66,4.196,0.000281132
0.0078,212,889.1279,4.194,0.000177826
0.008,205,859.4625,4.1925,0.000171893
0.0082,200.5,840.897,4.194,0.000168179
0.0084,186,779.991,4.1935,0.000155998
0.0086,185.5,778.1725,4.195,0.000155635
0.0088,199,834.5065,4.1935,0.000166901
0.009,202,847.1879,4.194,0.000169438
0.0092,192,805.4401,4.195,0.000161088
0.0094,185,775.7975,4.1935,0.000155159
0.0096,201,842.8935,4.1935,0.000168579
0.0098,202.5,849.1838,4.1935,0.000169837
0.01,194.5,815.6357,4.1935,0.000163127
0.0102,182.5,765.3138,4.1935,0.000153063
0.0104,201,842.994,4.194,0.000168599
0.0106,201,842.8935,4.1935,0.000168579
0.0108,195.5,819.9269,4.194,0.000163985
0.011,163.5,685.4738,4.1925,0.000137095
0.0112,172,721.282,4.1935,0.000144256
0.0114,173.5,727.5723,4.1935,0.000145514
0.0116,171,717.174,4.194,0.000143435
0.0118,151,633.2185,4.1935,0.000126644
0.012,172.5,723.465,4.194,0.000144693
0.0122,173,725.4755,4.1935,0.000145095
